Freq.	V(v4)/I(I1)
1.28824955169285e+005	(2.09992737521758e+001dB,8.79442979730088e+001°)
1.29121927361325e+005	(2.10193223838445e+001dB,8.79438405447514e+001°)
1.29419584144970e+005	(2.10393714296498e+001dB,8.79433720524170e+001°)
1.29717927098367e+005	(2.10594208906340e+001dB,8.79428924921811e+001°)
1.30016957803300e+005	(2.10794707678479e+001dB,8.79424018601278e+001°)
1.30316677845201e+005	(2.10995210623507e+001dB,8.79419001523036e+001°)
1.30617088813155e+005	(2.11195717752114e+001dB,8.79413873646601e+001°)
1.30918192299912e+005	(2.11396229075059e+001dB,8.79408634931114e+001°)
1.31219989901891e+005	(2.11596744603219e+001dB,8.79403285334873e+001°)
1.31522483219195e+005	(2.11797264347532e+001dB,8.79397824815302e+001°)
1.31825673855612e+005	(2.11997788319044e+001dB,8.79392253329583e+001°)
1.32129563418628e+005	(2.12198316528883e+001dB,8.79386570834127e+001°)
1.32434153519437e+005	(2.12398848988274e+001dB,8.79380777284290e+001°)
1.32739445772945e+005	(2.12599385708518e+001dB,8.79374872635209e+001°)
1.33045441797780e+005	(2.12799926701021e+001dB,8.79368856841158e+001°)
1.33352143216303e+005	(2.13000471977281e+001dB,8.79362729855662e+001°)
1.33659551654615e+005	(2.13201021548861e+001dB,8.79356491631655e+001°)
1.33967668742564e+005	(2.13401575427455e+001dB,8.79350142121388e+001°)
1.34276496113757e+005	(2.13602133624813e+001dB,8.79343681276659e+001°)
1.34586035405565e+005	(2.13802696152802e+001dB,8.79337109047918e+001°)
1.34896288259135e+005	(2.14003263023361e+001dB,8.79330425385760e+001°)
1.35207256319398e+005	(2.14203834248539e+001dB,8.79323630239576e+001°)
1.35518941235073e+005	(2.14404409840464e+001dB,8.79316723558332e+001°)
1.35831344658685e+005	(2.14604989811367e+001dB,8.79309705289847e+001°)
1.36144468246565e+005	(2.14805574173557e+001dB,8.79302575382013e+001°)
1.36458313658862e+005	(2.15006162939458e+001dB,8.79295333781325e+001°)
1.36772882559555e+005	(2.15206756121568e+001dB,8.79287980434183e+001°)
1.37088176616455e+005	(2.15407353732489e+001dB,8.79280515285649e+001°)
1.37404197501221e+005	(2.15607955784915e+001dB,8.79272938280613e+001°)
1.37720946889364e+005	(2.15808562291631e+001dB,8.79265249363385e+001°)
1.38038426460258e+005	(2.16009173265522e+001dB,8.79257448476980e+001°)
1.38356637897147e+005	(2.16209788719569e+001dB,8.79249535564067e+001°)
1.38675582887158e+005	(2.16410408666835e+001dB,8.79241510566815e+001°)
1.38995263121304e+005	(2.16611033120493e+001dB,8.79233373426320e+001°)
1.39315680294499e+005	(2.16811662093803e+001dB,8.79225124083239e+001°)
1.39636836105563e+005	(2.17012295600133e+001dB,8.79216762477391e+001°)
1.39958732257231e+005	(2.17212933652933e+001dB,8.79208288548035e+001°)
1.40281370456165e+005	(2.17413576265754e+001dB,8.79199702233521e+001°)
1.40604752412960e+005	(2.17614223452247e+001dB,8.79191003471871e+001°)
1.40928879842156e+005	(2.17814875226157e+001dB,8.79182192199999e+001°)
1.41253754462244e+005	(2.18015531601333e+001dB,8.79173268354296e+001°)
1.41579377995677e+005	(2.18216192591710e+001dB,8.79164231870443e+001°)
1.41905752168877e+005	(2.18416858211331e+001dB,8.79155082683485e+001°)
1.42232878712250e+005	(2.18617528474329e+001dB,8.79145820727605e+001°)
1.42560759360187e+005	(2.18818203394948e+001dB,8.79136445936369e+001°)
1.42889395851078e+005	(2.19018882987518e+001dB,8.79126958242626e+001°)
1.43218789927322e+005	(2.19219567266475e+001dB,8.79117357578703e+001°)
1.43548943335333e+005	(2.19420256246355e+001dB,8.79107643875772e+001°)
1.43879857825552e+005	(2.19620949941786e+001dB,8.79097817064584e+001°)
1.44211535152455e+005	(2.19821648367511e+001dB,8.79087877075337e+001°)
1.44543977074560e+005	(2.20022351538359e+001dB,8.79077823837245e+001°)
1.44877185354444e+005	(2.20223059469269e+001dB,8.79067657278818e+001°)
1.45211161758742e+005	(2.20423772175269e+001dB,8.79057377328058e+001°)
1.45545908058164e+005	(2.20624489671506e+001dB,8.79046983911956e+001°)
1.45881426027502e+005	(2.20825211973220e+001dB,8.79036476956973e+001°)
1.46217717445639e+005	(2.21025939095745e+001dB,8.79025856388943e+001°)
1.46554784095558e+005	(2.21226671054530e+001dB,8.79015122132741e+001°)
1.46892627764354e+005	(2.21427407865120e+001dB,8.79004274112559e+001°)
1.47231250243239e+005	(2.21628149543171e+001dB,8.78993312252099e+001°)
1.47570653327556e+005	(2.21828896104432e+001dB,8.78982236474029e+001°)
1.47910838816787e+005	(2.22029647564754e+001dB,8.78971046700668e+001°)
1.48251808514562e+005	(2.22230403940110e+001dB,8.78959742853212e+001°)
1.48593564228667e+005	(2.22431165246563e+001dB,8.78948324852040e+001°)
1.48936107771058e+005	(2.22631931500273e+001dB,8.78936792617554e+001°)
1.49279440957866e+005	(2.22832702717528e+001dB,8.78925146068565e+001°)
1.49623565609410e+005	(2.23033478914706e+001dB,8.78913385123683e+001°)
1.49968483550204e+005	(2.23234260108290e+001dB,8.78901509700431e+001°)
1.50314196608968e+005	(2.23435046314873e+001dB,8.78889519715839e+001°)
1.50660706618640e+005	(2.23635837551156e+001dB,8.78877415086192e+001°)
1.51008015416381e+005	(2.23836633833947e+001dB,8.78865195726982e+001°)
1.51356124843587e+005	(2.24037435180161e+001dB,8.78852861552866e+001°)
1.51705036745900e+005	(2.24238241606812e+001dB,8.78840412477848e+001°)
1.52054752973215e+005	(2.24439053131036e+001dB,8.78827848415282e+001°)
1.52405275379695e+005	(2.24639869770063e+001dB,8.78815169277502e+001°)
1.52756605823773e+005	(2.24840691541248e+001dB,8.78802374976528e+001°)
1.53108746168168e+005	(2.25041518462041e+001dB,8.78789465423035e+001°)
1.53461698279895e+005	(2.25242350550006e+001dB,8.78776440527720e+001°)
1.53815464030269e+005	(2.25443187822821e+001dB,8.78763300199614e+001°)
1.54170045294921e+005	(2.25644030298267e+001dB,8.78750044347869e+001°)
1.54525443953807e+005	(2.25844877994238e+001dB,8.78736672880315e+001°)
1.54881661891213e+005	(2.26045730928747e+001dB,8.78723185704190e+001°)
1.55238700995773e+005	(2.26246589119905e+001dB,8.78709582726016e+001°)
1.55596563160472e+005	(2.26447452585938e+001dB,8.78695863851635e+001°)
1.55955250282660e+005	(2.26648321345194e+001dB,8.78682028985859e+001°)
1.56314764264060e+005	(2.26849195416125e+001dB,8.78668078033038e+001°)
1.56675107010779e+005	(2.27050074817295e+001dB,8.78654010896556e+001°)
1.57036280433320e+005	(2.27250959567387e+001dB,8.78639827478982e+001°)
1.57398286446586e+005	(2.27451849685190e+001dB,8.78625527682411e+001°)
1.57761126969899e+005	(2.27652745189615e+001dB,8.78611111407844e+001°)
1.58124803927003e+005	(2.27853646099680e+001dB,8.78596578555835e+001°)
1.58489319246075e+005	(2.28054552434526e+001dB,8.78581929025842e+001°)
1.58854674859742e+005	(2.28255464213406e+001dB,8.78567162716751e+001°)
1.59220872705081e+005	(2.28456381455683e+001dB,8.78552279526648e+001°)
1.59587914723637e+005	(2.28657304180843e+001dB,8.78537279352739e+001°)
1.59955802861431e+005	(2.28858232408491e+001dB,8.78522162091538e+001°)
1.60324539068968e+005	(2.29059166158336e+001dB,8.78506927638819e+001°)
1.60694125301251e+005	(2.29260105450218e+001dB,8.78491575889509e+001°)
1.61064563517791e+005	(2.29461050304087e+001dB,8.78476106737648e+001°)
1.61435855682612e+005	(2.29662000740017e+001dB,8.78460520076828e+001°)
1.61808003764270e+005	(2.29862956778194e+001dB,8.78444815799449e+001°)
1.62181009735856e+005	(2.30063918438927e+001dB,8.78428993797351e+001°)
1.62554875575012e+005	(2.30264885742647e+001dB,8.78413053961480e+001°)
1.62929603263935e+005	(2.30465858709900e+001dB,8.78396996182103e+001°)
1.63305194789396e+005	(2.30666837361352e+001dB,8.78380820348696e+001°)
1.63681652142744e+005	(2.30867821717794e+001dB,8.78364526349876e+001°)
1.64058977319917e+005	(2.31068811800138e+001dB,8.78348114073319e+001°)
1.64437172321456e+005	(2.31269807629413e+001dB,8.78331583406169e+001°)
1.64816239152513e+005	(2.31470809226779e+001dB,8.78314934234559e+001°)
1.65196179822864e+005	(2.31671816613502e+001dB,8.78298166443970e+001°)
1.65576996346915e+005	(2.31872829810995e+001dB,8.78281279918917e+001°)
1.65958690743718e+005	(2.32073848840772e+001dB,8.78264274543334e+001°)
1.66341265036979e+005	(2.32274873724483e+001dB,8.78247150200112e+001°)
1.66724721255068e+005	(2.32475904483902e+001dB,8.78229906771458e+001°)
1.67109061431033e+005	(2.32676941140923e+001dB,8.78212544138681e+001°)
1.67494287602606e+005	(2.32877983717570e+001dB,8.78195062182405e+001°)
1.67880401812218e+005	(2.33079032235986e+001dB,8.78177460782289e+001°)
1.68267406107008e+005	(2.33280086718454e+001dB,8.78159739817451e+001°)
1.68655302538836e+005	(2.33481147187366e+001dB,8.78141899165830e+001°)
1.69044093164288e+005	(2.33682213665262e+001dB,8.78123938704584e+001°)
1.69433780044694e+005	(2.33883286174784e+001dB,8.78105858310223e+001°)
1.69824365246136e+005	(2.34084364738726e+001dB,8.78087657858484e+001°)
1.70215850839456e+005	(2.34285449379998e+001dB,8.78069337224071e+001°)
1.70608238900273e+005	(2.34486540121645e+001dB,8.78050896280843e+001°)
1.71001531508990e+005	(2.34687636986831e+001dB,8.78032334902094e+001°)
1.71395730750803e+005	(2.34888739998866e+001dB,8.78013652959965e+001°)
1.71790838715720e+005	(2.35089849181184e+001dB,8.77994850326001e+001°)
1.72186857498561e+005	(2.35290964557340e+001dB,8.77975926870803e+001°)
1.72583789198981e+005	(2.35492086151038e+001dB,8.77956882464043e+001°)
1.72981635921471e+005	(2.35693213986103e+001dB,8.77937716974665e+001°)
1.73380399775374e+005	(2.35894348086494e+001dB,8.77918430270755e+001°)
1.73780082874898e+005	(2.36095488476307e+001dB,8.77899022219648e+001°)
1.74180687339122e+005	(2.36296635179771e+001dB,8.77879492687485e+001°)
1.74582215292010e+005	(2.36497788221244e+001dB,8.77859841540005e+001°)
1.74984668862426e+005	(2.36698947625227e+001dB,8.77840068641768e+001°)
1.75388050184136e+005	(2.36900113416348e+001dB,8.77820173856561e+001°)
1.75792361395829e+005	(2.37101285619376e+001dB,8.77800157047446e+001°)
1.76197604641123e+005	(2.37302464259214e+001dB,8.77780018076350e+001°)
1.76603782068576e+005	(2.37503649360906e+001dB,8.77759756804553e+001°)
1.77010895831702e+005	(2.37704840949626e+001dB,8.77739373092551e+001°)
1.77418948088976e+005	(2.37906039050694e+001dB,8.77718866799593e+001°)
1.77827941003852e+005	(2.38107243689561e+001dB,8.77698237784294e+001°)
1.78237876744768e+005	(2.38308454891825e+001dB,8.77677485904676e+001°)
1.78648757485164e+005	(2.38509672683219e+001dB,8.77656611017296e+001°)
1.79060585403488e+005	(2.38710897089610e+001dB,8.77635612978330e+001°)
1.79473362683211e+005	(2.38912128137021e+001dB,8.77614491642813e+001°)
1.79887091512838e+005	(2.39113365851601e+001dB,8.77593246864941e+001°)
1.80301774085916e+005	(2.39314610259652e+001dB,8.77571878498115e+001°)
1.80717412601051e+005	(2.39515861387610e+001dB,8.77550386394682e+001°)
1.81134009261919e+005	(2.39717119262059e+001dB,8.77528770406308e+001°)
1.81551566277272e+005	(2.39918383909726e+001dB,8.77507030383457e+001°)
1.81970085860957e+005	(2.40119655357478e+001dB,8.77485166176190e+001°)
1.82389570231922e+005	(2.40320933632330e+001dB,8.77463177633090e+001°)
1.82810021614232e+005	(2.40522218761443e+001dB,8.77441064602316e+001°)
1.83231442237079e+005	(2.40723510772123e+001dB,8.77418826930802e+001°)
1.83653834334792e+005	(2.40924809691821e+001dB,8.77396464464878e+001°)
1.84077200146853e+005	(2.41126115548138e+001dB,8.77373977049534e+001°)
1.84501541917905e+005	(2.41327428368816e+001dB,8.77351364529341e+001°)
1.84926861897765e+005	(2.41528748181755e+001dB,8.77328626747519e+001°)
1.85353162341438e+005	(2.41730075014995e+001dB,8.77305763546882e+001°)
1.85780445509127e+005	(2.41931408896730e+001dB,8.77282774768628e+001°)
1.86208713666244e+005	(2.42132749855300e+001dB,8.77259660253730e+001°)
1.86637969083424e+005	(2.42334097919203e+001dB,8.77236419841759e+001°)
1.87068214036537e+005	(2.42535453117077e+001dB,8.77213053371599e+001°)
1.87499450806699e+005	(2.42736815477723e+001dB,8.77189560681141e+001°)
1.87931681680284e+005	(2.42938185030086e+001dB,8.77165941607228e+001°)
1.88364908948937e+005	(2.43139561803270e+001dB,8.77142195986114e+001°)
1.88799134909586e+005	(2.43340945826528e+001dB,8.77118323652648e+001°)
1.89234361864454e+005	(2.43542337129271e+001dB,8.77094324441112e+001°)
1.89670592121071e+005	(2.43743735741062e+001dB,8.77070198184505e+001°)
1.90107827992286e+005	(2.43945141691619e+001dB,8.77045944715314e+001°)
1.90546071796281e+005	(2.44146555010821e+001dB,8.77021563864674e+001°)
1.90985325856580e+005	(2.44347975728699e+001dB,8.76997055463075e+001°)
1.91425592502064e+005	(2.44549403875440e+001dB,8.76972419339743e+001°)
1.91866874066985e+005	(2.44750839481394e+001dB,8.76947655323195e+001°)
1.92309172890971e+005	(2.44952282577069e+001dB,8.76922763240838e+001°)
1.92752491319049e+005	(2.45153733193130e+001dB,8.76897742919389e+001°)
1.93196831701648e+005	(2.45355191360401e+001dB,8.76872594184054e+001°)
1.93642196394616e+005	(2.45556657109871e+001dB,8.76847316859656e+001°)
1.94088587759233e+005	(2.45758130472686e+001dB,8.76821910769750e+001°)
1.94536008162221e+005	(2.45959611480158e+001dB,8.76796375736923e+001°)
1.94984459975759e+005	(2.46161100163758e+001dB,8.76770711582798e+001°)
1.95433945577494e+005	(2.46362596555120e+001dB,8.76744918128030e+001°)
1.95884467350554e+005	(2.46564100686049e+001dB,8.76718995192315e+001°)
1.96336027683559e+005	(2.46765612588500e+001dB,8.76692942594341e+001°)
1.96788628970639e+005	(2.46967132294614e+001dB,8.76666760151817e+001°)
1.97242273611440e+005	(2.47168659836682e+001dB,8.76640447681413e+001°)
1.97696964011140e+005	(2.47370195247164e+001dB,8.76614004998876e+001°)
1.98152702580464e+005	(2.47571738558693e+001dB,8.76587431918864e+001°)
1.98609491735691e+005	(2.47773289804067e+001dB,8.76560728255024e+001°)
1.99067333898673e+005	(2.47974849016253e+001dB,8.76533893820217e+001°)
1.99526231496842e+005	(2.48176416228387e+001dB,8.76506928426024e+001°)
1.99986186963228e+005	(2.48377991473775e+001dB,8.76479831882979e+001°)
2.00447202736470e+005	(2.48579574785898e+001dB,8.76452604000971e+001°)
2.00909281260826e+005	(2.48781166198401e+001dB,8.76425244588397e+001°)
2.01372424986192e+005	(2.48982765745107e+001dB,8.76397753452984e+001°)
2.01836636368109e+005	(2.49184373460012e+001dB,8.76370130401306e+001°)
2.02301917867780e+005	(2.49385989377284e+001dB,8.76342375238916e+001°)
2.02768271952081e+005	(2.49587613531266e+001dB,8.76314487770310e+001°)
2.03235701093575e+005	(2.49789245956478e+001dB,8.76286467798915e+001°)
2.03704207770524e+005	(2.49990886687613e+001dB,8.76258315127255e+001°)
2.04173794466905e+005	(2.50192535759542e+001dB,8.76230029556592e+001°)
2.04644463672420e+005	(2.50394193207313e+001dB,8.76201610887380e+001°)
2.05116217882509e+005	(2.50595859066156e+001dB,8.76173058918797e+001°)
2.05589059598366e+005	(2.50797533371474e+001dB,8.76144373449192e+001°)
2.06062991326952e+005	(2.50999216158856e+001dB,8.76115554275649e+001°)
2.06538015581005e+005	(2.51200907464065e+001dB,8.76086601194351e+001°)
2.07014134879056e+005	(2.51402607323051e+001dB,8.76057514000316e+001°)
2.07491351745443e+005	(2.51604315771944e+001dB,8.76028292487559e+001°)
2.07969668710321e+005	(2.51806032847054e+001dB,8.75998936448825e+001°)
2.08449088309680e+005	(2.52007758584879e+001dB,8.75969445676051e+001°)
2.08929613085355e+005	(2.52209493022102e+001dB,8.75939819960031e+001°)
2.09411245585041e+005	(2.52411236195580e+001dB,8.75910059090387e+001°)
2.09893988362304e+005	(2.52612988142375e+001dB,8.75880162855741e+001°)
2.10377843976599e+005	(2.52814748899720e+001dB,8.75850131043384e+001°)
2.10862814993280e+005	(2.53016518505041e+001dB,8.75819963439878e+001°)
2.11348903983615e+005	(2.53218296995956e+001dB,8.75789659830506e+001°)
2.11836113524801e+005	(2.53420084410262e+001dB,8.75759219999324e+001°)
2.12324446199972e+005	(2.53621880785955e+001dB,8.75728643729616e+001°)
2.12813904598222e+005	(2.53823686161222e+001dB,8.75697930803175e+001°)
2.13304491314608e+005	(2.54025500574435e+001dB,8.75667081000814e+001°)
2.13796208950173e+005	(2.54227324064165e+001dB,8.75636094102387e+001°)
2.14289060111956e+005	(2.54429156669172e+001dB,8.75604969886422e+001°)
2.14783047413003e+005	(2.54630998428410e+001dB,8.75573708130537e+001°)
2.15278173472387e+005	(2.54832849381034e+001dB,8.75542308610913e+001°)
2.15774440915216e+005	(2.55034709566383e+001dB,8.75510771102839e+001°)
2.16271852372651e+005	(2.55236579024002e+001dB,8.75479095380304e+001°)
2.16770410481919e+005	(2.55438457793634e+001dB,8.75447281216380e+001°)
2.17270117886324e+005	(2.55640345915214e+001dB,8.75415328382716e+001°)
2.17770977235265e+005	(2.55842243428880e+001dB,8.75383236650047e+001°)
2.18272991184249e+005	(2.56044150374970e+001dB,8.75351005787772e+001°)
2.18776162394904e+005	(2.56246066794023e+001dB,8.75318635564257e+001°)
2.19280493534994e+005	(2.56447992726773e+001dB,8.75286125746591e+001°)
2.19785987278431e+005	(2.56649928214169e+001dB,8.75253476100806e+001°)
2.20292646305294e+005	(2.56851873297353e+001dB,8.75220686391737e+001°)
2.20800473301838e+005	(2.57053828017677e+001dB,8.75187756382921e+001°)
2.21309470960512e+005	(2.57255792416696e+001dB,8.75154685836837e+001°)
2.21819641979970e+005	(2.57457766536168e+001dB,8.75121474514831e+001°)
2.22330989065088e+005	(2.57659750418064e+001dB,8.75088122176846e+001°)
2.22843514926978e+005	(2.57861744104560e+001dB,8.75054628581804e+001°)
2.23357222283001e+005	(2.58063747638042e+001dB,8.75020993487417e+001°)
2.23872113856781e+005	(2.58265761061100e+001dB,8.74987216650169e+001°)
2.24388192378224e+005	(2.58467784416545e+001dB,8.74953297825235e+001°)
2.24905460583525e+005	(2.58669817747389e+001dB,8.74919236766727e+001°)
2.25423921215190e+005	(2.58871861096863e+001dB,8.74885033227486e+001°)
2.25943577022045e+005	(2.59073914508409e+001dB,8.74850686959112e+001°)
2.26464430759253e+005	(2.59275978025682e+001dB,8.74816197711916e+001°)
2.26986485188329e+005	(2.59478051692557e+001dB,8.74781565235140e+001°)
2.27509743077154e+005	(2.59680135553121e+001dB,8.74746789276669e+001°)
2.28034207199988e+005	(2.59882229651676e+001dB,8.74711869583143e+001°)
2.28559880337489e+005	(2.60084334032750e+001dB,8.74676805900071e+001°)
2.29086765276723e+005	(2.60286448741081e+001dB,8.74641597971495e+001°)
2.29614864811182e+005	(2.60488573821631e+001dB,8.74606245540440e+001°)
2.30144181740797e+005	(2.60690709319586e+001dB,8.74570748348510e+001°)
2.30674718871953e+005	(2.60892855280349e+001dB,8.74535106136151e+001°)
2.31206479017505e+005	(2.61095011749545e+001dB,8.74499318642400e+001°)
2.31739464996793e+005	(2.61297178773030e+001dB,8.74463385605104e+001°)
2.32273679635656e+005	(2.61499356396875e+001dB,8.74427306760925e+001°)
2.32809125766446e+005	(2.61701544667386e+001dB,8.74391081845019e+001°)
2.33345806228045e+005	(2.61903743631089e+001dB,8.74354710591528e+001°)
2.33883723865880e+005	(2.62105953334739e+001dB,8.74318192733029e+001°)
2.34422881531937e+005	(2.62308173825328e+001dB,8.74281528000910e+001°)
2.34963282084775e+005	(2.62510405150062e+001dB,8.74244716125285e+001°)
2.35504928389545e+005	(2.62712647356394e+001dB,8.74207756834876e+001°)
2.36047823318002e+005	(2.62914900491994e+001dB,8.74170649857259e+001°)
2.36591969748520e+005	(2.63117164604778e+001dB,8.74133394918354e+001°)
2.37137370566110e+005	(2.63319439742887e+001dB,8.74095991743270e+001°)
2.37684028662432e+005	(2.63521725954702e+001dB,8.74058440055179e+001°)
2.38231946935813e+005	(2.63724023288834e+001dB,8.74020739576390e+001°)
2.38781128291261e+005	(2.63926331794136e+001dB,8.73982890027608e+001°)
2.39331575640482e+005	(2.64128651519701e+001dB,8.73944891128322e+001°)
2.39883291901892e+005	(2.64330982514853e+001dB,8.73906742596668e+001°)
2.40436280000637e+005	(2.64533324829162e+001dB,8.73868444149198e+001°)
2.40990542868603e+005	(2.64735678512437e+001dB,8.73829995501491e+001°)
2.41546083444437e+005	(2.64938043614730e+001dB,8.73791396367295e+001°)
2.42102904673561e+005	(2.65140420186337e+001dB,8.73752646459416e+001°)
2.42661009508184e+005	(2.65342808277797e+001dB,8.73713745489060e+001°)
2.43220400907324e+005	(2.65545207939892e+001dB,8.73674693165952e+001°)
2.43781081836818e+005	(2.65747619223657e+001dB,8.73635489198577e+001°)
2.44343055269339e+005	(2.65950042180371e+001dB,8.73596133294138e+001°)
2.44906324184417e+005	(2.66152476861557e+001dB,8.73556625157997e+001°)
2.45470891568445e+005	(2.66354923318997e+001dB,8.73516964494637e+001°)
2.46036760414705e+005	(2.66557381604716e+001dB,8.73477151006711e+001°)
2.46603933723376e+005	(2.66759851770997e+001dB,8.73437184395667e+001°)
2.47172414501555e+005	(2.66962333870369e+001dB,8.73397064361374e+001°)
2.47742205763270e+005	(2.67164827955624e+001dB,8.73356790602441e+001°)
2.48313310529498e+005	(2.67367334079801e+001dB,8.73316362815988e+001°)
2.48885731828180e+005	(2.67569852296200e+001dB,8.73275780697497e+001°)
2.49459472694236e+005	(2.67772382658379e+001dB,8.73235043941296e+001°)
2.50034536169584e+005	(2.67974925220152e+001dB,8.73194152239950e+001°)
2.50610925303152e+005	(2.68177480035597e+001dB,8.73153105284859e+001°)
2.51188643150898e+005	(2.68380047159047e+001dB,8.73111902765613e+001°)
2.51767692775826e+005	(2.68582626645105e+001dB,8.73070544370772e+001°)
2.52348077247998e+005	(2.68785218548628e+001dB,8.73029029786867e+001°)
2.52929799644554e+005	(2.68987822924748e+001dB,8.72987358699405e+001°)
2.53512863049731e+005	(2.69190439828854e+001dB,8.72945530792047e+001°)
2.54097270554870e+005	(2.69393069316608e+001dB,8.72903545747307e+001°)
2.54683025258444e+005	(2.69595711443937e+001dB,8.72861403245842e+001°)
2.55270130266064e+005	(2.69798366267033e+001dB,8.72819102966963e+001°)
2.55858588690504e+005	(2.70001033842371e+001dB,8.72776644588417e+001°)
2.56448403651711e+005	(2.70203714226685e+001dB,8.72734027786535e+001°)
2.57039578276825e+005	(2.70406407476986e+001dB,8.72691252235803e+001°)
2.57632115700196e+005	(2.70609113650564e+001dB,8.72648317609541e+001°)
2.58226019063398e+005	(2.70811832804982e+001dB,8.72605223579292e+001°)
2.58821291515248e+005	(2.71014564998070e+001dB,8.72561969815066e+001°)
2.59417936211820e+005	(2.71217310287951e+001dB,8.72518555985319e+001°)
2.60015956316465e+005	(2.71420068733017e+001dB,8.72474981757050e+001°)
2.60615354999828e+005	(2.71622840391945e+001dB,8.72431246795462e+001°)
2.61216135439859e+005	(2.71825625323689e+001dB,8.72387350764284e+001°)
2.61818300821836e+005	(2.72028423587491e+001dB,8.72343293325763e+001°)
2.62421854338382e+005	(2.72231235242874e+001dB,8.72299074140253e+001°)
2.63026799189476e+005	(2.72434060349647e+001dB,8.72254692866906e+001°)
2.63633138582475e+005	(2.72636898967907e+001dB,8.72210149162796e+001°)
2.64240875732132e+005	(2.72839751158036e+001dB,8.72165442683789e+001°)
2.64850013860607e+005	(2.73042616980708e+001dB,8.72120573083866e+001°)
2.65460556197491e+005	(2.73245496496886e+001dB,8.72075540015459e+001°)
2.66072505979818e+005	(2.73448389767824e+001dB,8.72030343129428e+001°)
2.66685866452084e+005	(2.73651296855072e+001dB,8.71984982074717e+001°)
2.67300640866267e+005	(2.73854217820472e+001dB,8.71939456498947e+001°)
2.67916832481839e+005	(2.74057152726163e+001dB,8.71893766047821e+001°)
2.68534444565787e+005	(2.74260101634579e+001dB,8.71847910365515e+001°)
2.69153480392627e+005	(2.74463064608455e+001dB,8.71801889094449e+001°)
2.69773943244428e+005	(2.74666041710826e+001dB,8.71755701875384e+001°)
2.70395836410820e+005	(2.74869033005024e+001dB,8.71709348347323e+001°)
2.71019163189020e+005	(2.75072038554688e+001dB,8.71662828147663e+001°)
2.71643926883843e+005	(2.75275058423760e+001dB,8.71616140912071e+001°)
2.72270130807726e+005	(2.75478092676485e+001dB,8.71569286274392e+001°)
2.72897778280739e+005	(2.75681141377414e+001dB,8.71522263866835e+001°)
2.73526872630606e+005	(2.75884204591410e+001dB,8.71475073319757e+001°)
2.74157417192723e+005	(2.76087282383643e+001dB,8.71427714261973e+001°)
2.74789415310174e+005	(2.76290374819595e+001dB,8.71380186320322e+001°)
2.75422870333751e+005	(2.76493481965052e+001dB,8.71332489120052e+001°)
2.76057785621969e+005	(2.76696603886126e+001dB,8.71284622284578e+001°)
2.76694164541085e+005	(2.76899740649239e+001dB,8.71236585435477e+001°)
2.77332010465118e+005	(2.77102892321125e+001dB,8.71188378192635e+001°)
2.77971326775862e+005	(2.77306058968841e+001dB,8.71140000174075e+001°)
2.78612116862910e+005	(2.77509240659759e+001dB,8.71091450996018e+001°)
2.79254384123667e+005	(2.77712437461577e+001dB,8.71042730272947e+001°)
2.79898131963369e+005	(2.77915649442313e+001dB,8.70993837617391e+001°)
2.80543363795104e+005	(2.78118876670303e+001dB,8.70944772640179e+001°)
2.81190083039827e+005	(2.78322119214215e+001dB,8.70895534950234e+001°)
2.81838293126378e+005	(2.78525377143041e+001dB,8.70846124154651e+001°)
2.82487997491503e+005	(2.78728650526100e+001dB,8.70796539858661e+001°)
2.83139199579870e+005	(2.78931939433041e+001dB,8.70746781665591e+001°)
2.83791902844088e+005	(2.79135243933844e+001dB,8.70696849177031e+001°)
2.84446110744723e+005	(2.79338564098824e+001dB,8.70646741992485e+001°)
2.85101826750323e+005	(2.79541899998626e+001dB,8.70596459709750e+001°)
2.85759054337426e+005	(2.79745251704230e+001dB,8.70546001924520e+001°)
2.86417796990589e+005	(2.79948619286953e+001dB,8.70495368230834e+001°)
2.87078058202400e+005	(2.80152002818457e+001dB,8.70444558220625e+001°)
2.87739841473498e+005	(2.80355402370734e+001dB,8.70393571483862e+001°)
2.88403150312591e+005	(2.80558818016127e+001dB,8.70342407608796e+001°)
2.89067988236478e+005	(2.80762249827312e+001dB,8.70291066181484e+001°)
2.89734358770063e+005	(2.80965697877316e+001dB,8.70239546786275e+001°)
2.90402265446375e+005	(2.81169162239515e+001dB,8.70187849005202e+001°)
2.91071711806590e+005	(2.81372642987626e+001dB,8.70135972418664e+001°)
2.91742701400046e+005	(2.81576140195718e+001dB,8.70083916604911e+001°)
2.92415237784263e+005	(2.81779653938208e+001dB,8.70031681140186e+001°)
2.93089324524962e+005	(2.81983184289872e+001dB,8.69979265598830e+001°)
2.93764965196082e+005	(2.82186731325835e+001dB,8.69926669553063e+001°)
2.94442163379805e+005	(2.82390295121576e+001dB,8.69873892573057e+001°)
2.95120922666567e+005	(2.82593875752936e+001dB,8.69820934227031e+001°)
2.95801246655083e+005	(2.82797473296112e+001dB,8.69767794081125e+001°)
2.96483138952363e+005	(2.83001087827666e+001dB,8.69714471699474e+001°)
2.97166603173731e+005	(2.83204719424515e+001dB,8.69660966644055e+001°)
2.97851642942847e+005	(2.83408368163941e+001dB,8.69607278474791e+001°)
2.98538261891724e+005	(2.83612034123596e+001dB,8.69553406749507e+001°)
2.99226463660747e+005	(2.83815717381497e+001dB,8.69499351024021e+001°)
