Freq.	V(vi)/((-1)*I(Vii))
1.90107827992286e+005	(4.94443036739345e+001dB,-8.86633260008536e+001°)
1.90546071796281e+005	(4.94243160466887e+001dB,-8.86664737122812e+001°)
1.90985325856580e+005	(4.94043283559794e+001dB,-8.86696143623329e+001°)
1.91425592502064e+005	(4.93843406020668e+001dB,-8.86727479676201e+001°)
1.91866874066985e+005	(4.93643527852098e+001dB,-8.86758745447175e+001°)
1.92309172890971e+005	(4.93443649056660e+001dB,-8.86789941101627e+001°)
1.92752491319049e+005	(4.93243769636913e+001dB,-8.86821066804569e+001°)
1.93196831701648e+005	(4.93043889595407e+001dB,-8.86852122720642e+001°)
1.93642196394616e+005	(4.92844008934677e+001dB,-8.86883109014126e+001°)
1.94088587759233e+005	(4.92644127657245e+001dB,-8.86914025848931e+001°)
1.94536008162221e+005	(4.92444245765618e+001dB,-8.86944873388605e+001°)
1.94984459975759e+005	(4.92244363262294e+001dB,-8.86975651796334e+001°)
1.95433945577494e+005	(4.92044480149753e+001dB,-8.87006361234939e+001°)
1.95884467350554e+005	(4.91844596430467e+001dB,-8.87037001866881e+001°)
1.96336027683559e+005	(4.91644712106891e+001dB,-8.87067573854259e+001°)
1.96788628970639e+005	(4.91444827181470e+001dB,-8.87098077358814e+001°)
1.97242273611440e+005	(4.91244941656634e+001dB,-8.87128512541925e+001°)
1.97696964011140e+005	(4.91045055534801e+001dB,-8.87158879564616e+001°)
1.98152702580464e+005	(4.90845168818378e+001dB,-8.87189178587550e+001°)
1.98609491735691e+005	(4.90645281509757e+001dB,-8.87219409771036e+001°)
1.99067333898673e+005	(4.90445393611317e+001dB,-8.87249573275026e+001°)
1.99526231496842e+005	(4.90245505125426e+001dB,-8.87279669259119e+001°)
1.99986186963228e+005	(4.90045616054441e+001dB,-8.87309697882556e+001°)
2.00447202736470e+005	(4.89845726400702e+001dB,-8.87339659304228e+001°)
2.00909281260826e+005	(4.89645836166540e+001dB,-8.87369553682672e+001°)
2.01372424986192e+005	(4.89445945354274e+001dB,-8.87399381176075e+001°)
2.01836636368109e+005	(4.89246053966207e+001dB,-8.87429141942270e+001°)
2.02301917867780e+005	(4.89046162004634e+001dB,-8.87458836138745e+001°)
2.02768271952081e+005	(4.88846269471836e+001dB,-8.87488463922633e+001°)
2.03235701093575e+005	(4.88646376370080e+001dB,-8.87518025450723e+001°)
2.03704207770524e+005	(4.88446482701624e+001dB,-8.87547520879454e+001°)
2.04173794466905e+005	(4.88246588468712e+001dB,-8.87576950364920e+001°)
2.04644463672420e+005	(4.88046693673577e+001dB,-8.87606314062868e+001°)
2.05116217882509e+005	(4.87846798318438e+001dB,-8.87635612128700e+001°)
2.05589059598366e+005	(4.87646902405504e+001dB,-8.87664844717474e+001°)
2.06062991326952e+005	(4.87447005936972e+001dB,-8.87694011983905e+001°)
2.06538015581005e+005	(4.87247108915027e+001dB,-8.87723114082363e+001°)
2.07014134879056e+005	(4.87047211341841e+001dB,-8.87752151166879e+001°)
2.07491351745443e+005	(4.86847313219575e+001dB,-8.87781123391141e+001°)
2.07969668710321e+005	(4.86647414550379e+001dB,-8.87810030908499e+001°)
2.08449088309680e+005	(4.86447515336391e+001dB,-8.87838873871960e+001°)
2.08929613085355e+005	(4.86247615579735e+001dB,-8.87867652434196e+001°)
2.09411245585041e+005	(4.86047715282528e+001dB,-8.87896366747537e+001°)
2.09893988362304e+005	(4.85847814446871e+001dB,-8.87925016963981e+001°)
2.10377843976599e+005	(4.85647913074856e+001dB,-8.87953603235186e+001°)
2.10862814993280e+005	(4.85448011168563e+001dB,-8.87982125712475e+001°)
2.11348903983615e+005	(4.85248108730060e+001dB,-8.88010584546838e+001°)
2.11836113524801e+005	(4.85048205761404e+001dB,-8.88038979888928e+001°)
2.12324446199972e+005	(4.84848302264642e+001dB,-8.88067311889069e+001°)
2.12813904598222e+005	(4.84648398241807e+001dB,-8.88095580697249e+001°)
2.13304491314608e+005	(4.84448493694923e+001dB,-8.88123786463127e+001°)
2.13796208950173e+005	(4.84248588626002e+001dB,-8.88151929336028e+001°)
2.14289060111956e+005	(4.84048683037044e+001dB,-8.88180009464952e+001°)
2.14783047413003e+005	(4.83848776930040e+001dB,-8.88208026998564e+001°)
2.15278173472387e+005	(4.83648870306967e+001dB,-8.88235982085206e+001°)
2.15774440915216e+005	(4.83448963169794e+001dB,-8.88263874872888e+001°)
2.16271852372651e+005	(4.83249055520476e+001dB,-8.88291705509295e+001°)
2.16770410481919e+005	(4.83049147360960e+001dB,-8.88319474141786e+001°)
2.17270117886324e+005	(4.82849238693180e+001dB,-8.88347180917395e+001°)
2.17770977235265e+005	(4.82649329519060e+001dB,-8.88374825982831e+001°)
2.18272991184249e+005	(4.82449419840513e+001dB,-8.88402409484478e+001°)
2.18776162394904e+005	(4.82249509659440e+001dB,-8.88429931568398e+001°)
2.19280493534994e+005	(4.82049598977734e+001dB,-8.88457392380331e+001°)
2.19785987278431e+005	(4.81849687797274e+001dB,-8.88484792065695e+001°)
2.20292646305294e+005	(4.81649776119932e+001dB,-8.88512130769588e+001°)
2.20800473301838e+005	(4.81449863947565e+001dB,-8.88539408636787e+001°)
2.21309470960512e+005	(4.81249951282023e+001dB,-8.88566625811751e+001°)
2.21819641979970e+005	(4.81050038125144e+001dB,-8.88593782438618e+001°)
2.22330989065088e+005	(4.80850124478755e+001dB,-8.88620878661211e+001°)
2.22843514926978e+005	(4.80650210344673e+001dB,-8.88647914623035e+001°)
2.23357222283001e+005	(4.80450295724706e+001dB,-8.88674890467279e+001°)
2.23872113856781e+005	(4.80250380620648e+001dB,-8.88701806336816e+001°)
2.24388192378224e+005	(4.80050465034286e+001dB,-8.88728662374205e+001°)
2.24905460583525e+005	(4.79850548967396e+001dB,-8.88755458721690e+001°)
2.25423921215190e+005	(4.79650632421741e+001dB,-8.88782195521203e+001°)
2.25943577022045e+005	(4.79450715399078e+001dB,-8.88808872914363e+001°)
2.26464430759253e+005	(4.79250797901151e+001dB,-8.88835491042477e+001°)
2.26986485188329e+005	(4.79050879929694e+001dB,-8.88862050046541e+001°)
2.27509743077154e+005	(4.78850961486430e+001dB,-8.88888550067242e+001°)
2.28034207199988e+005	(4.78651042573076e+001dB,-8.88914991244955e+001°)
2.28559880337489e+005	(4.78451123191333e+001dB,-8.88941373719749e+001°)
2.29086765276723e+005	(4.78251203342897e+001dB,-8.88967697631383e+001°)
2.29614864811182e+005	(4.78051283029451e+001dB,-8.88993963119310e+001°)
2.30144181740797e+005	(4.77851362252669e+001dB,-8.89020170322675e+001°)
2.30674718871953e+005	(4.77651441014214e+001dB,-8.89046319380318e+001°)
2.31206479017505e+005	(4.77451519315741e+001dB,-8.89072410430774e+001°)
2.31739464996793e+005	(4.77251597158894e+001dB,-8.89098443612275e+001°)
2.32273679635656e+005	(4.77051674545307e+001dB,-8.89124419062745e+001°)
2.32809125766446e+005	(4.76851751476604e+001dB,-8.89150336919810e+001°)
2.33345806228045e+005	(4.76651827954400e+001dB,-8.89176197320791e+001°)
2.33883723865880e+005	(4.76451903980300e+001dB,-8.89202000402709e+001°)
2.34422881531937e+005	(4.76251979555899e+001dB,-8.89227746302282e+001°)
2.34963282084775e+005	(4.76052054682781e+001dB,-8.89253435155930e+001°)
2.35504928389545e+005	(4.75852129362524e+001dB,-8.89279067099774e+001°)
2.36047823318002e+005	(4.75652203596692e+001dB,-8.89304642269634e+001°)
2.36591969748520e+005	(4.75452277386843e+001dB,-8.89330160801035e+001°)
2.37137370566110e+005	(4.75252350734523e+001dB,-8.89355622829203e+001°)
2.37684028662432e+005	(4.75052423641270e+001dB,-8.89381028489067e+001°)
2.38231946935813e+005	(4.74852496108611e+001dB,-8.89406377915263e+001°)
2.38781128291261e+005	(4.74652568138065e+001dB,-8.89431671242129e+001°)
2.39331575640482e+005	(4.74452639731140e+001dB,-8.89456908603709e+001°)
2.39883291901892e+005	(4.74252710889337e+001dB,-8.89482090133757e+001°)
2.40436280000637e+005	(4.74052781614145e+001dB,-8.89507215965728e+001°)
2.40990542868603e+005	(4.73852851907045e+001dB,-8.89532286232791e+001°)
2.41546083444437e+005	(4.73652921769509e+001dB,-8.89557301067818e+001°)
2.42102904673561e+005	(4.73452991202998e+001dB,-8.89582260603395e+001°)
2.42661009508184e+005	(4.73253060208965e+001dB,-8.89607164971814e+001°)
2.43220400907324e+005	(4.73053128788854e+001dB,-8.89632014305080e+001°)
2.43781081836818e+005	(4.72853196944100e+001dB,-8.89656808734909e+001°)
2.44343055269339e+005	(4.72653264676127e+001dB,-8.89681548392727e+001°)
2.44906324184417e+005	(4.72453331986352e+001dB,-8.89706233409675e+001°)
2.45470891568445e+005	(4.72253398876182e+001dB,-8.89730863916607e+001°)
2.46036760414705e+005	(4.72053465347014e+001dB,-8.89755440044090e+001°)
2.46603933723376e+005	(4.71853531400237e+001dB,-8.89779961922407e+001°)
2.47172414501555e+005	(4.71653597037230e+001dB,-8.89804429681554e+001°)
2.47742205763270e+005	(4.71453662259366e+001dB,-8.89828843451247e+001°)
2.48313310529498e+005	(4.71253727068004e+001dB,-8.89853203360915e+001°)
2.48885731828180e+005	(4.71053791464499e+001dB,-8.89877509539708e+001°)
2.49459472694236e+005	(4.70853855450193e+001dB,-8.89901762116491e+001°)
2.50034536169584e+005	(4.70653919026422e+001dB,-8.89925961219849e+001°)
2.50610925303152e+005	(4.70453982194512e+001dB,-8.89950106978087e+001°)
2.51188643150898e+005	(4.70254044955779e+001dB,-8.89974199519231e+001°)
2.51767692775826e+005	(4.70054107311533e+001dB,-8.89998238971025e+001°)
2.52348077247998e+005	(4.69854169263072e+001dB,-8.90022225460938e+001°)
2.52929799644554e+005	(4.69654230811688e+001dB,-8.90046159116160e+001°)
2.53512863049731e+005	(4.69454291958662e+001dB,-8.90070040063601e+001°)
2.54097270554870e+005	(4.69254352705268e+001dB,-8.90093868429900e+001°)
2.54683025258444e+005	(4.69054413052770e+001dB,-8.90117644341416e+001°)
2.55270130266064e+005	(4.68854473002424e+001dB,-8.90141367924235e+001°)
2.55858588690504e+005	(4.68654532555478e+001dB,-8.90165039304167e+001°)
2.56448403651711e+005	(4.68454591713170e+001dB,-8.90188658606750e+001°)
2.57039578276825e+005	(4.68254650476730e+001dB,-8.90212225957248e+001°)
2.57632115700196e+005	(4.68054708847379e+001dB,-8.90235741480653e+001°)
2.58226019063398e+005	(4.67854766826330e+001dB,-8.90259205301685e+001°)
2.58821291515248e+005	(4.67654824414788e+001dB,-8.90282617544792e+001°)
2.59417936211820e+005	(4.67454881613949e+001dB,-8.90305978334153e+001°)
2.60015956316465e+005	(4.67254938424999e+001dB,-8.90329287793678e+001°)
2.60615354999828e+005	(4.67054994849118e+001dB,-8.90352546047004e+001°)
2.61216135439859e+005	(4.66855050887475e+001dB,-8.90375753217505e+001°)
2.61818300821836e+005	(4.66655106541234e+001dB,-8.90398909428283e+001°)
2.62421854338382e+005	(4.66455161811548e+001dB,-8.90422014802174e+001°)
2.63026799189476e+005	(4.66255216699561e+001dB,-8.90445069461748e+001°)
2.63633138582475e+005	(4.66055271206411e+001dB,-8.90468073529310e+001°)
2.64240875732132e+005	(4.65855325333226e+001dB,-8.90491027126897e+001°)
2.64850013860607e+005	(4.65655379081126e+001dB,-8.90513930376284e+001°)
2.65460556197491e+005	(4.65455432451224e+001dB,-8.90536783398982e+001°)
2.66072505979818e+005	(4.65255485444623e+001dB,-8.90559586316238e+001°)
2.66685866452084e+005	(4.65055538062419e+001dB,-8.90582339249035e+001°)
2.67300640866267e+005	(4.64855590305698e+001dB,-8.90605042318097e+001°)
2.67916832481839e+005	(4.64655642175540e+001dB,-8.90627695643885e+001°)
2.68534444565787e+005	(4.64455693673016e+001dB,-8.90650299346599e+001°)
2.69153480392627e+005	(4.64255744799188e+001dB,-8.90672853546180e+001°)
2.69773943244428e+005	(4.64055795555110e+001dB,-8.90695358362308e+001°)
2.70395836410820e+005	(4.63855845941829e+001dB,-8.90717813914408e+001°)
2.71019163189020e+005	(4.63655895960384e+001dB,-8.90740220321641e+001°)
2.71643926883843e+005	(4.63455945611804e+001dB,-8.90762577702916e+001°)
2.72270130807726e+005	(4.63255994897112e+001dB,-8.90784886176882e+001°)
2.72897778280739e+005	(4.63056043817322e+001dB,-8.90807145861934e+001°)
2.73526872630606e+005	(4.62856092373439e+001dB,-8.90829356876208e+001°)
2.74157417192723e+005	(4.62656140566463e+001dB,-8.90851519337588e+001°)
2.74789415310174e+005	(4.62456188397382e+001dB,-8.90873633363704e+001°)
2.75422870333751e+005	(4.62256235867178e+001dB,-8.90895699071929e+001°)
2.76057785621969e+005	(4.62056282976827e+001dB,-8.90917716579387e+001°)
2.76694164541085e+005	(4.61856329727294e+001dB,-8.90939686002946e+001°)
2.77332010465118e+005	(4.61656376119538e+001dB,-8.90961607459225e+001°)
2.77971326775862e+005	(4.61456422154508e+001dB,-8.90983481064590e+001°)
2.78612116862910e+005	(4.61256467833147e+001dB,-8.91005306935156e+001°)
2.79254384123667e+005	(4.61056513156390e+001dB,-8.91027085186791e+001°)
2.79898131963369e+005	(4.60856558125164e+001dB,-8.91048815935110e+001°)
2.80543363795104e+005	(4.60656602740387e+001dB,-8.91070499295482e+001°)
2.81190083039827e+005	(4.60456647002971e+001dB,-8.91092135383026e+001°)
2.81838293126378e+005	(4.60256690913818e+001dB,-8.91113724312614e+001°)
2.82487997491503e+005	(4.60056734473825e+001dB,-8.91135266198873e+001°)
2.83139199579870e+005	(4.59856777683879e+001dB,-8.91156761156181e+001°)
2.83791902844088e+005	(4.59656820544859e+001dB,-8.91178209298671e+001°)
2.84446110744723e+005	(4.59456863057639e+001dB,-8.91199610740232e+001°)
2.85101826750323e+005	(4.59256905223083e+001dB,-8.91220965594509e+001°)
2.85759054337426e+005	(4.59056947042047e+001dB,-8.91242273974900e+001°)
2.86417796990589e+005	(4.58856988515380e+001dB,-8.91263535994564e+001°)
2.87078058202400e+005	(4.58657029643925e+001dB,-8.91284751766415e+001°)
2.87739841473498e+005	(4.58457070428514e+001dB,-8.91305921403124e+001°)
2.88403150312591e+005	(4.58257110869975e+001dB,-8.91327045017122e+001°)
2.89067988236478e+005	(4.58057150969124e+001dB,-8.91348122720601e+001°)
2.89734358770063e+005	(4.57857190726774e+001dB,-8.91369154625509e+001°)
2.90402265446375e+005	(4.57657230143727e+001dB,-8.91390140843557e+001°)
2.91071711806590e+005	(4.57457269220779e+001dB,-8.91411081486216e+001°)
2.91742701400046e+005	(4.57257307958718e+001dB,-8.91431976664719e+001°)
2.92415237784263e+005	(4.57057346358324e+001dB,-8.91452826490061e+001°)
2.93089324524962e+005	(4.56857384420371e+001dB,-8.91473631073001e+001°)
2.93764965196082e+005	(4.56657422145624e+001dB,-8.91494390524057e+001°)
2.94442163379805e+005	(4.56457459534840e+001dB,-8.91515104953517e+001°)
2.95120922666567e+005	(4.56257496588771e+001dB,-8.91535774471430e+001°)
2.95801246655083e+005	(4.56057533308158e+001dB,-8.91556399187611e+001°)
2.96483138952363e+005	(4.55857569693737e+001dB,-8.91576979211639e+001°)
2.97166603173731e+005	(4.55657605746236e+001dB,-8.91597514652863e+001°)
2.97851642942847e+005	(4.55457641466376e+001dB,-8.91618005620396e+001°)
2.98538261891724e+005	(4.55257676854869e+001dB,-8.91638452223119e+001°)
2.99226463660747e+005	(4.55057711912420e+001dB,-8.91658854569682e+001°)
2.99916251898693e+005	(4.54857746639728e+001dB,-8.91679212768502e+001°)
3.00607630262751e+005	(4.54657781037484e+001dB,-8.91699526927768e+001°)
3.01300602418539e+005	(4.54457815106369e+001dB,-8.91719797155435e+001°)
3.01995172040129e+005	(4.54257848847061e+001dB,-8.91740023559233e+001°)
3.02691342810058e+005	(4.54057882260228e+001dB,-8.91760206246659e+001°)
3.03389118419354e+005	(4.53857915346530e+001dB,-8.91780345324983e+001°)
3.04088502567555e+005	(4.53657948106621e+001dB,-8.91800440901248e+001°)
3.04789498962725e+005	(4.53457980541148e+001dB,-8.91820493082269e+001°)
3.05492111321478e+005	(4.53258012650749e+001dB,-8.91840501974634e+001°)
3.06196343368994e+005	(4.53058044436056e+001dB,-8.91860467684704e+001°)
3.06902198839042e+005	(4.52858075897693e+001dB,-8.91880390318618e+001°)
3.07609681473996e+005	(4.52658107036277e+001dB,-8.91900269982287e+001°)
3.08318795024861e+005	(4.52458137852417e+001dB,-8.91920106781397e+001°)
3.09029543251284e+005	(4.52258168346715e+001dB,-8.91939900821412e+001°)
3.09741929921583e+005	(4.52058198519767e+001dB,-8.91959652207572e+001°)
3.10455958812761e+005	(4.51858228372161e+001dB,-8.91979361044895e+001°)
3.11171633710527e+005	(4.51658257904476e+001dB,-8.91999027438176e+001°)
3.11888958409318e+005	(4.51458287117285e+001dB,-8.92018651491988e+001°)
3.12607936712320e+005	(4.51258316011155e+001dB,-8.92038233310685e+001°)
3.13328572431483e+005	(4.51058344586643e+001dB,-8.92057772998398e+001°)
3.14050869387546e+005	(4.50858372844302e+001dB,-8.92077270659040e+001°)
3.14774831410055e+005	(4.50658400784675e+001dB,-8.92096726396303e+001°)
3.15500462337386e+005	(4.50458428408298e+001dB,-8.92116140313663e+001°)
3.16227766016761e+005	(4.50258455715702e+001dB,-8.92135512514375e+001°)
3.16956746304272e+005	(4.50058482707408e+001dB,-8.92154843101477e+001°)
3.17687407064900e+005	(4.49858509383932e+001dB,-8.92174132177792e+001°)
3.18419752172535e+005	(4.49658535745782e+001dB,-8.92193379845923e+001°)
3.19153785509999e+005	(4.49458561793457e+001dB,-8.92212586208259e+001°)
3.19889510969062e+005	(4.49258587527452e+001dB,-8.92231751366974e+001°)
3.20626932450469e+005	(4.49058612948252e+001dB,-8.92250875424027e+001°)
3.21366053863954e+005	(4.48858638056338e+001dB,-8.92269958481161e+001°)
3.22106879128265e+005	(4.48658662852179e+001dB,-8.92289000639907e+001°)
3.22849412171185e+005	(4.48458687336241e+001dB,-8.92308002001582e+001°)
3.23593656929550e+005	(4.48258711508982e+001dB,-8.92326962667291e+001°)
3.24339617349271e+005	(4.48058735370852e+001dB,-8.92345882737926e+001°)
3.25087297385355e+005	(4.47858758922293e+001dB,-8.92364762314167e+001°)
3.25836701001930e+005	(4.47658782163741e+001dB,-8.92383601496485e+001°)
3.26587832172256e+005	(4.47458805095626e+001dB,-8.92402400385139e+001°)
3.27340694878759e+005	(4.47258827718369e+001dB,-8.92421159080178e+001°)
3.28095293113039e+005	(4.47058850032383e+001dB,-8.92439877681443e+001°)
3.28851630875903e+005	(4.46858872038077e+001dB,-8.92458556288563e+001°)
3.29609712177378e+005	(4.46658893735850e+001dB,-8.92477195000963e+001°)
3.30369541036734e+005	(4.46458915126096e+001dB,-8.92495793917856e+001°)
3.31131121482511e+005	(4.46258936209199e+001dB,-8.92514353138251e+001°)
3.31894457552530e+005	(4.46058956985539e+001dB,-8.92532872760949e+001°)
3.32659553293924e+005	(4.45858977455487e+001dB,-8.92551352884545e+001°)
3.33426412763154e+005	(4.45658997619406e+001dB,-8.92569793607427e+001°)
3.34195040026033e+005	(4.45459017477656e+001dB,-8.92588195027780e+001°)
3.34965439157746e+005	(4.45259037030584e+001dB,-8.92606557243583e+001°)
3.35737614242873e+005	(4.45059056278535e+001dB,-8.92624880352612e+001°)
3.36511569375409e+005	(4.44859075221844e+001dB,-8.92643164452440e+001°)
3.37287308658787e+005	(4.44659093860839e+001dB,-8.92661409640434e+001°)
3.38064836205899e+005	(4.44459112195841e+001dB,-8.92679616013761e+001°)
3.38844156139120e+005	(4.44259130227166e+001dB,-8.92697783669387e+001°)
3.39625272590326e+005	(4.44059147955120e+001dB,-8.92715912704075e+001°)
3.40408189700918e+005	(4.43859165380003e+001dB,-8.92734003214386e+001°)
3.41192911621845e+005	(4.43659182502108e+001dB,-8.92752055296684e+001°)
3.41979442513625e+005	(4.43459199321720e+001dB,-8.92770069047129e+001°)
3.42767786546367e+005	(4.43259215839119e+001dB,-8.92788044561686e+001°)
3.43557947899791e+005	(4.43059232054575e+001dB,-8.92805981936119e+001°)
3.44349930763254e+005	(4.42859247968353e+001dB,-8.92823881265993e+001°)
3.45143739335772e+005	(4.42659263580710e+001dB,-8.92841742646676e+001°)
3.45939377826037e+005	(4.42459278891895e+001dB,-8.92859566173341e+001°)
3.46736850452447e+005	(4.42259293902152e+001dB,-8.92877351940960e+001°)
3.47536161443121e+005	(4.42059308611716e+001dB,-8.92895100044313e+001°)
3.48337315035927e+005	(4.41859323020816e+001dB,-8.92912810577982e+001°)
3.49140315478501e+005	(4.41659337129673e+001dB,-8.92930483636355e+001°)
3.49945167028272e+005	(4.41459350938501e+001dB,-8.92948119313623e+001°)
3.50751873952482e+005	(4.41259364447507e+001dB,-8.92965717703786e+001°)
3.51560440528212e+005	(4.41059377656892e+001dB,-8.92983278900650e+001°)
3.52370871042401e+005	(4.40859390566846e+001dB,-8.93000802997825e+001°)
3.53183169791870e+005	(4.40659403177557e+001dB,-8.93018290088732e+001°)
3.53997341083348e+005	(4.40459415489202e+001dB,-8.93035740266597e+001°)
3.54813389233489e+005	(4.40259427501952e+001dB,-8.93053153624457e+001°)
3.55631318568898e+005	(4.40059439215972e+001dB,-8.93070530255157e+001°)
3.56451133426157e+005	(4.39859450631417e+001dB,-8.93087870251350e+001°)
3.57272838151841e+005	(4.39659461748438e+001dB,-8.93105173705502e+001°)
3.58096437102548e+005	(4.39459472567177e+001dB,-8.93122440709886e+001°)
3.58921934644917e+005	(4.39259483087768e+001dB,-8.93139671356589e+001°)
3.59749335155654e+005	(4.39059493310341e+001dB,-8.93156865737508e+001°)
3.60578643021554e+005	(4.38859503235014e+001dB,-8.93174023944351e+001°)
3.61409862639525e+005	(4.38659512861903e+001dB,-8.93191146068640e+001°)
3.62242998416610e+005	(4.38459522191112e+001dB,-8.93208232201711e+001°)
3.63078054770012e+005	(4.38259531222742e+001dB,-8.93225282434712e+001°)
3.63915036127118e+005	(4.38059539956883e+001dB,-8.93242296858603e+001°)
3.64753946925518e+005	(4.37859548393620e+001dB,-8.93259275564163e+001°)
3.65594791613035e+005	(4.37659556533031e+001dB,-8.93276218641983e+001°)
3.66437574647743e+005	(4.37459564375184e+001dB,-8.93293126182470e+001°)
3.67282300497994e+005	(4.37259571920144e+001dB,-8.93309998275846e+001°)
3.68128973642441e+005	(4.37059579167964e+001dB,-8.93326835012152e+001°)
3.68977598570060e+005	(4.36859586118694e+001dB,-8.93343636481245e+001°)
3.69828179780175e+005	(4.36659592772374e+001dB,-8.93360402772797e+001°)
3.70680721782485e+005	(4.36459599129038e+001dB,-8.93377133976301e+001°)
3.71535229097081e+005	(4.36259605188710e+001dB,-8.93393830181068e+001°)
3.72391706254477e+005	(4.36059610951412e+001dB,-8.93410491476226e+001°)
3.73250157795629e+005	(4.35859616417153e+001dB,-8.93427117950725e+001°)
3.74110588271961e+005	(4.35659621585937e+001dB,-8.93443709693333e+001°)
3.74973002245391e+005	(4.35459626457763e+001dB,-8.93460266792638e+001°)
3.75837404288352e+005	(4.35259631032619e+001dB,-8.93476789337052e+001°)
3.76703798983816e+005	(4.35059635310486e+001dB,-8.93493277414805e+001°)
3.77572190925323e+005	(4.34859639291340e+001dB,-8.93509731113951e+001°)
3.78442584717000e+005	(4.34659642975148e+001dB,-8.93526150522364e+001°)
3.79314984973588e+005	(4.34459646361870e+001dB,-8.93542535727744e+001°)
3.80189396320467e+005	(4.34259649451457e+001dB,-8.93558886817612e+001°)
3.81065823393679e+005	(4.34059652243856e+001dB,-8.93575203879312e+001°)
3.81944270839952e+005	(4.33859654739003e+001dB,-8.93591487000016e+001°)
3.82824743316728e+005	(4.33659656936828e+001dB,-8.93607736266716e+001°)
3.83707245492184e+005	(4.33459658837255e+001dB,-8.93623951766233e+001°)
3.84591782045259e+005	(4.33259660440197e+001dB,-8.93640133585212e+001°)
3.85478357665677e+005	(4.33059661745563e+001dB,-8.93656281810125e+001°)
3.86366977053974e+005	(4.32859662753252e+001dB,-8.93672396527269e+001°)
3.87257644921521e+005	(4.32659663463158e+001dB,-8.93688477822770e+001°)
3.88150365990552e+005	(4.32459663875165e+001dB,-8.93704525782581e+001°)
3.89045144994184e+005	(4.32259663989151e+001dB,-8.93720540492482e+001°)
3.89941986676447e+005	(4.32059663804984e+001dB,-8.93736522038083e+001°)
3.90840895792305e+005	(4.31859663322529e+001dB,-8.93752470504823e+001°)
3.91741877107686e+005	(4.31659662541639e+001dB,-8.93768385977968e+001°)
3.92644935399503e+005	(4.31459661462161e+001dB,-8.93784268542618e+001°)
3.93550075455680e+005	(4.31259660083936e+001dB,-8.93800118283701e+001°)
3.94457302075181e+005	(4.31059658406794e+001dB,-8.93815935285975e+001°)
3.95366620068030e+005	(4.30859656430559e+001dB,-8.93831719634031e+001°)
3.96278034255341e+005	(4.30659654155049e+001dB,-8.93847471412291e+001°)
3.97191549469342e+005	(4.30459651580072e+001dB,-8.93863190705011e+001°)
3.98107170553399e+005	(4.30259648705429e+001dB,-8.93878877596278e+001°)
3.99024902362043e+005	(4.30059645530913e+001dB,-8.93894532170011e+001°)
3.99944749760998e+005	(4.29859642056310e+001dB,-8.93910154509966e+001°)
4.00866717627203e+005	(4.29659638281397e+001dB,-8.93925744699731e+001°)
4.01790810848840e+005	(4.29459634205945e+001dB,-8.93941302822728e+001°)
4.02717034325359e+005	(4.29259629829716e+001dB,-8.93956828962217e+001°)
4.03645392967505e+005	(4.29059625152465e+001dB,-8.93972323201290e+001°)
4.04575891697342e+005	(4.28859620173936e+001dB,-8.93987785622877e+001°)
4.05508535448283e+005	(4.28659614893871e+001dB,-8.94003216309744e+001°)
4.06443329165112e+005	(4.28459609311998e+001dB,-8.94018615344493e+001°)
4.07380277804012e+005	(4.28259603428042e+001dB,-8.94033982809566e+001°)
4.08319386332591e+005	(4.28059597241716e+001dB,-8.94049318787240e+001°)
4.09260659729909e+005	(4.27859590752729e+001dB,-8.94064623359631e+001°)
4.10204102986505e+005	(4.27659583960778e+001dB,-8.94079896608694e+001°)
4.11149721104420e+005	(4.27459576865556e+001dB,-8.94095138616224e+001°)
4.12097519097228e+005	(4.27259569466746e+001dB,-8.94110349463854e+001°)
4.13047501990059e+005	(4.27059561764021e+001dB,-8.94125529233057e+001°)
4.13999674819627e+005	(4.26859553757050e+001dB,-8.94140678005149e+001°)
4.14954042634260e+005	(4.26659545445492e+001dB,-8.94155795861283e+001°)
4.15910610493919e+005	(4.26459536828996e+001dB,-8.94170882882458e+001°)
4.16869383470232e+005	(4.26259527907207e+001dB,-8.94185939149510e+001°)
4.17830366646518e+005	(4.26059518679757e+001dB,-8.94200964743122e+001°)
4.18793565117814e+005	(4.25859509146275e+001dB,-8.94215959743816e+001°)
4.19758983990903e+005	(4.25659499306378e+001dB,-8.94230924231960e+001°)
4.20726628384339e+005	(4.25459489159675e+001dB,-8.94245858287762e+001°)
4.21696503428477e+005	(4.25259478705770e+001dB,-8.94260761991278e+001°)
4.22668614265497e+005	(4.25059467944254e+001dB,-8.94275635422407e+001°)
4.23642966049435e+005	(4.24859456874714e+001dB,-8.94290478660892e+001°)
4.24619563946207e+005	(4.24659445496727e+001dB,-8.94305291786322e+001°)
4.25598413133637e+005	(4.24459433809860e+001dB,-8.94320074878133e+001°)
4.26579518801486e+005	(4.24259421813675e+001dB,-8.94334828015605e+001°)
4.27562886151479e+005	(4.24059409507722e+001dB,-8.94349551277866e+001°)
4.28548520397332e+005	(4.23859396891546e+001dB,-8.94364244743892e+001°)
4.29536426764780e+005	(4.23659383964681e+001dB,-8.94378908492506e+001°)
4.30526610491603e+005	(4.23459370726653e+001dB,-8.94393542602377e+001°)
4.31519076827657e+005	(4.23259357176981e+001dB,-8.94408147152024e+001°)
4.32513831034901e+005	(4.23059343315174e+001dB,-8.94422722219817e+001°)
