Freq.	V(v01)*V(v02)*V(v03)*V(v04)*V(v05)*V(v06)
7.67008187693633e+004	(-3.66682838736032e-001dB,-1.26088507521443e+000°)
7.67361489361942e+004	(-3.66725627999802e-001dB,-1.27574361044924e+000°)
7.67714953769151e+004	(-3.66768423659271e-001dB,-1.29060125982815e+000°)
7.68068580990222e+004	(-3.66811225757052e-001dB,-1.30545802823150e+000°)
7.68422371100150e+004	(-3.66854034335740e-001dB,-1.32031392053620e+000°)
7.68776324173965e+004	(-3.66896849437879e-001dB,-1.33516894161669e+000°)
7.69130440286733e+004	(-3.66939671106061e-001dB,-1.35002309634414e+000°)
7.69484719513553e+004	(-3.66982499382793e-001dB,-1.36487638958696e+000°)
7.69839161929559e+004	(-3.67025334310654e-001dB,-1.37972882621044e+000°)
7.70193767609920e+004	(-3.67068175932186e-001dB,-1.39458041107721e+000°)
7.70548536629839e+004	(-3.67111024289941e-001dB,-1.40943114904682e+000°)
7.70903469064554e+004	(-3.67153879426462e-001dB,-1.42428104497576e+000°)
7.71258564989337e+004	(-3.67196741384180e-001dB,-1.43913010371798e+000°)
7.71613824479497e+004	(-3.67239610205698e-001dB,-1.45397833012416e+000°)
7.71969247610375e+004	(-3.67282485933493e-001dB,-1.46882572904240e+000°)
7.72324834457348e+004	(-3.67325368610032e-001dB,-1.48367230531764e+000°)
7.72680585095826e+004	(-3.67368258277874e-001dB,-1.49851806379204e+000°)
7.73036499601257e+004	(-3.67411154979478e-001dB,-1.51336300930481e+000°)
7.73392578049121e+004	(-3.67454058757307e-001dB,-1.52820714669253e+000°)
7.73748820514934e+004	(-3.67496969653871e-001dB,-1.54305048078863e+000°)
7.74105227074246e+004	(-3.67539887711579e-001dB,-1.55789301642375e+000°)
7.74461797802643e+004	(-3.67582812972968e-001dB,-1.57273475842579e+000°)
7.74818532775744e+004	(-3.67625745480416e-001dB,-1.58757571161963e+000°)
7.75175432069205e+004	(-3.67668685276422e-001dB,-1.60241588082737e+000°)
7.75532495758715e+004	(-3.67711632403432e-001dB,-1.61725527086834e+000°)
7.75889723919999e+004	(-3.67754586903848e-001dB,-1.63209388655891e+000°)
7.76247116628816e+004	(-3.67797548820100e-001dB,-1.64693173271279e+000°)
7.76604673960961e+004	(-3.67840518194643e-001dB,-1.66176881414056e+000°)
7.76962395992263e+004	(-3.67883495069906e-001dB,-1.67660513565030e+000°)
7.77320282798587e+004	(-3.67926479488262e-001dB,-1.69144070204710e+000°)
7.77678334455831e+004	(-3.67969471492109e-001dB,-1.70627551813337e+000°)
7.78036551039929e+004	(-3.68012471123892e-001dB,-1.72110958870848e+000°)
7.78394932626851e+004	(-3.68055478425953e-001dB,-1.73594291856935e+000°)
7.78753479292601e+004	(-3.68098493440739e-001dB,-1.75077551250977e+000°)
7.79112191113218e+004	(-3.68141516210594e-001dB,-1.76560737532101e+000°)
7.79471068164776e+004	(-3.68184546777897e-001dB,-1.78043851179131e+000°)
7.79830110523384e+004	(-3.68227585185044e-001dB,-1.79526892670632e+000°)
7.80189318265187e+004	(-3.68270631474384e-001dB,-1.81009862484885e+000°)
7.80548691466363e+004	(-3.68313685688284e-001dB,-1.82492761099899e+000°)
7.80908230203128e+004	(-3.68356747869084e-001dB,-1.83975588993395e+000°)
7.81267934551730e+004	(-3.68399818059164e-001dB,-1.85458346642840e+000°)
7.81627804588455e+004	(-3.68442896300838e-001dB,-1.86941034525408e+000°)
7.81987840389622e+004	(-3.68485982636488e-001dB,-1.88423653117992e+000°)
7.82348042031586e+004	(-3.68529077108415e-001dB,-1.89906202897239e+000°)
7.82708409590738e+004	(-3.68572179758949e-001dB,-1.91388684339498e+000°)
7.83068943143501e+004	(-3.68615290630426e-001dB,-1.92871097920867e+000°)
7.83429642766338e+004	(-3.68658409765168e-001dB,-1.94353444117134e+000°)
7.83790508535743e+004	(-3.68701537205481e-001dB,-1.95835723403861e+000°)
7.84151540528248e+004	(-3.68744672993708e-001dB,-1.97317936256323e+000°)
7.84512738820418e+004	(-3.68787817172135e-001dB,-1.98800083149503e+000°)
7.84874103488856e+004	(-3.68830969783038e-001dB,-2.00282164558138e+000°)
7.85235634610198e+004	(-3.68874130868735e-001dB,-2.01764180956682e+000°)
7.85597332261116e+004	(-3.68917300471544e-001dB,-2.03246132819334e+000°)
7.85959196518317e+004	(-3.68960478633737e-001dB,-2.04728020620009e+000°)
7.86321227458545e+004	(-3.69003665397550e-001dB,-2.06209844832382e+000°)
7.86683425158576e+004	(-3.69046860805334e-001dB,-2.07691605929812e+000°)
7.87045789695225e+004	(-3.69090064899335e-001dB,-2.09173304385424e+000°)
7.87408321145341e+004	(-3.69133277721803e-001dB,-2.10654940672096e+000°)
7.87771019585807e+004	(-3.69176499315053e-001dB,-2.12136515262400e+000°)
7.88133885093543e+004	(-3.69219729721304e-001dB,-2.13618028628651e+000°)
7.88496917745504e+004	(-3.69262968982828e-001dB,-2.15099481242923e+000°)
7.88860117618682e+004	(-3.69306217141883e-001dB,-2.16580873576998e+000°)
7.89223484790100e+004	(-3.69349474240712e-001dB,-2.18062206102410e+000°)
7.89587019336822e+004	(-3.69392740321559e-001dB,-2.19543479290435e+000°)
7.89950721335944e+004	(-3.69436015426700e-001dB,-2.21024693612066e+000°)
7.90314590864598e+004	(-3.69479299598352e-001dB,-2.22505849538062e+000°)
7.90678627999953e+004	(-3.69522592878777e-001dB,-2.23986947538868e+000°)
7.91042832819211e+004	(-3.69565895310142e-001dB,-2.25467988084746e+000°)
7.91407205399613e+004	(-3.69609206934710e-001dB,-2.26948971645631e+000°)
7.91771745818432e+004	(-3.69652527794723e-001dB,-2.28429898691230e+000°)
7.92136454152979e+004	(-3.69695857932395e-001dB,-2.29910769690973e+000°)
7.92501330480600e+004	(-3.69739197389949e-001dB,-2.31391585114046e+000°)
7.92866374878676e+004	(-3.69782546209568e-001dB,-2.32872345429382e+000°)
7.93231587424624e+004	(-3.69825904433503e-001dB,-2.34353051105643e+000°)
7.93596968195898e+004	(-3.69869272103945e-001dB,-2.35833702611215e+000°)
7.93962517269985e+004	(-3.69912649263081e-001dB,-2.37314300414258e+000°)
7.94328234724410e+004	(-3.69956035953171e-001dB,-2.38794844982670e+000°)
7.94694120636732e+004	(-3.69999432216358e-001dB,-2.40275336784090e+000°)
7.95060175084548e+004	(-3.70042838094847e-001dB,-2.41755776285897e+000°)
7.95426398145488e+004	(-3.70086253630844e-001dB,-2.43236163955220e+000°)
7.95792789897221e+004	(-3.70129678866562e-001dB,-2.44716500258915e+000°)
7.96159350417447e+004	(-3.70173113844135e-001dB,-2.46196785663612e+000°)
7.96526079783907e+004	(-3.70216558605803e-001dB,-2.47677020635686e+000°)
7.96892978074375e+004	(-3.70260013193689e-001dB,-2.49157205641245e+000°)
7.97260045366660e+004	(-3.70303477650016e-001dB,-2.50637341146142e+000°)
7.97627281738610e+004	(-3.70346952016966e-001dB,-2.52117427615983e+000°)
7.97994687268105e+004	(-3.70390436336694e-001dB,-2.53597465516123e+000°)
7.98362262033065e+004	(-3.70433930651367e-001dB,-2.55077455311675e+000°)
7.98730006111442e+004	(-3.70477435003185e-001dB,-2.56557397467491e+000°)
7.99097919581227e+004	(-3.70520949434298e-001dB,-2.58037292448182e+000°)
7.99466002520445e+004	(-3.70564473986831e-001dB,-2.59517140718105e+000°)
7.99834255007157e+004	(-3.70608008703022e-001dB,-2.60996942741354e+000°)
8.00202677119462e+004	(-3.70651553624985e-001dB,-2.62476698981790e+000°)
8.00571268935492e+004	(-3.70695108794887e-001dB,-2.63956409903040e+000°)
8.00940030533416e+004	(-3.70738674254874e-001dB,-2.65436075968449e+000°)
8.01308961991442e+004	(-3.70782250047121e-001dB,-2.66915697641135e+000°)
8.01678063387809e+004	(-3.70825836213808e-001dB,-2.68395275383979e+000°)
8.02047334800795e+004	(-3.70869432797029e-001dB,-2.69874809659606e+000°)
8.02416776308714e+004	(-3.70913039838949e-001dB,-2.71354300930387e+000°)
8.02786387989916e+004	(-3.70956657381740e-001dB,-2.72833749658449e+000°)
8.03156169922787e+004	(-3.71000285467499e-001dB,-2.74313156305687e+000°)
8.03526122185747e+004	(-3.71043924138417e-001dB,-2.75792521333762e+000°)
8.03896244857256e+004	(-3.71087573436634e-001dB,-2.77271845204061e+000°)
8.04266538015807e+004	(-3.71131233404291e-001dB,-2.78751128377739e+000°)
8.04637001739930e+004	(-3.71174904083498e-001dB,-2.80230371315729e+000°)
8.05007636108193e+004	(-3.71218585516423e-001dB,-2.81709574478690e+000°)
8.05378441199197e+004	(-3.71262277745187e-001dB,-2.83188738327065e+000°)
8.05749417091582e+004	(-3.71305980811929e-001dB,-2.84667863321043e+000°)
8.06120563864022e+004	(-3.71349694758791e-001dB,-2.86146949920577e+000°)
8.06491881595228e+004	(-3.71393419627890e-001dB,-2.87625998585369e+000°)
8.06863370363950e+004	(-3.71437155461361e-001dB,-2.89105009774901e+000°)
8.07235030248969e+004	(-3.71480902301364e-001dB,-2.90583983948412e+000°)
8.07606861329107e+004	(-3.71524660190006e-001dB,-2.92062921564878e+000°)
8.07978863683219e+004	(-3.71568429169388e-001dB,-2.93541823083075e+000°)
8.08351037390199e+004	(-3.71612209281712e-001dB,-2.95020688961517e+000°)
8.08723382528975e+004	(-3.71656000569036e-001dB,-2.96499519658473e+000°)
8.09095899178513e+004	(-3.71699803073538e-001dB,-2.97978315631999e+000°)
8.09468587417815e+004	(-3.71743616837306e-001dB,-2.99457077339899e+000°)
8.09841447325920e+004	(-3.71787441902493e-001dB,-3.00935805239758e+000°)
8.10214478981900e+004	(-3.71831278311168e-001dB,-3.02414499788908e+000°)
8.10587682464869e+004	(-3.71875126105537e-001dB,-3.03893161444436e+000°)
8.10961057853972e+004	(-3.71918985327669e-001dB,-3.05371790663230e+000°)
8.11334605228395e+004	(-3.71962856019708e-001dB,-3.06850387901928e+000°)
8.11708324667357e+004	(-3.72006738223762e-001dB,-3.08328953616913e+000°)
8.12082216250115e+004	(-3.72050631981983e-001dB,-3.09807488264380e+000°)
8.12456280055963e+004	(-3.72094537336454e-001dB,-3.11285992300238e+000°)
8.12830516164231e+004	(-3.72138454329309e-001dB,-3.12764466180209e+000°)
8.13204924654285e+004	(-3.72182383002691e-001dB,-3.14242910359759e+000°)
8.13579505605528e+004	(-3.72226323398747e-001dB,-3.15721325294131e+000°)
8.13954259097400e+004	(-3.72270275559524e-001dB,-3.17199711438351e+000°)
8.14329185209377e+004	(-3.72314239527175e-001dB,-3.18678069247185e+000°)
8.14704284020972e+004	(-3.72358215343838e-001dB,-3.20156399175185e+000°)
8.15079555611734e+004	(-3.72402203051628e-001dB,-3.21634701676687e+000°)
8.15455000061249e+004	(-3.72446202692684e-001dB,-3.23112977205766e+000°)
8.15830617449140e+004	(-3.72490214309084e-001dB,-3.24591226216320e+000°)
8.16206407855067e+004	(-3.72534237942986e-001dB,-3.26069449161953e+000°)
8.16582371358725e+004	(-3.72578273636508e-001dB,-3.27547646496095e+000°)
8.16958508039847e+004	(-3.72622321431773e-001dB,-3.29025818671932e+000°)
8.17334817978204e+004	(-3.72666381370896e-001dB,-3.30503966142419e+000°)
8.17711301253600e+004	(-3.72710453496006e-001dB,-3.31982089360295e+000°)
8.18087957945880e+004	(-3.72754537849245e-001dB,-3.33460188778054e+000°)
8.18464788134922e+004	(-3.72798634472716e-001dB,-3.34938264847992e+000°)
8.18841791900645e+004	(-3.72842743408555e-001dB,-3.36416318022158e+000°)
8.19218969323000e+004	(-3.72886864698889e-001dB,-3.37894348752401e+000°)
8.19596320481979e+004	(-3.72930998385849e-001dB,-3.39372357490318e+000°)
8.19973845457608e+004	(-3.72975144511579e-001dB,-3.40850344687292e+000°)
8.20351544329951e+004	(-3.73019303118174e-001dB,-3.42328310794494e+000°)
8.20729417179110e+004	(-3.73063474247768e-001dB,-3.43806256262883e+000°)
8.21107464085221e+004	(-3.73107657942546e-001dB,-3.45284181543161e+000°)
8.21485685128460e+004	(-3.73151854244594e-001dB,-3.46762087085840e+000°)
8.21864080389039e+004	(-3.73196063196056e-001dB,-3.48239973341185e+000°)
8.22242649947205e+004	(-3.73240284839077e-001dB,-3.49717840759263e+000°)
8.22621393883244e+004	(-3.73284519215756e-001dB,-3.51195689789920e+000°)
8.23000312277478e+004	(-3.73328766368295e-001dB,-3.52673520882767e+000°)
8.23379405210268e+004	(-3.73373026338748e-001dB,-3.54151334487203e+000°)
8.23758672762010e+004	(-3.73417299169358e-001dB,-3.55629131052421e+000°)
8.24138115013136e+004	(-3.73461584902205e-001dB,-3.57106911027369e+000°)
8.24517732044118e+004	(-3.73505883579434e-001dB,-3.58584674860817e+000°)
8.24897523935464e+004	(-3.73550195243198e-001dB,-3.60062423001280e+000°)
8.25277490767717e+004	(-3.73594519935645e-001dB,-3.61540155897060e+000°)
8.25657632621461e+004	(-3.73638857698929e-001dB,-3.63017873996274e+000°)
8.26037949577313e+004	(-3.73683208575202e-001dB,-3.64495577746791e+000°)
8.26418441715930e+004	(-3.73727572606618e-001dB,-3.65973267596285e+000°)
8.26799109118005e+004	(-3.73771949835328e-001dB,-3.67450943992202e+000°)
8.27179951864269e+004	(-3.73816340303451e-001dB,-3.68928607381778e+000°)
8.27560970035488e+004	(-3.73860744053213e-001dB,-3.70406258212023e+000°)
8.27942163712469e+004	(-3.73905161126725e-001dB,-3.71883896929769e+000°)
8.28323532976052e+004	(-3.73949591566164e-001dB,-3.73361523981583e+000°)
8.28705077907117e+004	(-3.73994035413696e-001dB,-3.74839139813870e+000°)
8.29086798586581e+004	(-3.74038492711500e-001dB,-3.76316744872798e+000°)
8.29468695095398e+004	(-3.74082963501712e-001dB,-3.77794339604320e+000°)
8.29850767514557e+004	(-3.74127447826535e-001dB,-3.79271924454181e+000°)
8.30233015925089e+004	(-3.74171945728137e-001dB,-3.80749499867930e+000°)
8.30615440408058e+004	(-3.74216457248697e-001dB,-3.82227066290871e+000°)
8.30998041044567e+004	(-3.74260982430367e-001dB,-3.83704624168134e+000°)
8.31380817915757e+004	(-3.74305521315330e-001dB,-3.85182173944629e+000°)
8.31763771102806e+004	(-3.74350073945797e-001dB,-3.86659716065044e+000°)
8.32146900686929e+004	(-3.74394640363943e-001dB,-3.88137250973864e+000°)
8.32530206749378e+004	(-3.74439220611966e-001dB,-3.89614779115385e+000°)
8.32913689371443e+004	(-3.74483814732035e-001dB,-3.91092300933658e+000°)
8.33297348634452e+004	(-3.74528422766346e-001dB,-3.92569816872562e+000°)
8.33681184619770e+004	(-3.74573044757106e-001dB,-3.94047327375747e+000°)
8.34065197408799e+004	(-3.74617680746530e-001dB,-3.95524832886667e+000°)
8.34449387082978e+004	(-3.74662330776816e-001dB,-3.97002333848566e+000°)
8.34833753723786e+004	(-3.74706994890135e-001dB,-3.98479830704481e+000°)
8.35218297412737e+004	(-3.74751673128727e-001dB,-3.99957323897251e+000°)
8.35603018231384e+004	(-3.74796365534798e-001dB,-4.01434813869498e+000°)
8.35987916261316e+004	(-3.74841072150572e-001dB,-4.02912301063656e+000°)
8.36372991584162e+004	(-3.74885793018245e-001dB,-4.04389785921937e+000°)
8.36758244281586e+004	(-3.74930528180077e-001dB,-4.05867268886360e+000°)
8.37143674435292e+004	(-3.74975277678240e-001dB,-4.07344750398740e+000°)
8.37529282127019e+004	(-3.75020041554980e-001dB,-4.08822230900685e+000°)
8.37915067438546e+004	(-3.75064819852570e-001dB,-4.10299710833600e+000°)
8.38301030451689e+004	(-3.75109612613201e-001dB,-4.11777190638707e+000°)
8.38687171248301e+004	(-3.75154419879154e-001dB,-4.13254670756995e+000°)
8.39073489910273e+004	(-3.75199241692603e-001dB,-4.14732151629285e+000°)
8.39459986519534e+004	(-3.75244078095883e-001dB,-4.16209633696159e+000°)
8.39846661158051e+004	(-3.75288929131146e-001dB,-4.17687117398036e+000°)
8.40233513907829e+004	(-3.75333794840702e-001dB,-4.19164603175132e+000°)
8.40620544850908e+004	(-3.75378675266853e-001dB,-4.20642091467418e+000°)
8.41007754069370e+004	(-3.75423570451751e-001dB,-4.22119582714724e+000°)
8.41395141645332e+004	(-3.75468480437740e-001dB,-4.23597077356645e+000°)
8.41782707660950e+004	(-3.75513405267078e-001dB,-4.25074575832604e+000°)
8.42170452198417e+004	(-3.75558344982016e-001dB,-4.26552078581797e+000°)
8.42558375339964e+004	(-3.75603299624847e-001dB,-4.28029586043259e+000°)
8.42946477167860e+004	(-3.75648269237865e-001dB,-4.29507098655782e+000°)
8.43334757764413e+004	(-3.75693253863333e-001dB,-4.30984616858002e+000°)
8.43723217211967e+004	(-3.75738253543522e-001dB,-4.32462141088342e+000°)
8.44111855592906e+004	(-3.75783268320820e-001dB,-4.33939671785033e+000°)
8.44500672989650e+004	(-3.75828298237383e-001dB,-4.35417209386119e+000°)
8.44889669484659e+004	(-3.75873343335623e-001dB,-4.36894754329416e+000°)
8.45278845160428e+004	(-3.75918403657803e-001dB,-4.38372307052582e+000°)
8.45668200099493e+004	(-3.75963479246242e-001dB,-4.39849867993077e+000°)
8.46057734384426e+004	(-3.76008570143278e-001dB,-4.41327437588142e+000°)
8.46447448097838e+004	(-3.76053676391210e-001dB,-4.42805016274859e+000°)
8.46837341322379e+004	(-3.76098798032336e-001dB,-4.44282604490080e+000°)
8.47227414140735e+004	(-3.76143935109071e-001dB,-4.45760202670505e+000°)
8.47617666635631e+004	(-3.76189087663662e-001dB,-4.47237811252612e+000°)
8.48008098889830e+004	(-3.76234255738500e-001dB,-4.48715430672706e+000°)
8.48398710986134e+004	(-3.76279439375894e-001dB,-4.50193061366877e+000°)
8.48789503007383e+004	(-3.76324638618213e-001dB,-4.51670703771059e+000°)
8.49180475036452e+004	(-3.76369853507849e-001dB,-4.53148358320962e+000°)
8.49571627156260e+004	(-3.76415084087088e-001dB,-4.54626025452122e+000°)
8.49962959449758e+004	(-3.76460330398345e-001dB,-4.56103705599906e+000°)
8.50354471999941e+004	(-3.76505592483983e-001dB,-4.57581399199441e+000°)
8.50746164889837e+004	(-3.76550870386351e-001dB,-4.59059106685722e+000°)
8.51138038202515e+004	(-3.76596164147865e-001dB,-4.60536828493508e+000°)
8.51530092021084e+004	(-3.76641473810901e-001dB,-4.62014565057404e+000°)
8.51922326428686e+004	(-3.76686799417822e-001dB,-4.63492316811810e+000°)
8.52314741508507e+004	(-3.76732141011066e-001dB,-4.64970084190938e+000°)
8.52707337343768e+004	(-3.76777498633001e-001dB,-4.66447867628826e+000°)
8.53100114017729e+004	(-3.76822872326068e-001dB,-4.67925667559328e+000°)
8.53493071613688e+004	(-3.76868262132633e-001dB,-4.69403484416091e+000°)
8.53886210214983e+004	(-3.76913668095169e-001dB,-4.70881318632595e+000°)
8.54279529904988e+004	(-3.76959090256050e-001dB,-4.72359170642123e+000°)
8.54673030767117e+004	(-3.77004528657752e-001dB,-4.73837040877789e+000°)
8.55066712884823e+004	(-3.77049983342668e-001dB,-4.75314929772505e+000°)
8.55460576341596e+004	(-3.77095454353278e-001dB,-4.76792837759011e+000°)
8.55854621220964e+004	(-3.77140941732006e-001dB,-4.78270765269865e+000°)
8.56248847606495e+004	(-3.77186445521286e-001dB,-4.79748712737423e+000°)
8.56643255581796e+004	(-3.77231965763654e-001dB,-4.81226680593893e+000°)
8.57037845230510e+004	(-3.77277502501466e-001dB,-4.82704669271273e+000°)
8.57432616636320e+004	(-3.77323055777266e-001dB,-4.84182679201372e+000°)
8.57827569882949e+004	(-3.77368625633542e-001dB,-4.85660710815855e+000°)
8.58222705054156e+004	(-3.77414212112729e-001dB,-4.87138764546177e+000°)
8.58618022233739e+004	(-3.77459815257352e-001dB,-4.88616840823609e+000°)
8.59013521505536e+004	(-3.77505435109897e-001dB,-4.90094940079258e+000°)
8.59409202953424e+004	(-3.77551071712861e-001dB,-4.91573062744039e+000°)
8.59805066661316e+004	(-3.77596725108727e-001dB,-4.93051209248707e+000°)
8.60201112713165e+004	(-3.77642395340073e-001dB,-4.94529380023823e+000°)
8.60597341192963e+004	(-3.77688082449358e-001dB,-4.96007575499750e+000°)
8.60993752184742e+004	(-3.77733786479160e-001dB,-4.97485796106722e+000°)
8.61390345772570e+004	(-3.77779507471987e-001dB,-4.98964042274754e+000°)
8.61787122040554e+004	(-3.77825245470375e-001dB,-5.00442314433687e+000°)
8.62184081072843e+004	(-3.77871000516927e-001dB,-5.01920613013217e+000°)
8.62581222953621e+004	(-3.77916772654132e-001dB,-5.03398938442812e+000°)
8.62978547767112e+004	(-3.77962561924547e-001dB,-5.04877291151813e+000°)
8.63376055597580e+004	(-3.78008368370795e-001dB,-5.06355671569355e+000°)
8.63773746529326e+004	(-3.78054192035434e-001dB,-5.07834080124414e+000°)
8.64171620646691e+004	(-3.78100032961033e-001dB,-5.09312517245785e+000°)
8.64569678034055e+004	(-3.78145891190165e-001dB,-5.10790983362078e+000°)
8.64967918775835e+004	(-3.78191766765472e-001dB,-5.12269478901741e+000°)
8.65366342956490e+004	(-3.78237659729548e-001dB,-5.13748004293041e+000°)
8.65764950660515e+004	(-3.78283570124955e-001dB,-5.15226559964083e+000°)
8.66163741972446e+004	(-3.78329497994361e-001dB,-5.16705146342785e+000°)
8.66562716976856e+004	(-3.78375443380371e-001dB,-5.18183763856897e+000°)
8.66961875758359e+004	(-3.78421406325644e-001dB,-5.19662412934000e+000°)
8.67361218401606e+004	(-3.78467386872789e-001dB,-5.21141094001500e+000°)
8.67760744991289e+004	(-3.78513385064466e-001dB,-5.22619807486630e+000°)
8.68160455612137e+004	(-3.78559400943311e-001dB,-5.24098553816457e+000°)
8.68560350348920e+004	(-3.78605434552029e-001dB,-5.25577333417877e+000°)
8.68960429286445e+004	(-3.78651485933252e-001dB,-5.27056146717600e+000°)
8.69360692509559e+004	(-3.78697555129695e-001dB,-5.28534994142179e+000°)
8.69761140103150e+004	(-3.78743642183959e-001dB,-5.30013876118013e+000°)
8.70161772152141e+004	(-3.78789747138839e-001dB,-5.31492793071286e+000°)
8.70562588741498e+004	(-3.78835870036992e-001dB,-5.32971745428060e+000°)
8.70963589956224e+004	(-3.78882010921137e-001dB,-5.34450733614212e+000°)
8.71364775881362e+004	(-3.78928169833969e-001dB,-5.35929758055439e+000°)
8.71766146601993e+004	(-3.78974346818221e-001dB,-5.37408819177287e+000°)
8.72167702203239e+004	(-3.79020541916636e-001dB,-5.38887917405114e+000°)
8.72569442770260e+004	(-3.79066755171962e-001dB,-5.40367053164143e+000°)
8.72971368388255e+004	(-3.79112986626910e-001dB,-5.41846226879392e+000°)
8.73373479142464e+004	(-3.79159236324279e-001dB,-5.43325438975736e+000°)
8.73775775118164e+004	(-3.79205504306804e-001dB,-5.44804689877896e+000°)
8.74178256400672e+004	(-3.79251790617297e-001dB,-5.46283980010388e+000°)
8.74580923075345e+004	(-3.79298095298483e-001dB,-5.47763309797591e+000°)
8.74983775227580e+004	(-3.79344418393199e-001dB,-5.49242679663719e+000°)
8.75386812942811e+004	(-3.79390759944207e-001dB,-5.50722090032829e+000°)
8.75790036306512e+004	(-3.79437119994355e-001dB,-5.52201541328767e+000°)
8.76193445404199e+004	(-3.79483498586415e-001dB,-5.53681033975263e+000°)
8.76597040321424e+004	(-3.79529895763243e-001dB,-5.55160568395892e+000°)
8.77000821143779e+004	(-3.79576311567672e-001dB,-5.56640145014008e+000°)
8.77404787956898e+004	(-3.79622746042518e-001dB,-5.58119764252861e+000°)
8.77808940846452e+004	(-3.79669199230619e-001dB,-5.59599426535504e+000°)
8.78213279898151e+004	(-3.79715671174868e-001dB,-5.61079132284847e+000°)
8.78617805197747e+004	(-3.79762161918167e-001dB,-5.62558881923623e+000°)
8.79022516831029e+004	(-3.79808671503321e-001dB,-5.64038675874406e+000°)
8.79427414883828e+004	(-3.79855199973227e-001dB,-5.65518514559627e+000°)
8.79832499442012e+004	(-3.79901747370791e-001dB,-5.66998398401547e+000°)
8.80237770591489e+004	(-3.79948313738896e-001dB,-5.68478327822249e+000°)
8.80643228418209e+004	(-3.79994899120514e-001dB,-5.69958303243667e+000°)
8.81048873008159e+004	(-3.80041503558520e-001dB,-5.71438325087590e+000°)
8.81454704447367e+004	(-3.80088127095857e-001dB,-5.72918393775644e+000°)
8.81860722821899e+004	(-3.80134769775407e-001dB,-5.74398509729276e+000°)
8.82266928217863e+004	(-3.80181431640242e-001dB,-5.75878673369790e+000°)
8.82673320721404e+004	(-3.80228112733206e-001dB,-5.77358885118337e+000°)
8.83079900418709e+004	(-3.80274813097309e-001dB,-5.78839145395904e+000°)
8.83486667396003e+004	(-3.80321532775555e-001dB,-5.80319454623294e+000°)
8.83893621739552e+004	(-3.80368271810868e-001dB,-5.81799813221218e+000°)
8.84300763535662e+004	(-3.80415030246268e-001dB,-5.83280221610165e+000°)
8.84708092870677e+004	(-3.80461808124796e-001dB,-5.84760680210499e+000°)
8.85115609830982e+004	(-3.80508605489437e-001dB,-5.86241189442426e+000°)
8.85523314503001e+004	(-3.80555422383224e-001dB,-5.87721749725995e+000°)
8.85931206973199e+004	(-3.80602258849158e-001dB,-5.89202361481098e+000°)
8.86339287328080e+004	(-3.80649114930323e-001dB,-5.90683025127468e+000°)
8.86747555654188e+004	(-3.80695990669772e-001dB,-5.92163741084698e+000°)
8.87156012038108e+004	(-3.80742886110553e-001dB,-5.93644509772203e+000°)
8.87564656566461e+004	(-3.80789801295725e-001dB,-5.95125331609282e+000°)
8.87973489325913e+004	(-3.80836736268416e-001dB,-5.96606207015031e+000°)
8.88382510403167e+004	(-3.80883691071661e-001dB,-5.98087136408434e+000°)
8.88791719884967e+004	(-3.80930665748612e-001dB,-5.99568120208300e+000°)
8.89201117858095e+004	(-3.80977660342364e-001dB,-6.01049158833293e+000°)
8.89610704409376e+004	(-3.81024674896027e-001dB,-6.02530252701940e+000°)
8.90020479625673e+004	(-3.81071709452756e-001dB,-6.04011402232582e+000°)
8.90430443593889e+004	(-3.81118764055685e-001dB,-6.05492607843440e+000°)
8.90840596400968e+004	(-3.81165838747967e-001dB,-6.06973869952565e+000°)
8.91250938133893e+004	(-3.81212933572800e-001dB,-6.08455188977876e+000°)
8.91661468879688e+004	(-3.81260048573317e-001dB,-6.09936565337113e+000°)
8.92072188725417e+004	(-3.81307183792705e-001dB,-6.11417999447905e+000°)
8.92483097758183e+004	(-3.81354339274181e-001dB,-6.12899491727685e+000°)
8.92894196065130e+004	(-3.81401515060947e-001dB,-6.14381042593789e+000°)
8.93305483733443e+004	(-3.81448711196202e-001dB,-6.15862652463356e+000°)
8.93716960850345e+004	(-3.81495927723195e-001dB,-6.17344321753402e+000°)
8.94128627503102e+004	(-3.81543164685134e-001dB,-6.18826050880804e+000°)
8.94540483779017e+004	(-3.81590422125322e-001dB,-6.20307840262257e+000°)
8.94952529765435e+004	(-3.81637700086984e-001dB,-6.21789690314350e+000°)
8.95364765549742e+004	(-3.81684998613397e-001dB,-6.23271601453479e+000°)
8.95777191219363e+004	(-3.81732317747838e-001dB,-6.24753574095944e+000°)
8.96189806861762e+004	(-3.81779657533579e-001dB,-6.26235608657862e+000°)
8.96602612564447e+004	(-3.81827018013957e-001dB,-6.27717705555214e+000°)
8.97015608414963e+004	(-3.81874399232305e-001dB,-6.29199865203835e+000°)
8.97428794500897e+004	(-3.81921801231918e-001dB,-6.30682088019429e+000°)
8.97842170909876e+004	(-3.81969224056094e-001dB,-6.32164374417515e+000°)
8.98255737729566e+004	(-3.82016667748284e-001dB,-6.33646724813519e+000°)
8.98669495047675e+004	(-3.82064132351747e-001dB,-6.35129139622671e+000°)
8.99083442951952e+004	(-3.82111617909886e-001dB,-6.36611619260118e+000°)
8.99497581530184e+004	(-3.82159124466114e-001dB,-6.38094164140815e+000°)
8.99911910870201e+004	(-3.82206652063799e-001dB,-6.39576774679569e+000°)
