Freq.	V(n004)/I(R3)
3.02691342810058e+005	(8.50461844608241e+001dB,-9.01506241288469e+001°)
3.03389118419354e+005	(8.50661843235455e+001dB,-9.01502760498441e+001°)
3.04088502567555e+005	(8.50861841791031e+001dB,-9.01499484148327e+001°)
3.04789498962725e+005	(8.51061840456179e+001dB,-9.01495955688901e+001°)
3.05492111321478e+005	(8.51261839094838e+001dB,-9.01492517766956e+001°)
3.06196343368994e+005	(8.51461837797567e+001dB,-9.01488941007632e+001°)
3.06902198839042e+005	(8.51661836382993e+001dB,-9.01485685735875e+001°)
3.07609681473996e+005	(8.51861835032317e+001dB,-9.01482291975121e+001°)
3.08318795024861e+005	(8.52061833745457e+001dB,-9.01478758837751e+001°)
3.09029543251284e+005	(8.52261832386358e+001dB,-9.01475433738886e+001°)
3.09741929921583e+005	(8.52461831045579e+001dB,-9.01472085451980e+001°)
3.10455958812761e+005	(8.52661829768364e+001dB,-9.01468597249652e+001°)
3.11171633710527e+005	(8.52861828463978e+001dB,-9.01465202049774e+001°)
3.11888958409318e+005	(8.53061827132341e+001dB,-9.01461900569162e+001°)
3.12607936712320e+005	(8.53261825864014e+001dB,-9.01458458634791e+001°)
3.13328572431483e+005	(8.53461824522947e+001dB,-9.01455228498040e+001°)
3.14050869387546e+005	(8.53661823245025e+001dB,-9.01451857730178e+001°)
3.14774831410055e+005	(8.53861822030166e+001dB,-9.01448345428000e+001°)
3.15500462337386e+005	(8.54061820697002e+001dB,-9.01445164817682e+001°)
3.16227766016761e+005	(8.54261819426736e+001dB,-9.01441843040467e+001°)
3.16956746304272e+005	(8.54461818219289e+001dB,-9.01438379188529e+001°)
3.17687407064900e+005	(8.54661816938617e+001dB,-9.01435130414951e+001°)
3.18419752172535e+005	(8.54861815629957e+001dB,-9.01431978649899e+001°)
3.19153785509999e+005	(8.55061814383878e+001dB,-9.01428684821849e+001°)
3.19889510969062e+005	(8.55261813154978e+001dB,-9.01425368198477e+001°)
3.20626932450469e+005	(8.55461811943177e+001dB,-9.01422028692185e+001°)
3.21366053863954e+005	(8.55661810703073e+001dB,-9.01418786952151e+001°)
3.22106879128265e+005	(8.55861809525234e+001dB,-9.01415401694426e+001°)
3.22849412171185e+005	(8.56061808273616e+001dB,-9.01412235878640e+001°)
3.23593656929550e+005	(8.56261807038783e+001dB,-9.01409047945804e+001°)
3.24339617349271e+005	(8.56461805865984e+001dB,-9.01405715956545e+001°)
3.25087297385355e+005	(8.56661804664496e+001dB,-9.01402483252982e+001°)
3.25836701001930e+005	(8.56861803434241e+001dB,-9.01399350592121e+001°)
3.26587832172256e+005	(8.57061802220465e+001dB,-9.01396196035708e+001°)
3.27340694878759e+005	(8.57261801068421e+001dB,-9.01392896517710e+001°)
3.28095293113039e+005	(8.57461799887382e+001dB,-9.01389697633501e+001°)
3.28851630875903e+005	(8.57661798722598e+001dB,-9.01386476599354e+001°)
3.29609712177378e+005	(8.57861797573993e+001dB,-9.01383233330142e+001°)
3.30369541036734e+005	(8.58061796441493e+001dB,-9.01379967740465e+001°)
3.31131121482511e+005	(8.58261795234382e+001dB,-9.01376928556222e+001°)
3.31894457552530e+005	(8.58461794133871e+001dB,-9.01373618641881e+001°)
3.32659553293924e+005	(8.58661792913279e+001dB,-9.01370661090595e+001°)
3.33426412763154e+005	(8.58861791844465e+001dB,-9.01367306800074e+001°)
3.34195040026033e+005	(8.59061790655425e+001dB,-9.01364306431957e+001°)
3.34965439157746e+005	(8.59261789527372e+001dB,-9.01361159118779e+001°)
3.35737614242873e+005	(8.59461788414914e+001dB,-9.01357990045331e+001°)
3.36511569375409e+005	(8.59661787272657e+001dB,-9.01354925555232e+001°)
3.37287308658787e+005	(8.59861786145851e+001dB,-9.01351839720277e+001°)
3.38064836205899e+005	(8.60061785079749e+001dB,-9.01348605447560e+001°)
3.38844156139120e+005	(8.60261783938311e+001dB,-9.01345603687028e+001°)
3.39625272590326e+005	(8.60461782812112e+001dB,-9.01342580920717e+001°)
3.40408189700918e+005	(8.60661781746408e+001dB,-9.01339409176552e+001°)
3.41192911621845e+005	(8.60861780695802e+001dB,-9.01336215674910e+001°)
3.41979442513625e+005	(8.61061779569583e+001dB,-9.01333257295326e+001°)
3.42767786546367e+005	(8.61261778548967e+001dB,-9.01330020620445e+001°)
3.43557947899791e+005	(8.61461777407281e+001dB,-9.01327149161884e+001°)
3.44349930763254e+005	(8.61661776325740e+001dB,-9.01324128024956e+001°)
3.45143739335772e+005	(8.61861775304278e+001dB,-9.01320956236595e+001°)
3.45939377826037e+005	(8.62061774161532e+001dB,-9.01318152696323e+001°)
3.46736850452447e+005	(8.62261773169384e+001dB,-9.01314938404513e+001°)
3.47536161443121e+005	(8.62461772101140e+001dB,-9.01311963427160e+001°)
3.48337315035927e+005	(8.62661771092705e+001dB,-9.01308836876245e+001°)
3.49140315478501e+005	(8.62861770053368e+001dB,-9.01305820110726e+001°)
3.49945167028272e+005	(8.63061768983063e+001dB,-9.01302913955761e+001°)
3.50751873952482e+005	(8.63261767972369e+001dB,-9.01299855685838e+001°)
3.51560440528212e+005	(8.63461766975896e+001dB,-9.01296776392370e+001°)
3.52370871042401e+005	(8.63661765902938e+001dB,-9.01293940765776e+001°)
3.53183169791870e+005	(8.63861764844067e+001dB,-9.01291085174740e+001°)
3.53997341083348e+005	(8.64061763889875e+001dB,-9.01287943549052e+001°)
3.54813389233489e+005	(8.64261762858998e+001dB,-9.01285047184764e+001°)
3.55631318568898e+005	(8.64461761887342e+001dB,-9.01281997012435e+001°)
3.56451133426157e+005	(8.64661760884199e+001dB,-9.01279059867328e+001°)
3.57272838151841e+005	(8.64861759849504e+001dB,-9.01276236595472e+001°)
3.58096437102548e+005	(8.65061758873841e+001dB,-9.01273258973624e+001°)
3.58921934644917e+005	(8.65261757911822e+001dB,-9.01270260841800e+001°)
3.59749335155654e+005	(8.65461756918064e+001dB,-9.01267377278895e+001°)
3.60578643021554e+005	(8.65661755937825e+001dB,-9.01264473671423e+001°)
3.61409862639525e+005	(8.65861755016364e+001dB,-9.01261414160793e+001°)
3.62242998416610e+005	(8.66061753972335e+001dB,-9.01258742108651e+001°)
3.63078054770012e+005	(8.66261753077607e+001dB,-9.01255641809411e+001°)
3.63915036127118e+005	(8.66461752105509e+001dB,-9.01252793972921e+001°)
3.64753946925518e+005	(8.66661751146622e+001dB,-9.01249926334254e+001°)
3.65594791613035e+005	(8.66861750155563e+001dB,-9.01247176171014e+001°)
3.66437574647743e+005	(8.67061749268241e+001dB,-9.01244131345478e+001°)
3.67282300497994e+005	(8.67261748257982e+001dB,-9.01241479817831e+001°)
3.68128973642441e+005	(8.67461747396662e+001dB,-9.01238394536661e+001°)
3.68977598570060e+005	(8.67661746366962e+001dB,-9.01235842932582e+001°)
3.69828179780175e+005	(8.67861745531408e+001dB,-9.01232717206732e+001°)
3.70680721782485e+005	(8.68061744572679e+001dB,-9.01229988296355e+001°)
3.71535229097081e+005	(8.68261743672005e+001dB,-9.01227100668323e+001°)
3.72391706254477e+005	(8.68461742738686e+001dB,-9.01224333098328e+001°)
3.73250157795629e+005	(8.68661741863304e+001dB,-9.01221406017985e+001°)
3.74110588271961e+005	(8.68861740909840e+001dB,-9.01218740042766e+001°)
3.74973002245391e+005	(8.69061740014199e+001dB,-9.01215914408585e+001°)
3.75837404288352e+005	(8.69261739131003e+001dB,-9.01213069270662e+001°)
3.76703798983816e+005	(8.69461738169546e+001dB,-9.01210487608924e+001°)
3.77572190925323e+005	(8.69661737311070e+001dB,-9.01207603891059e+001°)
3.78442584717000e+005	(8.69861736419543e+001dB,-9.01204842626184e+001°)
3.79314984973588e+005	(8.70061735585555e+001dB,-9.01201919705072e+001°)
3.80189396320467e+005	(8.70261734763721e+001dB,-9.01198976905519e+001°)
3.81065823393679e+005	(8.70461733772717e+001dB,-9.01196586816323e+001°)
3.81944270839952e+005	(8.70661732884399e+001dB,-9.01193892343941e+001°)
3.82824743316728e+005	(8.70861732008076e+001dB,-9.01191179090244e+001°)
3.83707245492184e+005	(8.71061731189021e+001dB,-9.01188302824347e+001°)
3.84591782045259e+005	(8.71261730336523e+001dB,-9.01185551458642e+001°)
3.85478357665677e+005	(8.71461729495855e+001dB,-9.01182781093332e+001°)
3.86366977053974e+005	(8.71661728666962e+001dB,-9.01179991655438e+001°)
3.87257644921521e+005	(8.71861727804469e+001dB,-9.01177328564240e+001°)
3.88150365990552e+005	(8.72061726998963e+001dB,-9.01174501096698e+001°)
3.89045144994184e+005	(8.72261726114431e+001dB,-9.01171946665107e+001°)
3.89941986676447e+005	(8.72461725286779e+001dB,-9.01169227714206e+001°)
3.90840895792305e+005	(8.72661724470634e+001dB,-9.01166490000056e+001°)
3.91741877107686e+005	(8.72861723620623e+001dB,-9.01163880627810e+001°)
3.92644935399503e+005	(8.73061722827334e+001dB,-9.01161105510022e+001°)
3.93550075455680e+005	(8.73261721954751e+001dB,-9.01158607125996e+001°)
3.94457302075181e+005	(8.73461721184110e+001dB,-9.01155794658443e+001°)
3.95366620068030e+005	(8.73661720379392e+001dB,-9.01153111606391e+001°)
3.96278034255341e+005	(8.73861719540547e+001dB,-9.01150558923870e+001°)
3.97191549469342e+005	(8.74061718712841e+001dB,-9.01147988344754e+001°)
3.98107170553399e+005	(8.74261717941552e+001dB,-9.01145250231440e+001°)
3.99024902362043e+005	(8.74461717135979e+001dB,-9.01142643307274e+001°)
3.99944749760998e+005	(8.74661716386717e+001dB,-9.01139868019173e+001°)
4.00866717627203e+005	(8.74861715557752e+001dB,-9.01137375074609e+001°)
4.01790810848840e+005	(8.75061714784997e+001dB,-9.01134713626644e+001°)
4.02717034325359e+005	(8.75261713977758e+001dB,-9.01132185164815e+001°)
4.03645392967505e+005	(8.75461713226630e+001dB,-9.01129487366456e+001°)
4.04575891697342e+005	(8.75661712486238e+001dB,-9.01126771113640e+001°)
4.05508535448283e+005	(8.75861711665899e+001dB,-9.01124341034303e+001°)
4.06443329165112e+005	(8.76061710901519e+001dB,-9.01121741063045e+001°)
4.07380277804012e+005	(8.76261710102408e+001dB,-9.01119276182594e+001°)
4.08319386332591e+005	(8.76461709359165e+001dB,-9.01116640571665e+001°)
4.09260659729909e+005	(8.76661708626415e+001dB,-9.01113986861584e+001°)
4.10204102986505e+005	(8.76861707858790e+001dB,-9.01111469096376e+001°)
4.11149721104420e+005	(8.77061707146883e+001dB,-9.01108779334711e+001°)
4.12097519097228e+005	(8.77261706354688e+001dB,-9.01106380915358e+001°)
4.13047501990059e+005	(8.77461705618116e+001dB,-9.01103810364466e+001°)
4.13999674819627e+005	(8.77661704846476e+001dB,-9.01101377622358e+001°)
4.14954042634260e+005	(8.77861704175690e+001dB,-9.01098616002568e+001°)
4.15910610493919e+005	(8.78061703424424e+001dB,-9.01096148312563e+001°)
4.16869383470232e+005	(8.78261702683272e+001dB,-9.01093663407379e+001°)
4.17830366646518e+005	(8.78461701952189e+001dB,-9.01091161220758e+001°)
4.18793565117814e+005	(8.78661701231127e+001dB,-9.01088641686229e+001°)
4.19758983990903e+005	(8.78861700474720e+001dB,-9.01086262440332e+001°)
4.20726628384339e+005	(8.79061699773567e+001dB,-9.01083708373253e+001°)
4.21696503428477e+005	(8.79261699082298e+001dB,-9.01081136758397e+001°)
4.22668614265497e+005	(8.79461698310221e+001dB,-9.01078865121181e+001°)
4.23642966049435e+005	(8.79661697638589e+001dB,-9.01076258940682e+001°)
4.24619563946207e+005	(8.79861696931381e+001dB,-9.01073794540789e+001°)
4.25598413133637e+005	(8.80061696279199e+001dB,-9.01071153162583e+001°)
4.26579518801486e+005	(8.80261695546035e+001dB,-9.01068814431701e+001°)
4.27562886151479e+005	(8.80461694867808e+001dB,-9.01066298590978e+001°)
4.28548520397332e+005	(8.80661694153830e+001dB,-9.01063926476882e+001°)
4.29536426764780e+005	(8.80861693494701e+001dB,-9.01061376383369e+001°)
4.30526610491603e+005	(8.81061692799734e+001dB,-9.01058970627701e+001°)
4.31519076827657e+005	(8.81261692068883e+001dB,-9.01056710261764e+001°)
4.32513831034901e+005	(8.81461691438077e+001dB,-9.01054108856732e+001°)
4.33510878387420e+005	(8.81661690725977e+001dB,-9.01051815582315e+001°)
4.34510224171463e+005	(8.81861690068512e+001dB,-9.01049342888086e+001°)
4.35511873685460e+005	(8.82061689465631e+001dB,-9.01046689582701e+001°)
4.36515832240057e+005	(8.82261688781339e+001dB,-9.01044346465711e+001°)
4.37522105158142e+005	(8.82461688015578e+001dB,-9.01042315737444e+001°)
4.38530697774876e+005	(8.82661687440257e+001dB,-9.01039611073957e+001°)
4.39541615437714e+005	(8.82861686783384e+001dB,-9.01037218672989e+001°)
4.40554863506443e+005	(8.83061686135568e+001dB,-9.01034809717486e+001°)
4.41570447353202e+005	(8.83261685496766e+001dB,-9.01032384143835e+001°)
4.42588372362516e+005	(8.83461684776295e+001dB,-9.01030274448654e+001°)
4.43608643931321e+005	(8.83661684155402e+001dB,-9.01027816213681e+001°)
4.44631267468997e+005	(8.83861683543399e+001dB,-9.01025341170256e+001°)
4.45656248397391e+005	(8.84061682894925e+001dB,-9.01023016686765e+001°)
4.46683592150851e+005	(8.84261682300578e+001dB,-9.01020508218905e+001°)
4.47713304176250e+005	(8.84461681624366e+001dB,-9.01018319160864e+001°)
4.48745389933020e+005	(8.84661681002201e+001dB,-9.01015945993895e+001°)
4.49779854893175e+005	(8.84861680343403e+001dB,-9.01013725456258e+001°)
4.50816704541347e+005	(8.85061679738576e+001dB,-9.01011319910605e+001°)
4.51855944374809e+005	(8.85261679097036e+001dB,-9.01009067649399e+001°)
4.52897579903507e+005	(8.85461678509388e+001dB,-9.01006629476714e+001°)
4.53941616650089e+005	(8.85661677884950e+001dB,-9.01004345246384e+001°)
4.54988060149934e+005	(8.85861677314319e+001dB,-9.01001874196714e+001°)
4.56036915951181e+005	(8.86061676616182e+001dB,-9.00999900415773e+001°)
4.57088189614760e+005	(8.86261676062424e+001dB,-9.00997397027478e+001°)
4.58141886714418e+005	(8.86461675426396e+001dB,-9.00995221031279e+001°)
4.59198012836753e+005	(8.86661674844025e+001dB,-9.00992857182131e+001°)
4.60256573581240e+005	(8.86861674224630e+001dB,-9.00990650064107e+001°)
4.61317574560263e+005	(8.87061673613495e+001dB,-9.00988427494220e+001°)
4.62381021399144e+005	(8.87261673010581e+001dB,-9.00986189412959e+001°)
4.63446919736171e+005	(8.87461672415852e+001dB,-9.00983935760619e+001°)
4.64515275222632e+005	(8.87661671829271e+001dB,-9.00981666477300e+001°)
4.65586093522842e+005	(8.87861671341438e+001dB,-9.00979031662015e+001°)
4.66659380314171e+005	(8.88061670725721e+001dB,-9.00976905453491e+001°)
4.67735141287080e+005	(8.88261670118034e+001dB,-9.00974764239599e+001°)
4.68813382145147e+005	(8.88461669563665e+001dB,-9.00972431829517e+001°)
4.69894108605097e+005	(8.88661669017254e+001dB,-9.00970083486056e+001°)
4.70977326396834e+005	(8.88861668388134e+001dB,-9.00968073040015e+001°)
4.72063041263471e+005	(8.89061667812217e+001dB,-9.00965870816038e+001°)
4.73151258961361e+005	(8.89261667289473e+001dB,-9.00963475531780e+001°)
4.74241985260125e+005	(8.89461666683905e+001dB,-9.00961420416446e+001°)
4.75335225942685e+005	(8.89661666086111e+001dB,-9.00959350706177e+001°)
4.76430986805295e+005	(8.89861665586713e+001dB,-9.00956908354866e+001°)
4.77529273657570e+005	(8.90061665049696e+001dB,-9.00954629052691e+001°)
4.78630092322517e+005	(8.90261664475034e+001dB,-9.00952513977944e+001°)
4.79733448636568e+005	(8.90461663953326e+001dB,-9.00950203843225e+001°)
4.80839348449607e+005	(8.90661663393904e+001dB,-9.00948058647146e+001°)
4.81947797625005e+005	(8.90861662796729e+001dB,-9.00946079578872e+001°)
4.83058802039651e+005	(8.91061662252407e+001dB,-9.00943904863260e+001°)
4.84172367583977e+005	(8.91261661760903e+001dB,-9.00941533190434e+001°)
4.85288500161998e+005	(8.91461661231542e+001dB,-9.00939327889818e+001°)
4.86407205691339e+005	(8.91661660664294e+001dB,-9.00937290161367e+001°)
4.87528490103263e+005	(8.91861660149758e+001dB,-9.00935054882260e+001°)
4.88652359342710e+005	(8.92061659597266e+001dB,-9.00932987903151e+001°)
4.89778819368322e+005	(8.92261659052100e+001dB,-9.00930906425429e+001°)
4.90907876152479e+005	(8.92461658514227e+001dB,-9.00928810393230e+001°)
4.92039535681326e+005	(8.92661658028937e+001dB,-9.00926514891519e+001°)
4.93173803954811e+005	(8.92861657460231e+001dB,-9.00924574441052e+001°)
4.94310686986710e+005	(8.93061656989362e+001dB,-9.00922248696179e+001°)
4.95450190804665e+005	(8.93261656435012e+001dB,-9.00920279596098e+001°)
4.96592321450210e+005	(8.93461655978429e+001dB,-9.00917923377775e+001°)
4.97737084978810e+005	(8.93661655392983e+001dB,-9.00916112404498e+001°)
4.98884487459886e+005	(8.93861654905241e+001dB,-9.00913913342671e+001°)
5.00034534976852e+005	(8.94061654424528e+001dB,-9.00911699273919e+001°)
5.01187233627145e+005	(8.94261653860168e+001dB,-9.00909846732298e+001°)
5.02342589522260e+005	(8.94461653393423e+001dB,-9.00907603345135e+001°)
5.03500608787777e+005	(8.94661652888286e+001dB,-9.00905533944893e+001°)
5.04661297563400e+005	(8.94861652435370e+001dB,-9.00903260579761e+001°)
5.05824662002986e+005	(8.95061651898688e+001dB,-9.00901351997459e+001°)
5.06990708274576e+005	(8.95261651368838e+001dB,-9.00899429815773e+001°)
5.08159442560431e+005	(8.95461650936443e+001dB,-9.00897112151676e+001°)
5.09330871057066e+005	(8.95661650465499e+001dB,-9.00894970377827e+001°)
5.10504999975277e+005	(8.95861649955983e+001dB,-9.00893005758601e+001°)
5.11681835540178e+005	(8.96061649453179e+001dB,-9.00891027325684e+001°)
5.12861383991234e+005	(8.96261649002376e+001dB,-9.00888842344079e+001°)
5.14043651582295e+005	(8.96461648467587e+001dB,-9.00887028805618e+001°)
5.15228644581625e+005	(8.96661647984739e+001dB,-9.00885008611455e+001°)
5.16416369271940e+005	(8.96861647508483e+001dB,-9.00882974389575e+001°)
5.17606831950436e+005	(8.97061647084110e+001dB,-9.00880731621424e+001°)
5.18800038928829e+005	(8.97261646530295e+001dB,-9.00879058559630e+001°)
5.19995996533384e+005	(8.97461646118962e+001dB,-9.00876787017362e+001°)
5.21194711104948e+005	(8.97661645668769e+001dB,-9.00874696143472e+001°)
5.22396188998987e+005	(8.97861645179697e+001dB,-9.00872787234392e+001°)
5.23600436585617e+005	(8.98061644742357e+001dB,-9.00870668159797e+001°)
5.24807460249639e+005	(8.98261644266080e+001dB,-9.00868731847160e+001°)
5.26017266390572e+005	(8.98461643796154e+001dB,-9.00866781980475e+001°)
5.27229861422688e+005	(8.98661643332552e+001dB,-9.00864818507542e+001°)
5.28445251775046e+005	(8.98861642920565e+001dB,-9.00862642839388e+001°)
5.29663443891523e+005	(8.99061642469523e+001dB,-9.00860651539003e+001°)
5.30884444230853e+005	(8.99261642024718e+001dB,-9.00858646473695e+001°)
5.32108259266658e+005	(8.99461641495477e+001dB,-9.00857027416167e+001°)
5.33334895487485e+005	(8.99661641063064e+001dB,-9.00854995583892e+001°)
5.34564359396835e+005	(8.99861640636802e+001dB,-9.00852949829661e+001°)
5.35796657513205e+005	(9.00061640216660e+001dB,-9.00850890100086e+001°)
5.37031796370115e+005	(9.00261639802611e+001dB,-9.00848816341602e+001°)
5.38269782516151e+005	(9.00461639349312e+001dB,-9.00846930728149e+001°)
5.39510622514990e+005	(9.00661638902051e+001dB,-9.00845031910512e+001°)
5.40754322945443e+005	(9.00861638506116e+001dB,-9.00842916676717e+001°)
5.42000890401485e+005	(9.01061638025534e+001dB,-9.00841194459084e+001°)
5.43250331492294e+005	(9.01261637641539e+001dB,-9.00839051624223e+001°)
5.44502652842282e+005	(9.01461637172842e+001dB,-9.00837303578483e+001°)
5.45757861091131e+005	(9.01661636800674e+001dB,-9.00835132932817e+001°)
5.47015962893831e+005	(9.01861636343755e+001dB,-9.00833358857225e+001°)
5.48276964920713e+005	(9.02061635892678e+001dB,-9.00831572164401e+001°)
5.49540873857484e+005	(9.02261635492740e+001dB,-9.00829566343384e+001°)
5.50807696405262e+005	(9.02461635053276e+001dB,-9.00827753793760e+001°)
5.52077439280616e+005	(9.02661634619578e+001dB,-9.00825928479100e+001°)
5.53350109215595e+005	(9.02861634236944e+001dB,-9.00823882456839e+001°)
5.54625712957768e+005	(9.03061633814702e+001dB,-9.00822030985039e+001°)
5.55904257270261e+005	(9.03261633398149e+001dB,-9.00820166598957e+001°)
5.57185748931787e+005	(9.03461633032574e+001dB,-9.00818079914497e+001°)
5.58470194736687e+005	(9.03661632627318e+001dB,-9.00816189068014e+001°)
5.59757601494967e+005	(9.03861632182356e+001dB,-9.00814495457181e+001°)
5.61047976032326e+005	(9.04061631788295e+001dB,-9.00812578915331e+001°)
5.62341325190205e+005	(9.04261631354470e+001dB,-9.00810860480414e+001°)
5.63637655825810e+005	(9.04461630971502e+001dB,-9.00808918046273e+001°)
5.64936974812157e+005	(9.04661630548717e+001dB,-9.00807174594187e+001°)
5.66239289038108e+005	(9.04861630176740e+001dB,-9.00805206069556e+001°)
5.67544605408401e+005	(9.05061629855527e+001dB,-9.00803010953547e+001°)
5.68852930843695e+005	(9.05261629403808e+001dB,-9.00801442591370e+001°)
5.70164272280601e+005	(9.05461629002804e+001dB,-9.00799648520671e+001°)
5.71478636671720e+005	(9.05661628607183e+001dB,-9.00797841919576e+001°)
5.72796030985682e+005	(9.05861628216919e+001dB,-9.00796022739847e+001°)
5.74116462207180e+005	(9.06061627786658e+001dB,-9.00794406628342e+001°)
5.75439937337009e+005	(9.06261627497684e+001dB,-9.00792130258276e+001°)
5.76766463392102e+005	(9.06461627123345e+001dB,-9.00790272553283e+001°)
5.78096047405569e+005	(9.06661626708951e+001dB,-9.00788619264374e+001°)
5.79428696426732e+005	(9.06861626299786e+001dB,-9.00786954153494e+001°)
5.80764417521163e+005	(9.07061625895828e+001dB,-9.00785277174926e+001°)
5.82103217770722e+005	(9.07261625633023e+001dB,-9.00782932195186e+001°)
5.83445104273594e+005	(9.07461625194113e+001dB,-9.00781449031066e+001°)
5.84790084144330e+005	(9.07661624850972e+001dB,-9.00779515457688e+001°)
5.86138164513878e+005	(9.07861624422306e+001dB,-9.00778009240578e+001°)
5.87489352529625e+005	(9.08061624134694e+001dB,-9.00775829778413e+001°)
5.88843655355437e+005	(9.08261623761515e+001dB,-9.00774078590034e+001°)
5.90201080171692e+005	(9.08461623348063e+001dB,-9.00772536943303e+001°)
5.91561634175321e+005	(9.08661622939621e+001dB,-9.00770984075377e+001°)
5.92925324579847e+005	(9.08861622672157e+001dB,-9.00768751657520e+001°)
5.94292158615419e+005	(9.09061622319021e+001dB,-9.00766951400629e+001°)
5.95662143528857e+005	(9.09261621925525e+001dB,-9.00765362548486e+001°)
5.97035286583683e+005	(9.09461621627583e+001dB,-9.00763313683698e+001°)
5.98411595060165e+005	(9.09661621243932e+001dB,-9.00761700951355e+001°)
5.99791076255354e+005	(9.09861620865161e+001dB,-9.00760076727281e+001°)
6.01173737483123e+005	(9.10061620491249e+001dB,-9.00758440967065e+001°)
6.02559586074202e+005	(9.10261620167500e+001dB,-9.00756567244832e+001°)
6.03948629376224e+005	(9.10461619803250e+001dB,-9.00754907756654e+001°)
6.05340874753757e+005	(9.10661619443796e+001dB,-9.00753236597029e+001°)
6.06736329588349e+005	(9.10861619134437e+001dB,-9.00751325770446e+001°)
6.08135001278561e+005	(9.11061618784513e+001dB,-9.00749630607322e+001°)
6.09536897240012e+005	(9.11261618439318e+001dB,-9.00747923636125e+001°)
6.10942024905414e+005	(9.11461618098834e+001dB,-9.00746204811420e+001°)
6.12350391724615e+005	(9.11661617808346e+001dB,-9.00744244027911e+001°)
6.13762005164635e+005	(9.11861617386583e+001dB,-9.00742962009087e+001°)
6.15176872709709e+005	(9.12061617105418e+001dB,-9.00740976759735e+001°)
6.16595001861323e+005	(9.12261616783552e+001dB,-9.00739210063733e+001°)
6.18016400138256e+005	(9.12461616420976e+001dB,-9.00737663473284e+001°)
6.19441075076621e+005	(9.12661616108295e+001dB,-9.00735873100449e+001°)
6.20869034229903e+005	(9.12861615754858e+001dB,-9.00734303813346e+001°)
6.22300285168998e+005	(9.13061615451275e+001dB,-9.00732489582742e+001°)
6.23734835482258e+005	(9.13261615106895e+001dB,-9.00730897422407e+001°)
6.25172692775524e+005	(9.13461614721681e+001dB,-9.00729528906033e+001°)
6.26613864672173e+005	(9.13661614476921e+001dB,-9.00727443940641e+001°)
6.28058358813155e+005	(9.13861614100648e+001dB,-9.00726053369408e+001°)
6.29506182857034e+005	(9.14061613864764e+001dB,-9.00723943005898e+001°)
6.30957344480030e+005	(9.14261613497355e+001dB,-9.00722530205359e+001°)
6.32411851376055e+005	(9.14461613179649e+001dB,-9.00720869447281e+001°)
6.33869711256763e+005	(9.14661612866318e+001dB,-9.00719197192769e+001°)
6.35330931851579e+005	(9.14861612512020e+001dB,-9.00717752091139e+001°)
6.36795520907751e+005	(9.15061612207381e+001dB,-9.00716057261322e+001°)
6.38263486190383e+005	(9.15261611907056e+001dB,-9.00714350803375e+001°)
6.39734835482482e+005	(9.15461611611025e+001dB,-9.00712632672690e+001°)
6.41209576584995e+005	(9.15661611273947e+001dB,-9.00711143726618e+001°)
6.42687717316853e+005	(9.15861610986449e+001dB,-9.00709402671405e+001°)
6.44169265515010e+005	(9.16061610703183e+001dB,-9.00707649810056e+001°)
6.45654229034488e+005	(9.16261610424130e+001dB,-9.00705885097389e+001°)
6.47142615748415e+005	(9.16461610058646e+001dB,-9.00704594750357e+001°)
6.48634433548070e+005	(9.16661609833282e+001dB,-9.00702563628269e+001°)
6.50129690342922e+005	(9.16861609476142e+001dB,-9.00701252157643e+001°)
6.51628394060673e+005	(9.17061609213762e+001dB,-9.00699441274175e+001°)
6.53130552647303e+005	(9.17261608864874e+001dB,-9.00698109076799e+001°)
6.54636174067105e+005	(9.17461608610720e+001dB,-9.00696275127571e+001°)
6.56145266302735e+005	(9.17661608360633e+001dB,-9.00694429013185e+001°)
6.57657837355249e+005	(9.17861608024007e+001dB,-9.00693064850704e+001°)
6.59173895244150e+005	(9.18061607691411e+001dB,-9.00691690708561e+001°)
6.60693448007424e+005	(9.18261607362831e+001dB,-9.00690306547993e+001°)
6.62216503701589e+005	(9.18461607128916e+001dB,-9.00688414741333e+001°)
6.63743070401736e+005	(9.18661606898964e+001dB,-9.00686510544225e+001°)
6.65273156201568e+005	(9.18861606491729e+001dB,-9.00685593680691e+001°)
6.66806769213448e+005	(9.19061606269731e+001dB,-9.00683666866031e+001°)
6.68343917568440e+005	(9.19261605961017e+001dB,-9.00682229717477e+001°)
6.69884609416352e+005	(9.19461605701541e+001dB,-9.00680530634656e+001°)
6.71428852925777e+005	(9.19661605400644e+001dB,-9.00679072348321e+001°)
6.72976656284142e+005	(9.19861605194251e+001dB,-9.00677098048274e+001°)
6.74528027697746e+005	(9.20061604810469e+001dB,-9.00676124716439e+001°)
6.76082975391805e+005	(9.20261604611802e+001dB,-9.00674127282885e+001°)
6.77641507610498e+005	(9.20461604326326e+001dB,-9.00672626226367e+001°)
6.79203632617007e+005	(9.20661603999338e+001dB,-9.00671369843367e+001°)
6.80769358693564e+005	(9.20861603721462e+001dB,-9.00669848328790e+001°)
6.82338694141491e+005	(9.21061603537987e+001dB,-9.00667803523041e+001°)
6.83911647281250e+005	(9.21261603177019e+001dB,-9.00666773511139e+001°)
6.85488226452482e+005	(9.21461602955738e+001dB,-9.00664962588959e+001°)
6.87068440014052e+005	(9.21661602692859e+001dB,-9.00663397905550e+001°)
6.88652296344096e+005	(9.21861602433685e+001dB,-9.00661822474563e+001°)
