Freq.	V(n004)/I(R1)
1.29121927361325e+005	(6.35984425971704e+001dB,9.81335379676023e+001°)
1.29419584144970e+005	(6.35709539063786e+001dB,9.81499428689398e+001°)
1.29717927098367e+005	(6.35435098666319e+001dB,9.81663960274097e+001°)
1.30016957803300e+005	(6.35161102152516e+001dB,9.81828972328236e+001°)
1.30316677845201e+005	(6.34887546876953e+001dB,9.81994464637103e+001°)
1.30617088813155e+005	(6.34614430196113e+001dB,9.82160437905378e+001°)
1.30918192299912e+005	(6.34341749488800e+001dB,9.82326892807647e+001°)
1.31219989901891e+005	(6.34069502176396e+001dB,9.82493829056905e+001°)
1.31522483219195e+005	(6.33797685599788e+001dB,9.82661250993320e+001°)
1.31825673855612e+005	(6.33526297387583e+001dB,9.82829150843071e+001°)
1.32129563418628e+005	(6.33255334923665e+001dB,9.82997532909259e+001°)
1.32434153519437e+005	(6.32984795735906e+001dB,9.83166395898769e+001°)
1.32739445772945e+005	(6.32714677291591e+001dB,9.83335742182771e+001°)
1.33045441797780e+005	(6.32444977140104e+001dB,9.83505571338455e+001°)
1.33352143216303e+005	(6.32175692831090e+001dB,9.83675883838768e+001°)
1.33659551654615e+005	(6.31906821995593e+001dB,9.83846677403733e+001°)
1.33967668742564e+005	(6.31638362183282e+001dB,9.84017954289965e+001°)
1.34276496113757e+005	(6.31370311004626e+001dB,9.84189714898978e+001°)
1.34586035405565e+005	(6.31102666110254e+001dB,9.84361958706140e+001°)
1.34896288259135e+005	(6.30835425130013e+001dB,9.84534686967121e+001°)
1.35207256319398e+005	(6.30568585753782e+001dB,9.84707899111906e+001°)
1.35518941235073e+005	(6.30302145690732e+001dB,9.84881594556634e+001°)
1.35831344658685e+005	(6.30036102628841e+001dB,9.85055774481837e+001°)
1.36144468246565e+005	(6.29770454295329e+001dB,9.85230439146302e+001°)
1.36458313658862e+005	(6.29505198436264e+001dB,9.85405588784752e+001°)
1.36772882559555e+005	(6.29240332756118e+001dB,9.85581226250533e+001°)
1.37088176616455e+005	(6.28975855138704e+001dB,9.85757347316378e+001°)
1.37404197501221e+005	(6.28711763365455e+001dB,9.85933953038431e+001°)
1.37720946889364e+005	(6.28448055195999e+001dB,9.86111046184443e+001°)
1.38038426460258e+005	(6.28184728508292e+001dB,9.86288625117461e+001°)
1.38356637897147e+005	(6.27921781118009e+001dB,9.86466691669104e+001°)
1.38675582887158e+005	(6.27659210938580e+001dB,9.86645244169179e+001°)
1.38995263121304e+005	(6.27397015821003e+001dB,9.86824284395238e+001°)
1.39315680294499e+005	(6.27135193693620e+001dB,9.87003811504302e+001°)
1.39636836105563e+005	(6.26873742442185e+001dB,9.87183827213240e+001°)
1.39958732257231e+005	(6.26612660009477e+001dB,9.87364331489057e+001°)
1.40281370456165e+005	(6.26351944355212e+001dB,9.87545324278494e+001°)
1.40604752412960e+005	(6.26091593455888e+001dB,9.87726805508294e+001°)
1.40928879842156e+005	(6.25831605264959e+001dB,9.87908776778219e+001°)
1.41253754462244e+005	(6.25571977792171e+001dB,9.88091237960436e+001°)
1.41579377995677e+005	(6.25312709024008e+001dB,9.88274190590544e+001°)
1.41905752168877e+005	(6.25053797062246e+001dB,9.88457631971503e+001°)
1.42232878712250e+005	(6.24795239905902e+001dB,9.88641564435262e+001°)
1.42560759360187e+005	(6.24537035609647e+001dB,9.88825988597867e+001°)
1.42889395851078e+005	(6.24279182283485e+001dB,9.89010903385169e+001°)
1.43218789927322e+005	(6.24021677954439e+001dB,9.89196311858564e+001°)
1.43548943335333e+005	(6.23764520803227e+001dB,9.89382211239263e+001°)
1.43879857825552e+005	(6.23507708907673e+001dB,9.89568603703255e+001°)
1.44211535152455e+005	(6.23251240400408e+001dB,9.89755489737673e+001°)
1.44543977074560e+005	(6.22995113429272e+001dB,9.89942869803385e+001°)
1.44877185354444e+005	(6.22739326157186e+001dB,9.90130744335332e+001°)
1.45211161758742e+005	(6.22483876781643e+001dB,9.90319112929036e+001°)
1.45545908058164e+005	(6.22228763475707e+001dB,9.90507976787271e+001°)
1.45881426027502e+005	(6.21973984466376e+001dB,9.90697335460176e+001°)
1.46217717445639e+005	(6.21719537956049e+001dB,9.90887190096059e+001°)
1.46554784095558e+005	(6.21465422122569e+001dB,9.91077543417624e+001°)
1.46892627764354e+005	(6.21211635314546e+001dB,9.91268391680654e+001°)
1.47231250243239e+005	(6.20958175757914e+001dB,9.91459736760865e+001°)
1.47570653327556e+005	(6.20705041712348e+001dB,9.91651579694507e+001°)
1.47910838816787e+005	(6.20452231471069e+001dB,9.91843920690669e+001°)
1.48251808514562e+005	(6.20199743282794e+001dB,9.92036762312726e+001°)
1.48593564228667e+005	(6.19947575546331e+001dB,9.92230101543676e+001°)
1.48936107771058e+005	(6.19695726537884e+001dB,9.92423940895477e+001°)
1.49279440957866e+005	(6.19444194605643e+001dB,9.92618280474369e+001°)
1.49623565609410e+005	(6.19192978091844e+001dB,9.92813121148213e+001°)
1.49968483550204e+005	(6.18942075390888e+001dB,9.93008462193110e+001°)
1.50314196608968e+005	(6.18691484852243e+001dB,9.93204305208836e+001°)
1.50660706618640e+005	(6.18441204877331e+001dB,9.93400650204061e+001°)
1.51008015416381e+005	(6.18191233880594e+001dB,9.93597497167285e+001°)
1.51356124843587e+005	(6.17941570192787e+001dB,9.93794849925146e+001°)
1.51705036745900e+005	(6.17692212331543e+001dB,9.93992705315395e+001°)
1.52054752973215e+005	(6.17443158711223e+001dB,9.94191064795265e+001°)
1.52405275379695e+005	(6.17194407778201e+001dB,9.94389929020182e+001°)
1.52756605823773e+005	(6.16945957972169e+001dB,9.94589299380625e+001°)
1.53108746168168e+005	(6.16697807822347e+001dB,9.94789174189292e+001°)
1.53461698279895e+005	(6.16449955754770e+001dB,9.94989556307801e+001°)
1.53815464030269e+005	(6.16202400284810e+001dB,9.95190445520672e+001°)
1.54170045294921e+005	(6.15955139901568e+001dB,9.95391843102650e+001°)
1.54525443953807e+005	(6.15708173163871e+001dB,9.95593748038984e+001°)
1.54881661891213e+005	(6.15461498604092e+001dB,9.95796160805721e+001°)
1.55238700995773e+005	(6.15215114728201e+001dB,9.95999083348187e+001°)
1.55596563160472e+005	(6.14969020054109e+001dB,9.96202517569479e+001°)
1.55955250282660e+005	(6.14723213226372e+001dB,9.96406460873123e+001°)
1.56314764264060e+005	(6.14477692805379e+001dB,9.96610914376940e+001°)
1.56675107010779e+005	(6.14232457324927e+001dB,9.96815880643600e+001°)
1.57036280433320e+005	(6.13987505406820e+001dB,9.97021359240336e+001°)
1.57398286446586e+005	(6.13742835665119e+001dB,9.97227350454109e+001°)
1.57761126969899e+005	(6.13498446725189e+001dB,9.97433854548937e+001°)
1.58124803927003e+005	(6.13254337204568e+001dB,9.97640872496439e+001°)
1.58489319246075e+005	(6.13010505674874e+001dB,9.97848407421973e+001°)
1.58854674859742e+005	(6.12766950890210e+001dB,9.98056455860946e+001°)
1.59220872705081e+005	(6.12523671501323e+001dB,9.98265018712714e+001°)
1.59587914723637e+005	(6.12280666093921e+001dB,9.98474099734572e+001°)
1.59955802861431e+005	(6.12037933359712e+001dB,9.98683699022163e+001°)
1.60324539068968e+005	(6.11795472058052e+001dB,9.98893814497084e+001°)
1.60694125301251e+005	(6.11553280864009e+001dB,9.99104447663946e+001°)
1.61064563517791e+005	(6.11311358463339e+001dB,9.99315599990858e+001°)
1.61435855682612e+005	(6.11069703533472e+001dB,9.99527273621553e+001°)
1.61808003764270e+005	(6.10828314894859e+001dB,9.99739465688292e+001°)
1.62181009735856e+005	(6.10587191226850e+001dB,9.99952178997788e+001°)
1.62554875575012e+005	(6.10346331275959e+001dB,1.00016541418869e+002°)
1.62929603263935e+005	(6.10105733798961e+001dB,1.00037917187311e+002°)
1.63305194789396e+005	(6.09865397581685e+001dB,1.00059345193529e+002°)
1.63681652142744e+005	(6.09625321382312e+001dB,1.00080825564087e+002°)
1.64058977319917e+005	(6.09385504006806e+001dB,1.00102358282660e+002°)
1.64437172321456e+005	(6.09145944176889e+001dB,1.00123943679057e+002°)
1.64816239152513e+005	(6.08906640793767e+001dB,1.00145581453054e+002°)
1.65196179822864e+005	(6.08667592598963e+001dB,1.00167271928530e+002°)
1.65576996346915e+005	(6.08428798437939e+001dB,1.00189015078876e+002°)
1.65958690743718e+005	(6.08190257165809e+001dB,1.00210810875870e+002°)
1.66341265036979e+005	(6.07951967572180e+001dB,1.00232659564108e+002°)
1.66724721255068e+005	(6.07713928531408e+001dB,1.00254561109905e+002°)
1.67109061431033e+005	(6.07476138871056e+001dB,1.00276515682704e+002°)
1.67494287602606e+005	(6.07238597484429e+001dB,1.00298523244077e+002°)
1.67880401812218e+005	(6.07001303255429e+001dB,1.00320583821965e+002°)
1.68267406107008e+005	(6.06764255021121e+001dB,1.00342697645044e+002°)
1.68655302538836e+005	(6.06527451665357e+001dB,1.00364864802636e+002°)
1.69044093164288e+005	(6.06290892137298e+001dB,1.00387085179375e+002°)
1.69433780044694e+005	(6.06054575320404e+001dB,1.00409358927618e+002°)
1.69824365246136e+005	(6.05818500144629e+001dB,1.00431686062362e+002°)
1.70215850839456e+005	(6.05582665492950e+001dB,1.00454066796682e+002°)
1.70608238900273e+005	(6.05347070350651e+001dB,1.00476501006803e+002°)
1.71001531508990e+005	(6.05111713618628e+001dB,1.00498988900140e+002°)
1.71395730750803e+005	(6.04876594225353e+001dB,1.00521530613790e+002°)
1.71790838715720e+005	(6.04641711163997e+001dB,1.00544126083554e+002°)
1.72186857498561e+005	(6.04407063399181e+001dB,1.00566775375655e+002°)
1.72583789198981e+005	(6.04172649829845e+001dB,1.00589478816148e+002°)
1.72981635921471e+005	(6.03938469549566e+001dB,1.00612236071396e+002°)
1.73380399775374e+005	(6.03704521474520e+001dB,1.00635047462015e+002°)
1.73780082874898e+005	(6.03470804603825e+001dB,1.00657913042994e+002°)
1.74180687339122e+005	(6.03237317945065e+001dB,1.00680832866867e+002°)
1.74582215292010e+005	(6.03004060532782e+001dB,1.00703806919045e+002°)
1.74984668862426e+005	(6.02771031335714e+001dB,1.00726835441366e+002°)
1.75388050184136e+005	(6.02538229405112e+001dB,1.00749918413780e+002°)
1.75792361395829e+005	(6.02305653763419e+001dB,1.00773055942969e+002°)
1.76197604641123e+005	(6.02073303478319e+001dB,1.00796248004628e+002°)
1.76603782068576e+005	(6.01841177514672e+001dB,1.00819494955806e+002°)
1.77010895831702e+005	(6.01609275011949e+001dB,1.00842796575025e+002°)
1.77418948088976e+005	(6.01377595025165e+001dB,1.00866152958758e+002°)
1.77827941003852e+005	(6.01146136580451e+001dB,1.00889564327204e+002°)
1.78237876744768e+005	(6.00914898785805e+001dB,1.00913030643857e+002°)
1.78648757485164e+005	(6.00683880720202e+001dB,1.00936551996699e+002°)
1.79060585403488e+005	(6.00453081452078e+001dB,1.00960128533733e+002°)
1.79473362683211e+005	(6.00222500094587e+001dB,1.00983760274331e+002°)
1.79887091512838e+005	(5.99992135731815e+001dB,1.01007447360734e+002°)
1.80301774085916e+005	(5.99761987455631e+001dB,1.01031189931840e+002°)
1.80717412601051e+005	(5.99532054457594e+001dB,1.01054987812769e+002°)
1.81134009261919e+005	(5.99302335826471e+001dB,1.01078841200320e+002°)
1.81551566277272e+005	(5.99072830677079e+001dB,1.01102750225616e+002°)
1.81970085860957e+005	(5.98843538150192e+001dB,1.01126714954993e+002°)
1.82389570231922e+005	(5.98614457412453e+001dB,1.01150735390871e+002°)
1.82810021614232e+005	(5.98385587582897e+001dB,1.01174811717646e+002°)
1.83231442237079e+005	(5.98156927824726e+001dB,1.01198943993773e+002°)
1.83653834334792e+005	(5.97928477326848e+001dB,1.01223132214390e+002°)
1.84077200146853e+005	(5.97700235212197e+001dB,1.01247376615968e+002°)
1.84501541917905e+005	(5.97472200702646e+001dB,1.01271677127699e+002°)
1.84926861897765e+005	(5.97244372990648e+001dB,1.01296033798652e+002°)
1.85353162341438e+005	(5.97016751184404e+001dB,1.01320446976965e+002°)
1.85780445509127e+005	(5.96789334563992e+001dB,1.01344916464336e+002°)
1.86208713666244e+005	(5.96562122325101e+001dB,1.01369442362579e+002°)
1.86637969083424e+005	(5.96335113615748e+001dB,1.01394024950027e+002°)
1.87068214036537e+005	(5.96108307737161e+001dB,1.01418664023331e+002°)
1.87499450806699e+005	(5.95881703833213e+001dB,1.01443359914744e+002°)
1.87931681680284e+005	(5.95655301164331e+001dB,1.01468112595436e+002°)
1.88364908948937e+005	(5.95429098961365e+001dB,1.01492922153452e+002°)
1.88799134909586e+005	(5.95203096480295e+001dB,1.01517788615205e+002°)
1.89234361864454e+005	(5.94977292874668e+001dB,1.01542712358058e+002°)
1.89670592121071e+005	(5.94751687523473e+001dB,1.01567693049652e+002°)
1.90107827992286e+005	(5.94526279630304e+001dB,1.01592730944565e+002°)
1.90546071796281e+005	(5.94301068423799e+001dB,1.01617826234617e+002°)
1.90985325856580e+005	(5.94076053212091e+001dB,1.01642978875110e+002°)
1.91425592502064e+005	(5.93851233273584e+001dB,1.01668188936221e+002°)
1.91866874066985e+005	(5.93626607893324e+001dB,1.01693456485704e+002°)
1.92309172890971e+005	(5.93402176326653e+001dB,1.01718781704378e+002°)
1.92752491319049e+005	(5.93177937871837e+001dB,1.01744164654320e+002°)
1.93196831701648e+005	(5.92953891833670e+001dB,1.01769605395282e+002°)
1.93642196394616e+005	(5.92730037523443e+001dB,1.01795103984725e+002°)
1.94088587759233e+005	(5.92506374204538e+001dB,1.01820660649194e+002°)
1.94536008162221e+005	(5.92282901255539e+001dB,1.01846275269396e+002°)
1.94984459975759e+005	(5.92059617970790e+001dB,1.01871948009727e+002°)
1.95433945577494e+005	(5.91836523687250e+001dB,1.01897678917876e+002°)
1.95884467350554e+005	(5.91613617712014e+001dB,1.01923468152421e+002°)
1.96336027683559e+005	(5.91390899376605e+001dB,1.01949315812271e+002°)
1.96788628970639e+005	(5.91168368054974e+001dB,1.01975221881244e+002°)
1.97242273611440e+005	(5.90946023091124e+001dB,1.02001186453836e+002°)
1.97696964011140e+005	(5.90723863763034e+001dB,1.02027209845589e+002°)
1.98152702580464e+005	(5.90501889535500e+001dB,1.02053291809449e+002°)
1.98609491735691e+005	(5.90280099716882e+001dB,1.02079432599932e+002°)
1.99067333898673e+005	(5.90058493711931e+001dB,1.02105632189920e+002°)
1.99526231496842e+005	(5.89837070823242e+001dB,1.02131890882938e+002°)
1.99986186963228e+005	(5.89615830485728e+001dB,1.02158208591480e+002°)
2.00447202736470e+005	(5.89394772086186e+001dB,1.02184585392481e+002°)
2.00909281260826e+005	(5.89173894945374e+001dB,1.02211021580042e+002°)
2.01372424986192e+005	(5.88953198552109e+001dB,1.02237516950922e+002°)
2.01836636368109e+005	(5.88732682275043e+001dB,1.02264071684642e+002°)
2.02301917867780e+005	(5.88512345488774e+001dB,1.02290685957279e+002°)
2.02768271952081e+005	(5.88292187627751e+001dB,1.02317359778584e+002°)
2.03235701093575e+005	(5.88072208078313e+001dB,1.02344093319161e+002°)
2.03704207770524e+005	(5.87852406322469e+001dB,1.02370886476162e+002°)
2.04173794466905e+005	(5.87632781722220e+001dB,1.02397739523467e+002°)
2.04644463672420e+005	(5.87413333681316e+001dB,1.02424652623078e+002°)
2.05116217882509e+005	(5.87194061734869e+001dB,1.02451625558573e+002°)
2.05589059598366e+005	(5.86974965226240e+001dB,1.02478658702344e+002°)
2.06062991326952e+005	(5.86756043665967e+001dB,1.02505751941498e+002°)
2.06538015581005e+005	(5.86537296462595e+001dB,1.02532905481904e+002°)
2.07014134879056e+005	(5.86318723084090e+001dB,1.02560119366662e+002°)
2.07491351745443e+005	(5.86100323003982e+001dB,1.02587393636930e+002°)
2.07969668710321e+005	(5.85882095629733e+001dB,1.02614728543010e+002°)
2.08449088309680e+005	(5.85664040499682e+001dB,1.02642123962737e+002°)
2.08929613085355e+005	(5.85446157014468e+001dB,1.02669580193652e+002°)
2.09411245585041e+005	(5.85228444723362e+001dB,1.02697097109925e+002°)
2.09893988362304e+005	(5.85010903055864e+001dB,1.02724674951078e+002°)
2.10377843976599e+005	(5.84793531536312e+001dB,1.02752313692301e+002°)
2.10862814993280e+005	(5.84576329587226e+001dB,1.02780013619250e+002°)
2.11348903983615e+005	(5.84359296797293e+001dB,1.02807774546910e+002°)
2.11836113524801e+005	(5.84142432617626e+001dB,1.02835596704135e+002°)
2.12324446199972e+005	(5.83925736540419e+001dB,1.02863480212903e+002°)
2.12813904598222e+005	(5.83709208081017e+001dB,1.02891425141105e+002°)
2.13304491314608e+005	(5.83492846742201e+001dB,1.02919431605786e+002°)
2.13796208950173e+005	(5.83276652085486e+001dB,1.02947499567961e+002°)
2.14289060111956e+005	(5.83060623570647e+001dB,1.02975629293676e+002°)
2.14783047413003e+005	(5.82844760787423e+001dB,1.03003820688731e+002°)
2.15278173472387e+005	(5.82629063223814e+001dB,1.03032073962956e+002°)
2.15774440915216e+005	(5.82413530462019e+001dB,1.03060389069593e+002°)
2.16271852372651e+005	(5.82198161946970e+001dB,1.03088766364814e+002°)
2.16770410481919e+005	(5.81982957324471e+001dB,1.03117205645940e+002°)
2.17270117886324e+005	(5.81767916085252e+001dB,1.03145707162971e+002°)
2.17770977235265e+005	(5.81553037760726e+001dB,1.03174271061811e+002°)
2.18272991184249e+005	(5.81338322011733e+001dB,1.03202897135817e+002°)
2.18776162394904e+005	(5.81123768273093e+001dB,1.03231585826904e+002°)
2.19280493534994e+005	(5.80909376180085e+001dB,1.03260337024420e+002°)
2.19785987278431e+005	(5.80695145284111e+001dB,1.03289150865385e+002°)
2.20292646305294e+005	(5.80481075159284e+001dB,1.03318027434656e+002°)
2.20800473301838e+005	(5.80267165349156e+001dB,1.03346966913543e+002°)
2.21309470960512e+005	(5.80053415508609e+001dB,1.03375969185066e+002°)
2.21819641979970e+005	(5.79839825155498e+001dB,1.03405034524651e+002°)
2.22330989065088e+005	(5.79626393918934e+001dB,1.03434162910003e+002°)
2.22843514926978e+005	(5.79413121379665e+001dB,1.03463354464211e+002°)
2.23357222283001e+005	(5.79200007123261e+001dB,1.03492609307834e+002°)
2.23872113856781e+005	(5.78987050722391e+001dB,1.03521927607497e+002°)
2.24388192378224e+005	(5.78774251860706e+001dB,1.03551309236263e+002°)
2.24905460583525e+005	(5.78561610102658e+001dB,1.03580754405419e+002°)
2.25423921215190e+005	(5.78349125070534e+001dB,1.03610263178301e+002°)
2.25943577022045e+005	(5.78136796355950e+001dB,1.03639835712493e+002°)
2.26464430759253e+005	(5.77924623625928e+001dB,1.03669471970996e+002°)
2.26986485188329e+005	(5.77712606410738e+001dB,1.03699172298503e+002°)
2.27509743077154e+005	(5.77500744457363e+001dB,1.03728936462667e+002°)
2.28034207199988e+005	(5.77289037340677e+001dB,1.03758764708029e+002°)
2.28559880337489e+005	(5.77077484710828e+001dB,1.03788657085654e+002°)
2.29086765276723e+005	(5.76866086151929e+001dB,1.03818613834218e+002°)
2.29614864811182e+005	(5.76654841411494e+001dB,1.03848634763938e+002°)
2.30144181740797e+005	(5.76443750012166e+001dB,1.03878720297918e+002°)
2.30674718871953e+005	(5.76232811745721e+001dB,1.03908870149322e+002°)
2.31206479017505e+005	(5.76022026143866e+001dB,1.03939084735770e+002°)
2.31739464996793e+005	(5.75811392883895e+001dB,1.03969364095692e+002°)
2.32273679635656e+005	(5.75600911717990e+001dB,1.03999708079576e+002°)
2.32809125766446e+005	(5.75390582226558e+001dB,1.04030117003189e+002°)
2.33345806228045e+005	(5.75180404135358e+001dB,1.04060590807029e+002°)
2.33883723865880e+005	(5.74970377016073e+001dB,1.04091129847357e+002°)
2.34422881531937e+005	(5.74760500691209e+001dB,1.04121733829863e+002°)
2.34963282084775e+005	(5.74550774706015e+001dB,1.04152403198392e+002°)
2.35504928389545e+005	(5.74341198821247e+001dB,1.04183137840432e+002°)
2.36047823318002e+005	(5.74131772713988e+001dB,1.04213937872456e+002°)
2.36591969748520e+005	(5.73922496083200e+001dB,1.04244803363040e+002°)
2.37137370566110e+005	(5.73713368561835e+001dB,1.04275734561214e+002°)
2.37684028662432e+005	(5.73504389892556e+001dB,1.04306731439850e+002°)
2.38231946935813e+005	(5.73295559839773e+001dB,1.04337793925748e+002°)
2.38781128291261e+005	(5.73086877996494e+001dB,1.04368922397467e+002°)
2.39331575640482e+005	(5.72878344153102e+001dB,1.04400116732754e+002°)
2.39883291901892e+005	(5.72669957963706e+001dB,1.04431377169387e+002°)
2.40436280000637e+005	(5.72461719209421e+001dB,1.04462703627732e+002°)
2.40990542868603e+005	(5.72253627500079e+001dB,1.04494096475444e+002°)
2.41546083444437e+005	(5.72045682660122e+001dB,1.04525555539897e+002°)
2.42102904673561e+005	(5.71837884395303e+001dB,1.04557080960890e+002°)
2.42661009508184e+005	(5.71630232415485e+001dB,1.04588672875860e+002°)
2.43220400907324e+005	(5.71422726469650e+001dB,1.04620331331329e+002°)
2.43781081836818e+005	(5.71215366223251e+001dB,1.04652056593332e+002°)
2.44343055269339e+005	(5.71008151520924e+001dB,1.04683848483591e+002°)
2.44906324184417e+005	(5.70801082071179e+001dB,1.04715707176391e+002°)
2.45470891568445e+005	(5.70594157586558e+001dB,1.04747632843364e+002°)
2.46036760414705e+005	(5.70387377871084e+001dB,1.04779625434830e+002°)
2.46603933723376e+005	(5.70180742575276e+001dB,1.04811685293383e+002°)
2.47172414501555e+005	(5.69974251546029e+001dB,1.04843812278599e+002°)
2.47742205763270e+005	(5.69767904546666e+001dB,1.04876006467650e+002°)
2.48313310529498e+005	(5.69561701291980e+001dB,1.04908268065978e+002°)
2.48885731828180e+005	(5.69355641588057e+001dB,1.04940597060174e+002°)
2.49459472694236e+005	(5.69149725122542e+001dB,1.04972993737700e+002°)
2.50034536169584e+005	(5.68943951761632e+001dB,1.05005457952590e+002°)
2.50610925303152e+005	(5.68738321235600e+001dB,1.05037989902447e+002°)
2.51188643150898e+005	(5.68532833348392e+001dB,1.05070589611070e+002°)
2.51767692775826e+005	(5.68327487837928e+001dB,1.05103257271828e+002°)
2.52348077247998e+005	(5.68122284515729e+001dB,1.05135992905209e+002°)
2.52929799644554e+005	(5.67917223162171e+001dB,1.05168796615599e+002°)
2.53512863049731e+005	(5.67712303613686e+001dB,1.05201668378599e+002°)
2.54097270554870e+005	(5.67507525588368e+001dB,1.05234608464866e+002°)
2.54683025258444e+005	(5.67302888877802e+001dB,1.05267616973149e+002°)
2.55270130266064e+005	(5.67098393381809e+001dB,1.05300693748427e+002°)
2.55858588690504e+005	(5.66894038829595e+001dB,1.05333839055566e+002°)
2.56448403651711e+005	(5.66689825006340e+001dB,1.05367053030685e+002°)
2.57039578276825e+005	(5.66485751787937e+001dB,1.05400335599379e+002°)
2.57632115700196e+005	(5.66281818914579e+001dB,1.05433687020033e+002°)
2.58226019063398e+005	(5.66078026251955e+001dB,1.05467107257380e+002°)
2.58821291515248e+005	(5.65874373634491e+001dB,1.05500596358616e+002°)
2.59417936211820e+005	(5.65670860813198e+001dB,1.05534154576215e+002°)
2.60015956316465e+005	(5.65467487647046e+001dB,1.05567781912449e+002°)
2.60615354999828e+005	(5.65264254015893e+001dB,1.05601478327872e+002°)
2.61216135439859e+005	(5.65061159646624e+001dB,1.05635244151551e+002°)
2.61818300821836e+005	(5.64858204443506e+001dB,1.05669079300002e+002°)
2.62421854338382e+005	(5.64655388244723e+001dB,1.05702983853047e+002°)
2.63026799189476e+005	(5.64452710822441e+001dB,1.05736958051795e+002°)
2.63633138582475e+005	(5.64250172091268e+001dB,1.05771001809891e+002°)
2.64240875732132e+005	(5.64047771830277e+001dB,1.05805115364979e+002°)
2.64850013860607e+005	(5.63845509978244e+001dB,1.05839298588558e+002°)
2.65460556197491e+005	(5.63643386321063e+001dB,1.05873551715213e+002°)
2.66072505979818e+005	(5.63441400717472e+001dB,1.05907874816047e+002°)
2.66685866452084e+005	(5.63239553029568e+001dB,1.05942267960953e+002°)
2.67300640866267e+005	(5.63037843088098e+001dB,1.05976731298555e+002°)
2.67916832481839e+005	(5.62836270779185e+001dB,1.06011264855944e+002°)
2.68534444565787e+005	(5.62634835992240e+001dB,1.06045868659473e+002°)
2.69153480392627e+005	(5.62433538585283e+001dB,1.06080542814106e+002°)
2.69773943244428e+005	(5.62232378367633e+001dB,1.06115287542008e+002°)
2.70395836410820e+005	(5.62031355255871e+001dB,1.06150102825927e+002°)
2.71019163189020e+005	(5.61830469169783e+001dB,1.06184988648361e+002°)
2.71643926883843e+005	(5.61629719911121e+001dB,1.06219945266458e+002°)
2.72270130807726e+005	(5.61429107388795e+001dB,1.06254972699400e+002°)
2.72897778280739e+005	(5.61228631497572e+001dB,1.06290071004872e+002°)
2.73526872630606e+005	(5.61028292135383e+001dB,1.06325240239618e+002°)
2.74157417192723e+005	(5.60828089151400e+001dB,1.06360480576110e+002°)
2.74789415310174e+005	(5.60628022449866e+001dB,1.06395792068418e+002°)
2.75422870333751e+005	(5.60428091938136e+001dB,1.06431174769746e+002°)
2.76057785621969e+005	(5.60228297543954e+001dB,1.06466628693868e+002°)
2.76694164541085e+005	(5.60028639111684e+001dB,1.06502154046593e+002°)
2.77332010465118e+005	(5.59829116540661e+001dB,1.06537750916209e+002°)
2.77971326775862e+005	(5.59629729785124e+001dB,1.06573419274933e+002°)
2.78612116862910e+005	(5.59430478733196e+001dB,1.06609159247838e+002°)
2.79254384123667e+005	(5.59231363276035e+001dB,1.06644970958507e+002°)
2.79898131963369e+005	(5.59032383307817e+001dB,1.06680854529067e+002°)
2.80543363795104e+005	(5.58833538829329e+001dB,1.06716809852648e+002°)
2.81190083039827e+005	(5.58634829688874e+001dB,1.06752837163725e+002°)
2.81838293126378e+005	(5.58436255824068e+001dB,1.06788936505565e+002°)
2.82487997491503e+005	(5.58237817123674e+001dB,1.06825108033759e+002°)
2.83139199579870e+005	(5.58039513582927e+001dB,1.06861351676872e+002°)
2.83791902844088e+005	(5.57841345113647e+001dB,1.06897667551319e+002°)
2.84446110744723e+005	(5.57643311561560e+001dB,1.06934055921697e+002°)
2.85101826750323e+005	(5.57445412999501e+001dB,1.06970516565276e+002°)
2.85759054337426e+005	(5.57247649278905e+001dB,1.07007049744795e+002°)
2.86417796990589e+005	(5.57050020340293e+001dB,1.07043655534842e+002°)
2.87078058202400e+005	(5.56852526092527e+001dB,1.07080334083179e+002°)
2.87739841473498e+005	(5.56655166567907e+001dB,1.07117085277676e+002°)
2.88403150312591e+005	(5.56457941680843e+001dB,1.07153909264966e+002°)
2.89067988236478e+005	(5.56260851365756e+001dB,1.07190806153471e+002°)
2.89734358770063e+005	(5.56063895542592e+001dB,1.07227776087144e+002°)
2.90402265446375e+005	(5.55867074220142e+001dB,1.07264819025771e+002°)
2.91071711806590e+005	(5.55670387323780e+001dB,1.07301935111808e+002°)
2.91742701400046e+005	(5.55473834816017e+001dB,1.07339124413587e+002°)
2.92415237784263e+005	(5.55277416662032e+001dB,1.07376386998788e+002°)
2.93089324524962e+005	(5.55081132846857e+001dB,1.07413722898275e+002°)
2.93764965196082e+005	(5.54884983323738e+001dB,1.07451132214855e+002°)
2.94442163379805e+005	(5.54688968014145e+001dB,1.07488615122416e+002°)
2.95120922666567e+005	(5.54493086962561e+001dB,1.07526171541760e+002°)
2.95801246655083e+005	(5.54297340061249e+001dB,1.07563801717061e+002°)
2.96483138952363e+005	(5.54101727377002e+001dB,1.07601505532754e+002°)
2.97166603173731e+005	(5.53906248824401e+001dB,1.07639283195442e+002°)
2.97851642942847e+005	(5.53710904389337e+001dB,1.07677134767562e+002°)
2.98538261891724e+005	(5.53515694094570e+001dB,1.07715060240123e+002°)
2.99226463660747e+005	(5.53320617913783e+001dB,1.07753059710574e+002°)
2.99916251898693e+005	(5.53125675788789e+001dB,1.07791133346208e+002°)
