Freq.	V(n003)/I(I1)
1.30076846613731e+005	(2.38321840466236e+001dB,6.63970584954430e+001°)
1.30106801363062e+005	(2.38337087430328e+001dB,6.63994570425138e+001°)
1.30136763010524e+005	(2.38352336071764e+001dB,6.64018551483011e+001°)
1.30166731557704e+005	(2.38367586390024e+001dB,6.64042528125213e+001°)
1.30196707006191e+005	(2.38382838384605e+001dB,6.64066500348529e+001°)
1.30226689357575e+005	(2.38398092054996e+001dB,6.64090468149940e+001°)
1.30256678613446e+005	(2.38413347400682e+001dB,6.64114431526435e+001°)
1.30286674775393e+005	(2.38428604421155e+001dB,6.64138390474939e+001°)
1.30316677845007e+005	(2.38443863115901e+001dB,6.64162344992434e+001°)
1.30346687823878e+005	(2.38459123484411e+001dB,6.64186295075878e+001°)
1.30376704713598e+005	(2.38474385526177e+001dB,6.64210240722191e+001°)
1.30406728515758e+005	(2.38489649240687e+001dB,6.64234181928334e+001°)
1.30436759231950e+005	(2.38504914627421e+001dB,6.64258118691388e+001°)
1.30466796863766e+005	(2.38520181685883e+001dB,6.64282051008132e+001°)
1.30496841412799e+005	(2.38535450415549e+001dB,6.64305978875704e+001°)
1.30526892880641e+005	(2.38550720815919e+001dB,6.64329902290924e+001°)
1.30556951268886e+005	(2.38565992886477e+001dB,6.64353821250849e+001°)
1.30587016579128e+005	(2.38581266626710e+001dB,6.64377735752479e+001°)
1.30617088812960e+005	(2.38596542036111e+001dB,6.64401645792712e+001°)
1.30647167971978e+005	(2.38611819114167e+001dB,6.64425551368554e+001°)
1.30677254057775e+005	(2.38627097860374e+001dB,6.64449452476976e+001°)
1.30707347071947e+005	(2.38642378274211e+001dB,6.64473349114966e+001°)
1.30737447016089e+005	(2.38657660355174e+001dB,6.64497241279484e+001°)
1.30767553891798e+005	(2.38672944102749e+001dB,6.64521128967559e+001°)
1.30797667700669e+005	(2.38688229516429e+001dB,6.64545012176116e+001°)
1.30827788444299e+005	(2.38703516595697e+001dB,6.64568890902202e+001°)
1.30857916124286e+005	(2.38718805340053e+001dB,6.64592765142725e+001°)
1.30888050742226e+005	(2.38734095748976e+001dB,6.64616634894747e+001°)
1.30918192299716e+005	(2.38749387821964e+001dB,6.64640500155184e+001°)
1.30948340798356e+005	(2.38764681558500e+001dB,6.64664360921086e+001°)
1.30978496239744e+005	(2.38779976958072e+001dB,6.64688217189478e+001°)
1.31008658625478e+005	(2.38795274020179e+001dB,6.64712068957251e+001°)
1.31038827957158e+005	(2.38810572744303e+001dB,6.64735916221482e+001°)
1.31069004236383e+005	(2.38825873129937e+001dB,6.64759758979128e+001°)
1.31099187464753e+005	(2.38841175176566e+001dB,6.64783597227246e+001°)
1.31129377643869e+005	(2.38856478883685e+001dB,6.64807430962767e+001°)
1.31159574775330e+005	(2.38871784250779e+001dB,6.64831260182751e+001°)
1.31189778860738e+005	(2.38887091277344e+001dB,6.64855084884123e+001°)
1.31219989901695e+005	(2.38902399962863e+001dB,6.64878905063982e+001°)
1.31250207899803e+005	(2.38917710306830e+001dB,6.64902720719303e+001°)
1.31280432856662e+005	(2.38933022308728e+001dB,6.64926531847124e+001°)
1.31310664773876e+005	(2.38948335968056e+001dB,6.64950338444384e+001°)
1.31340903653048e+005	(2.38963651284299e+001dB,6.64974140508133e+001°)
1.31371149495781e+005	(2.38978968256947e+001dB,6.64997938035412e+001°)
1.31401402303678e+005	(2.38994286885489e+001dB,6.65021731023221e+001°)
1.31431662078344e+005	(2.39009607169418e+001dB,6.65045519468567e+001°)
1.31461928821383e+005	(2.39024929108223e+001dB,6.65069303368465e+001°)
1.31492202534399e+005	(2.39040252701389e+001dB,6.65093082719980e+001°)
1.31522483218998e+005	(2.39055577948411e+001dB,6.65116857520084e+001°)
1.31552770876785e+005	(2.39070904848777e+001dB,6.65140627765850e+001°)
1.31583065509366e+005	(2.39086233401979e+001dB,6.65164393454247e+001°)
1.31613367118347e+005	(2.39101563607506e+001dB,6.65188154582325e+001°)
1.31643675705335e+005	(2.39116895464847e+001dB,6.65211911147141e+001°)
1.31673991271936e+005	(2.39132228973491e+001dB,6.65235663145698e+001°)
1.31704313819758e+005	(2.39147564132928e+001dB,6.65259410575074e+001°)
1.31734643350409e+005	(2.39162900942652e+001dB,6.65283153432242e+001°)
1.31764979865496e+005	(2.39178239402150e+001dB,6.65306891714299e+001°)
1.31795323366629e+005	(2.39193579510910e+001dB,6.65330625418238e+001°)
1.31825673855415e+005	(2.39208921268427e+001dB,6.65354354541097e+001°)
1.31856031333464e+005	(2.39224264674187e+001dB,6.65378079079977e+001°)
1.31886395802385e+005	(2.39239609727685e+001dB,6.65401799031815e+001°)
1.31916767263789e+005	(2.39254956428404e+001dB,6.65425514393766e+001°)
1.31947145719285e+005	(2.39270304775842e+001dB,6.65449225162831e+001°)
1.31977531170485e+005	(2.39285654769484e+001dB,6.65472931336014e+001°)
1.32007923618999e+005	(2.39301006408822e+001dB,6.65496632910472e+001°)
1.32038323066439e+005	(2.39316359693345e+001dB,6.65520329883154e+001°)
1.32068729514416e+005	(2.39331714622545e+001dB,6.65544022251167e+001°)
1.32099142964542e+005	(2.39347071195911e+001dB,6.65567710011576e+001°)
1.32129563418431e+005	(2.39362429412934e+001dB,6.65591393161382e+001°)
1.32159990877694e+005	(2.39377789273107e+001dB,6.65615071697666e+001°)
1.32190425343946e+005	(2.39393150775913e+001dB,6.65638745617526e+001°)
1.32220866818799e+005	(2.39408513920851e+001dB,6.65662414917970e+001°)
1.32251315303868e+005	(2.39423878707402e+001dB,6.65686079596152e+001°)
1.32281770800766e+005	(2.39439245135067e+001dB,6.65709739649008e+001°)
1.32312233311110e+005	(2.39454613203329e+001dB,6.65733395073713e+001°)
1.32342702836513e+005	(2.39469982911683e+001dB,6.65757045867251e+001°)
1.32373179378592e+005	(2.39485354259614e+001dB,6.65780692026754e+001°)
1.32403662938962e+005	(2.39500727246617e+001dB,6.65804333549299e+001°)
1.32434153519239e+005	(2.39516101872189e+001dB,6.65827970431831e+001°)
1.32464651121040e+005	(2.39531478135804e+001dB,6.65851602671625e+001°)
1.32495155745982e+005	(2.39546856036962e+001dB,6.65875230265635e+001°)
1.32525667395682e+005	(2.39562235575157e+001dB,6.65898853210949e+001°)
1.32556186071758e+005	(2.39577616749873e+001dB,6.65922471504679e+001°)
1.32586711775828e+005	(2.39592999560604e+001dB,6.65946085143885e+001°)
1.32617244509511e+005	(2.39608384006843e+001dB,6.65969694125623e+001°)
1.32647784274424e+005	(2.39623770088078e+001dB,6.65993298447029e+001°)
1.32678331072188e+005	(2.39639157803797e+001dB,6.66016898105187e+001°)
1.32708884904422e+005	(2.39654547153495e+001dB,6.66040493097151e+001°)
1.32739445772746e+005	(2.39669938136661e+001dB,6.66064083420034e+001°)
1.32770013678780e+005	(2.39685330752788e+001dB,6.66087669070889e+001°)
1.32800588624145e+005	(2.39700725001362e+001dB,6.66111250046882e+001°)
1.32831170610462e+005	(2.39716120881878e+001dB,6.66134826345056e+001°)
1.32861759639352e+005	(2.39731518393825e+001dB,6.66158397962525e+001°)
1.32892355712437e+005	(2.39746917536699e+001dB,6.66181964896355e+001°)
1.32922958831340e+005	(2.39762318309982e+001dB,6.66205527143683e+001°)
1.32953568997682e+005	(2.39777720713173e+001dB,6.66229084701577e+001°)
1.32984186213088e+005	(2.39793124745758e+001dB,6.66252637567166e+001°)
1.33014810479179e+005	(2.39808530407231e+001dB,6.66276185737533e+001°)
1.33045441797580e+005	(2.39823937697080e+001dB,6.66299729209851e+001°)
1.33076080169915e+005	(2.39839346614798e+001dB,6.66323267981153e+001°)
1.33106725597809e+005	(2.39854757159882e+001dB,6.66346802048522e+001°)
1.33137378082885e+005	(2.39870169331808e+001dB,6.66370331409199e+001°)
1.33168037626769e+005	(2.39885583130082e+001dB,6.66393856060171e+001°)
1.33198704231087e+005	(2.39900998554189e+001dB,6.66417375998584e+001°)
1.33229377897465e+005	(2.39916415603621e+001dB,6.66440891221556e+001°)
1.33260058627529e+005	(2.39931834277866e+001dB,6.66464401726266e+001°)
1.33290746422905e+005	(2.39947254576421e+001dB,6.66487907509742e+001°)
1.33321441285220e+005	(2.39962676498774e+001dB,6.66511408569150e+001°)
1.33352143216103e+005	(2.39978100044414e+001dB,6.66534904901651e+001°)
1.33382852217181e+005	(2.39993525212837e+001dB,6.66558396504294e+001°)
1.33413568290081e+005	(2.40008952003534e+001dB,6.66581883374232e+001°)
1.33444291436433e+005	(2.40024380415993e+001dB,6.66605365508589e+001°)
1.33475021657865e+005	(2.40039810449706e+001dB,6.66628842904539e+001°)
1.33505758956008e+005	(2.40055242104168e+001dB,6.66652315559133e+001°)
1.33536503332489e+005	(2.40070675378867e+001dB,6.66675783469573e+001°)
1.33567254788940e+005	(2.40086110273299e+001dB,6.66699246632935e+001°)
1.33598013326990e+005	(2.40101546786947e+001dB,6.66722705046414e+001°)
1.33628778948271e+005	(2.40116984919311e+001dB,6.66746158707122e+001°)
1.33659551654414e+005	(2.40132424669880e+001dB,6.66769607612153e+001°)
1.33690331447051e+005	(2.40147866038142e+001dB,6.66793051758713e+001°)
1.33721118327812e+005	(2.40163309023593e+001dB,6.66816491143922e+001°)
1.33751912298331e+005	(2.40178753625724e+001dB,6.66839925764934e+001°)
1.33782713360240e+005	(2.40194199844025e+001dB,6.66863355618874e+001°)
1.33813521515172e+005	(2.40209647677991e+001dB,6.66886780702857e+001°)
1.33844336764761e+005	(2.40225097127109e+001dB,6.66910201014080e+001°)
1.33875159110640e+005	(2.40240548190872e+001dB,6.66933616549730e+001°)
1.33905988554443e+005	(2.40256000868773e+001dB,6.66957027306883e+001°)
1.33936825097806e+005	(2.40271455160303e+001dB,6.66980433282725e+001°)
1.33967668742363e+005	(2.40286911064953e+001dB,6.67003834474426e+001°)
1.33998519489749e+005	(2.40302368582225e+001dB,6.67027230879046e+001°)
1.34029377341600e+005	(2.40317827711595e+001dB,6.67050622493878e+001°)
1.34060242299553e+005	(2.40333288452564e+001dB,6.67074009316025e+001°)
1.34091114365242e+005	(2.40348750804623e+001dB,6.67097391342631e+001°)
1.34121993540306e+005	(2.40364214767264e+001dB,6.67120768570866e+001°)
1.34152879826382e+005	(2.40379680339977e+001dB,6.67144140997950e+001°)
1.34183773225106e+005	(2.40395147522252e+001dB,6.67167508620967e+001°)
1.34214673738118e+005	(2.40410616313588e+001dB,6.67190871437114e+001°)
1.34245581367055e+005	(2.40426086713473e+001dB,6.67214229443581e+001°)
1.34276496113555e+005	(2.40441558721400e+001dB,6.67237582637500e+001°)
1.34307417979259e+005	(2.40457032336860e+001dB,6.67260931016114e+001°)
1.34338346965805e+005	(2.40472507559344e+001dB,6.67284274576538e+001°)
1.34369283074834e+005	(2.40487984388349e+001dB,6.67307613315946e+001°)
1.34400226307985e+005	(2.40503462823364e+001dB,6.67330947231510e+001°)
1.34431176666899e+005	(2.40518942863882e+001dB,6.67354276320450e+001°)
1.34462134153217e+005	(2.40534424509392e+001dB,6.67377600579941e+001°)
1.34493098768581e+005	(2.40549907759388e+001dB,6.67400920007184e+001°)
1.34524070514632e+005	(2.40565392613369e+001dB,6.67424234599244e+001°)
1.34555049393012e+005	(2.40580879070821e+001dB,6.67447544353427e+001°)
1.34586035405363e+005	(2.40596367131231e+001dB,6.67470849266933e+001°)
1.34617028553329e+005	(2.40611856794105e+001dB,6.67494149336842e+001°)
1.34648028838553e+005	(2.40627348058924e+001dB,6.67517444560437e+001°)
1.34679036262678e+005	(2.40642840925188e+001dB,6.67540734934841e+001°)
1.34710050827348e+005	(2.40658335392385e+001dB,6.67564020457306e+001°)
1.34741072534208e+005	(2.40673831460011e+001dB,6.67587301125002e+001°)
1.34772101384903e+005	(2.40689329127547e+001dB,6.67610576935191e+001°)
1.34803137381077e+005	(2.40704828394504e+001dB,6.67633847884929e+001°)
1.34834180524376e+005	(2.40720329260364e+001dB,6.67657113971517e+001°)
1.34865230816446e+005	(2.40735831724622e+001dB,6.67680375192138e+001°)
1.34896288258933e+005	(2.40751335786769e+001dB,6.67703631543984e+001°)
1.34927352853484e+005	(2.40766841446298e+001dB,6.67726883024307e+001°)
1.34958424601746e+005	(2.40782348702702e+001dB,6.67750129630253e+001°)
1.34989503505365e+005	(2.40797857555477e+001dB,6.67773371359043e+001°)
1.35020589565991e+005	(2.40813368004114e+001dB,6.67796608207875e+001°)
1.35051682785271e+005	(2.40828880048100e+001dB,6.67819840174016e+001°)
1.35082783164854e+005	(2.40844393686937e+001dB,6.67843067254622e+001°)
1.35113890706388e+005	(2.40859908920110e+001dB,6.67866289446953e+001°)
1.35145005411523e+005	(2.40875425747117e+001dB,6.67889506748193e+001°)
1.35176127281909e+005	(2.40890944167454e+001dB,6.67912719155523e+001°)
1.35207256319195e+005	(2.40906464180607e+001dB,6.67935926666239e+001°)
1.35238392525032e+005	(2.40921985786069e+001dB,6.67959129277554e+001°)
1.35269535901071e+005	(2.40937508983338e+001dB,6.67982326986628e+001°)
1.35300686448963e+005	(2.40953033771907e+001dB,6.68005519790727e+001°)
1.35331844170359e+005	(2.40968560151264e+001dB,6.68028707687068e+001°)
1.35363009066912e+005	(2.40984088120905e+001dB,6.68051890672894e+001°)
1.35394181140274e+005	(2.40999617680325e+001dB,6.68075068745408e+001°)
1.35425360392097e+005	(2.41015148829016e+001dB,6.68098241901839e+001°)
1.35456546824036e+005	(2.41030681566472e+001dB,6.68121410139454e+001°)
1.35487740437742e+005	(2.41046215892184e+001dB,6.68144573455422e+001°)
1.35518941234870e+005	(2.41061751805647e+001dB,6.68167731847054e+001°)
1.35550149217074e+005	(2.41077289306349e+001dB,6.68190885311580e+001°)
1.35581364386010e+005	(2.41092828393793e+001dB,6.68214033846170e+001°)
1.35612586743331e+005	(2.41108369067467e+001dB,6.68237177448113e+001°)
1.35643816290693e+005	(2.41123911326864e+001dB,6.68260316114640e+001°)
1.35675053029752e+005	(2.41139455171482e+001dB,6.68283449842958e+001°)
1.35706296962165e+005	(2.41155000600806e+001dB,6.68306578630403e+001°)
1.35737548089586e+005	(2.41170547614336e+001dB,6.68329702474169e+001°)
1.35768806413675e+005	(2.41186096211563e+001dB,6.68352821371449e+001°)
1.35800071936087e+005	(2.41201646391985e+001dB,6.68375935319590e+001°)
1.35831344658481e+005	(2.41217198155092e+001dB,6.68399044315770e+001°)
1.35862624582514e+005	(2.41232751500377e+001dB,6.68422148357245e+001°)
1.35893911709846e+005	(2.41248306427331e+001dB,6.68445247441360e+001°)
1.35925206042134e+005	(2.41263862935457e+001dB,6.68468341565241e+001°)
1.35956507581038e+005	(2.41279421024238e+001dB,6.68491430726252e+001°)
1.35987816328217e+005	(2.41294980693176e+001dB,6.68514514921568e+001°)
1.36019132285332e+005	(2.41310541941761e+001dB,6.68537594148482e+001°)
1.36050455454043e+005	(2.41326104769490e+001dB,6.68560668404280e+001°)
1.36081785836011e+005	(2.41341669175853e+001dB,6.68583737686185e+001°)
1.36113123432896e+005	(2.41357235160344e+001dB,6.68606801991511e+001°)
1.36144468246360e+005	(2.41372802722460e+001dB,6.68629861317448e+001°)
1.36175820278065e+005	(2.41388371861692e+001dB,6.68652915661367e+001°)
1.36207179529674e+005	(2.41403942577536e+001dB,6.68675965020446e+001°)
1.36238546002848e+005	(2.41419514869485e+001dB,6.68699009391992e+001°)
1.36269919699252e+005	(2.41435088737032e+001dB,6.68722048773321e+001°)
1.36301300620548e+005	(2.41450664179673e+001dB,6.68745083161635e+001°)
1.36332688768399e+005	(2.41466241196903e+001dB,6.68768112554226e+001°)
1.36364084144471e+005	(2.41481819788217e+001dB,6.68791136948385e+001°)
1.36395486750428e+005	(2.41497399953103e+001dB,6.68814156341393e+001°)
1.36426896587935e+005	(2.41512981691062e+001dB,6.68837170730527e+001°)
1.36458313658657e+005	(2.41528565001586e+001dB,6.68860180113068e+001°)
1.36489737964259e+005	(2.41544149884166e+001dB,6.68883184486310e+001°)
1.36521169506409e+005	(2.41559736338302e+001dB,6.68906183847537e+001°)
1.36552608286772e+005	(2.41575324363485e+001dB,6.68929178194004e+001°)
1.36584054307015e+005	(2.41590913959210e+001dB,6.68952167523038e+001°)
1.36615507568805e+005	(2.41606505124971e+001dB,6.68975151831905e+001°)
1.36646968073811e+005	(2.41622097860264e+001dB,6.68998131117895e+001°)
1.36678435823699e+005	(2.41637692164582e+001dB,6.69021105378338e+001°)
1.36709910820139e+005	(2.41653288037418e+001dB,6.69044074610511e+001°)
1.36741393064799e+005	(2.41668885478271e+001dB,6.69067038811664e+001°)
1.36772882559349e+005	(2.41684484486633e+001dB,6.69089997979142e+001°)
1.36804379305457e+005	(2.41700085062000e+001dB,6.69112952110246e+001°)
1.36835883304794e+005	(2.41715687203864e+001dB,6.69135901202258e+001°)
1.36867394559031e+005	(2.41731290911723e+001dB,6.69158845252473e+001°)
1.36898913069837e+005	(2.41746896185067e+001dB,6.69181784258245e+001°)
1.36930438838884e+005	(2.41762503023397e+001dB,6.69204718216796e+001°)
1.36961971867844e+005	(2.41778111426202e+001dB,6.69227647125533e+001°)
1.36993512158388e+005	(2.41793721392980e+001dB,6.69250570981678e+001°)
1.37025059712188e+005	(2.41809332923226e+001dB,6.69273489782571e+001°)
1.37056614530917e+005	(2.41824946016434e+001dB,6.69296403525573e+001°)
1.37088176616249e+005	(2.41840560672098e+001dB,6.69319312207922e+001°)
1.37119745969855e+005	(2.41856176889717e+001dB,6.69342215826945e+001°)
1.37151322593412e+005	(2.41871794668781e+001dB,6.69365114379993e+001°)
1.37182906488591e+005	(2.41887414008790e+001dB,6.69388007864355e+001°)
1.37214497657069e+005	(2.41903034909235e+001dB,6.69410896277390e+001°)
1.37246096100519e+005	(2.41918657369615e+001dB,6.69433779616321e+001°)
1.37277701820618e+005	(2.41934281389417e+001dB,6.69456657878624e+001°)
1.37309314819040e+005	(2.41949906968144e+001dB,6.69479531061519e+001°)
1.37340935097463e+005	(2.41965534105293e+001dB,6.69502399162328e+001°)
1.37372562657562e+005	(2.41981162800351e+001dB,6.69525262178422e+001°)
1.37404197501014e+005	(2.41996793052818e+001dB,6.69548120107136e+001°)
1.37435839629497e+005	(2.42012424862194e+001dB,6.69570972945694e+001°)
1.37467489044688e+005	(2.42028058227963e+001dB,6.69593820691569e+001°)
1.37499145748266e+005	(2.42043693149634e+001dB,6.69616663341979e+001°)
1.37530809741908e+005	(2.42059329626687e+001dB,6.69639500894407e+001°)
1.37562481027293e+005	(2.42074967658631e+001dB,6.69662333346045e+001°)
1.37594159606101e+005	(2.42090607244955e+001dB,6.69685160694284e+001°)
1.37625845480011e+005	(2.42106248385158e+001dB,6.69707982936451e+001°)
1.37657538650704e+005	(2.42121891078729e+001dB,6.69730800069913e+001°)
1.37689239119859e+005	(2.42137535325171e+001dB,6.69753612091991e+001°)
1.37720946889157e+005	(2.42153181123975e+001dB,6.69776419000047e+001°)
1.37752661960279e+005	(2.42168828474641e+001dB,6.69799220791385e+001°)
1.37784384334907e+005	(2.42184477376662e+001dB,6.69822017463395e+001°)
1.37816114014723e+005	(2.42200127829531e+001dB,6.69844809013418e+001°)
1.37847851001409e+005	(2.42215779832748e+001dB,6.69867595438801e+001°)
1.37879595296647e+005	(2.42231433385809e+001dB,6.69890376736884e+001°)
1.37911346902122e+005	(2.42247088488207e+001dB,6.69913152905050e+001°)
1.37943105819515e+005	(2.42262745139441e+001dB,6.69935923940601e+001°)
1.37974872050511e+005	(2.42278403339004e+001dB,6.69958689840948e+001°)
1.38006645596795e+005	(2.42294063086394e+001dB,6.69981450603431e+001°)
1.38038426460050e+005	(2.42309724381107e+001dB,6.70004206225383e+001°)
1.38070214641962e+005	(2.42325387222634e+001dB,6.70026956704217e+001°)
1.38102010144216e+005	(2.42341051610481e+001dB,6.70049702037219e+001°)
1.38133812968498e+005	(2.42356717544136e+001dB,6.70072442221851e+001°)
1.38165623116494e+005	(2.42372385023097e+001dB,6.70095177255432e+001°)
1.38197440589890e+005	(2.42388054046864e+001dB,6.70117907135289e+001°)
1.38229265390375e+005	(2.42403724614927e+001dB,6.70140631858816e+001°)
1.38261097519634e+005	(2.42419396726791e+001dB,6.70163351423394e+001°)
1.38292936979355e+005	(2.42435070381940e+001dB,6.70186065826453e+001°)
1.38324783771227e+005	(2.42450745579881e+001dB,6.70208775065253e+001°)
1.38356637896939e+005	(2.42466422320106e+001dB,6.70231479137217e+001°)
1.38388499358178e+005	(2.42482100602113e+001dB,6.70254178039754e+001°)
1.38420368156635e+005	(2.42497780425394e+001dB,6.70276871770248e+001°)
1.38452244293998e+005	(2.42513461789452e+001dB,6.70299560325989e+001°)
1.38484127771959e+005	(2.42529144693780e+001dB,6.70322243704415e+001°)
1.38516018592206e+005	(2.42544829137874e+001dB,6.70344921902962e+001°)
1.38547916756433e+005	(2.42560515121234e+001dB,6.70367594918890e+001°)
1.38579822266328e+005	(2.42576202643352e+001dB,6.70390262749694e+001°)
1.38611735123584e+005	(2.42591891703728e+001dB,6.70412925392712e+001°)
1.38643655329894e+005	(2.42607582301860e+001dB,6.70435582845324e+001°)
1.38675582886949e+005	(2.42623274437241e+001dB,6.70458235104954e+001°)
1.38707517796442e+005	(2.42638968109367e+001dB,6.70480882168985e+001°)
1.38739460060066e+005	(2.42654663317740e+001dB,6.70503524034788e+001°)
1.38771409679515e+005	(2.42670360061856e+001dB,6.70526160699752e+001°)
1.38803366656483e+005	(2.42686058341204e+001dB,6.70548792161337e+001°)
1.38835330992664e+005	(2.42701758155293e+001dB,6.70571418416851e+001°)
1.38867302689753e+005	(2.42717459503610e+001dB,6.70594039463774e+001°)
1.38899281749445e+005	(2.42733162385661e+001dB,6.70616655299414e+001°)
1.38931268173435e+005	(2.42748866800933e+001dB,6.70639265921291e+001°)
1.38963261963420e+005	(2.42764572748929e+001dB,6.70661871326708e+001°)
1.38995263121095e+005	(2.42780280229146e+001dB,6.70684471513149e+001°)
1.39027271648157e+005	(2.42795989241083e+001dB,6.70707066477933e+001°)
1.39059287546304e+005	(2.42811699784231e+001dB,6.70729656218552e+001°)
1.39091310817232e+005	(2.42827411858092e+001dB,6.70752240732387e+001°)
1.39123341462640e+005	(2.42843125462165e+001dB,6.70774820016784e+001°)
1.39155379484226e+005	(2.42858840595942e+001dB,6.70797394069264e+001°)
1.39187424883689e+005	(2.42874557258924e+001dB,6.70819962887163e+001°)
1.39219477662726e+005	(2.42890275450607e+001dB,6.70842526467953e+001°)
1.39251537823039e+005	(2.42905995170489e+001dB,6.70865084808986e+001°)
1.39283605366327e+005	(2.42921716418071e+001dB,6.70887637907710e+001°)
1.39315680294289e+005	(2.42937439192843e+001dB,6.70910185761591e+001°)
1.39347762608627e+005	(2.42953163494308e+001dB,6.70932728367986e+001°)
1.39379852311041e+005	(2.42968889321962e+001dB,6.70955265724343e+001°)
1.39411949403233e+005	(2.42984616675304e+001dB,6.70977797828086e+001°)
1.39444053886905e+005	(2.43000345553831e+001dB,6.71000324676654e+001°)
1.39476165763758e+005	(2.43016075957036e+001dB,6.71022846267478e+001°)
1.39508285035495e+005	(2.43031807884423e+001dB,6.71045362597958e+001°)
1.39540411703820e+005	(2.43047541335488e+001dB,6.71067873665535e+001°)
1.39572545770435e+005	(2.43063276309732e+001dB,6.71090379467620e+001°)
1.39604687237044e+005	(2.43079012806645e+001dB,6.71112880001716e+001°)
1.39636836105352e+005	(2.43094750825731e+001dB,6.71135375265199e+001°)
1.39668992377062e+005	(2.43110490366489e+001dB,6.71157865255501e+001°)
1.39701156053880e+005	(2.43126231428413e+001dB,6.71180349970092e+001°)
1.39733327137511e+005	(2.43141974011005e+001dB,6.71202829406366e+001°)
1.39765505629661e+005	(2.43157718113756e+001dB,6.71225303561866e+001°)
1.39797691532036e+005	(2.43173463736171e+001dB,6.71247772433947e+001°)
1.39829884846341e+005	(2.43189210877749e+001dB,6.71270236020020e+001°)
1.39862085574285e+005	(2.43204959537982e+001dB,6.71292694317618e+001°)
1.39894293717574e+005	(2.43220709716372e+001dB,6.71315147324154e+001°)
1.39926509277916e+005	(2.43236461412416e+001dB,6.71337595037076e+001°)
1.39958732257019e+005	(2.43252214625614e+001dB,6.71360037453811e+001°)
1.39990962656592e+005	(2.43267969355465e+001dB,6.71382474571858e+001°)
1.40023200478342e+005	(2.43283725601461e+001dB,6.71404906388677e+001°)
1.40055445723980e+005	(2.43299483363112e+001dB,6.71427332901630e+001°)
1.40087698395216e+005	(2.43315242639907e+001dB,6.71449754108265e+001°)
1.40119958493758e+005	(2.43331003431346e+001dB,6.71472170006004e+001°)
1.40152226021317e+005	(2.43346765736932e+001dB,6.71494580592307e+001°)
1.40184500979605e+005	(2.43362529556160e+001dB,6.71516985864636e+001°)
1.40216783370333e+005	(2.43378294888527e+001dB,6.71539385820475e+001°)
1.40249073195211e+005	(2.43394061733537e+001dB,6.71561780457250e+001°)
1.40281370455953e+005	(2.43409830090682e+001dB,6.71584169772454e+001°)
1.40313675154269e+005	(2.43425599959469e+001dB,6.71606553763528e+001°)
1.40345987291874e+005	(2.43441371339390e+001dB,6.71628932427966e+001°)
1.40378306870480e+005	(2.43457144229947e+001dB,6.71651305763225e+001°)
1.40410633891801e+005	(2.43472918630636e+001dB,6.71673673766781e+001°)
1.40442968357551e+005	(2.43488694540960e+001dB,6.71696036436114e+001°)
1.40475310269444e+005	(2.43504471960418e+001dB,6.71718393768664e+001°)
1.40507659629195e+005	(2.43520250888503e+001dB,6.71740745761928e+001°)
1.40540016438519e+005	(2.43536031324720e+001dB,6.71763092413446e+001°)
1.40572380699131e+005	(2.43551813268565e+001dB,6.71785433720580e+001°)
1.40604752412747e+005	(2.43567596719541e+001dB,6.71807769680838e+001°)
1.40637131581085e+005	(2.43583381677145e+001dB,6.71830100291756e+001°)
1.40669518205860e+005	(2.43599168140872e+001dB,6.71852425550833e+001°)
1.40701912288789e+005	(2.43614956110231e+001dB,6.71874745455436e+001°)
1.40734313831591e+005	(2.43630745584710e+001dB,6.71897060003170e+001°)
1.40766722835982e+005	(2.43646536563816e+001dB,6.71919369191456e+001°)
1.40799139303682e+005	(2.43662329047048e+001dB,6.71941673017810e+001°)
1.40831563236408e+005	(2.43678123033904e+001dB,6.71963971479692e+001°)
1.40863994635881e+005	(2.43693918523880e+001dB,6.71986264574666e+001°)
1.40896433503819e+005	(2.43709715516480e+001dB,6.72008552300157e+001°)
1.40928879841943e+005	(2.43725514011202e+001dB,6.72030834653679e+001°)
1.40961333651972e+005	(2.43741314007548e+001dB,6.72053111632693e+001°)
1.40993794935628e+005	(2.43757115505013e+001dB,6.72075383234791e+001°)
1.41026263694631e+005	(2.43772918503101e+001dB,6.72097649457380e+001°)
1.41058739930702e+005	(2.43788723001310e+001dB,6.72119910297981e+001°)
1.41091223645565e+005	(2.43804528999138e+001dB,6.72142165754124e+001°)
1.41123714840940e+005	(2.43820336496091e+001dB,6.72164415823277e+001°)
1.41156213518551e+005	(2.43836145491662e+001dB,6.72186660502975e+001°)
1.41188719680121e+005	(2.43851955985352e+001dB,6.72208899790767e+001°)
1.41221233327372e+005	(2.43867767976664e+001dB,6.72231133684021e+001°)
1.41253754462030e+005	(2.43883581465097e+001dB,6.72253362180362e+001°)
1.41286283085818e+005	(2.43899396450150e+001dB,6.72275585277311e+001°)
1.41318819200461e+005	(2.43915212931322e+001dB,6.72297802972300e+001°)
1.41351362807683e+005	(2.43931030908117e+001dB,6.72320015262877e+001°)
1.41383913909211e+005	(2.43946850380032e+001dB,6.72342222146583e+001°)
1.41416472506770e+005	(2.43962671346570e+001dB,6.72364423620900e+001°)
1.41449038602086e+005	(2.43978493807228e+001dB,6.72386619683372e+001°)
1.41481612196886e+005	(2.43994317761507e+001dB,6.72408810331506e+001°)
1.41514193292897e+005	(2.44010143208910e+001dB,6.72430995562812e+001°)
