Freq.	V(n008)/I(V1)
6.89604362162118e+004	(9.39924931596089e+001dB,1.76557158285581e+002°)
6.89763167717019e+004	(9.39924871391947e+001dB,1.76557949753998e+002°)
6.89922009842461e+004	(9.39924811215474e+001dB,1.76558741041011e+002°)
6.90080888546865e+004	(9.39924751066657e+001dB,1.76559532146659e+002°)
6.90239803838654e+004	(9.39924690945483e+001dB,1.76560323070985e+002°)
6.90398755726255e+004	(9.39924630851940e+001dB,1.76561113814030e+002°)
6.90557744218095e+004	(9.39924570786015e+001dB,1.76561904375834e+002°)
6.90716769322603e+004	(9.39924510747696e+001dB,1.76562694756440e+002°)
6.90875831048211e+004	(9.39924450736969e+001dB,1.76563484955888e+002°)
6.91034929403351e+004	(9.39924390753822e+001dB,1.76564274974219e+002°)
6.91194064396459e+004	(9.39924330798242e+001dB,1.76565064811474e+002°)
6.91353236035972e+004	(9.39924270870217e+001dB,1.76565854467695e+002°)
6.91512444330330e+004	(9.39924210969735e+001dB,1.76566643942923e+002°)
6.91671689287973e+004	(9.39924151096781e+001dB,1.76567433237198e+002°)
6.91830970917345e+004	(9.39924091251345e+001dB,1.76568222350563e+002°)
6.91990289226890e+004	(9.39924031433412e+001dB,1.76569011283057e+002°)
6.92149644225055e+004	(9.39923971642972e+001dB,1.76569800034723e+002°)
6.92309035920289e+004	(9.39923911880010e+001dB,1.76570588605600e+002°)
6.92468464321043e+004	(9.39923852144514e+001dB,1.76571376995731e+002°)
6.92627929435769e+004	(9.39923792436473e+001dB,1.76572165205157e+002°)
6.92787431272923e+004	(9.39923732755872e+001dB,1.76572953233917e+002°)
6.92946969840961e+004	(9.39923673102700e+001dB,1.76573741082054e+002°)
6.93106545148341e+004	(9.39923613476944e+001dB,1.76574528749608e+002°)
6.93266157203525e+004	(9.39923553878592e+001dB,1.76575316236621e+002°)
6.93425806014973e+004	(9.39923494307630e+001dB,1.76576103543133e+002°)
6.93585491591152e+004	(9.39923434764047e+001dB,1.76576890669186e+002°)
6.93745213940527e+004	(9.39923375247829e+001dB,1.76577677614820e+002°)
6.93904973071566e+004	(9.39923315758964e+001dB,1.76578464380076e+002°)
6.94064768992740e+004	(9.39923256297440e+001dB,1.76579250964996e+002°)
6.94224601712521e+004	(9.39923196863244e+001dB,1.76580037369620e+002°)
6.94384471239383e+004	(9.39923137456364e+001dB,1.76580823593990e+002°)
6.94544377581803e+004	(9.39923078076787e+001dB,1.76581609638145e+002°)
6.94704320748258e+004	(9.39923018724500e+001dB,1.76582395502128e+002°)
6.94864300747229e+004	(9.39922959399491e+001dB,1.76583181185979e+002°)
6.95024317587197e+004	(9.39922900101747e+001dB,1.76583966689739e+002°)
6.95184371276646e+004	(9.39922840831257e+001dB,1.76584752013449e+002°)
6.95344461824062e+004	(9.39922781588006e+001dB,1.76585537157150e+002°)
6.95504589237934e+004	(9.39922722371984e+001dB,1.76586322120883e+002°)
6.95664753526750e+004	(9.39922663183177e+001dB,1.76587106904688e+002°)
6.95824954699003e+004	(9.39922604021573e+001dB,1.76587891508607e+002°)
6.95985192763186e+004	(9.39922544887160e+001dB,1.76588675932681e+002°)
6.96145467727795e+004	(9.39922485779925e+001dB,1.76589460176949e+002°)
6.96305779601328e+004	(9.39922426699855e+001dB,1.76590244241454e+002°)
6.96466128392284e+004	(9.39922367646938e+001dB,1.76591028126235e+002°)
6.96626514109164e+004	(9.39922308621162e+001dB,1.76591811831335e+002°)
6.96786936760473e+004	(9.39922249622514e+001dB,1.76592595356793e+002°)
6.96947396354715e+004	(9.39922190650981e+001dB,1.76593378702650e+002°)
6.97107892900398e+004	(9.39922131706552e+001dB,1.76594161868947e+002°)
6.97268426406032e+004	(9.39922072789214e+001dB,1.76594944855726e+002°)
6.97428996880127e+004	(9.39922013898954e+001dB,1.76595727663026e+002°)
6.97589604331198e+004	(9.39921955035760e+001dB,1.76596510290889e+002°)
6.97750248767758e+004	(9.39921896199620e+001dB,1.76597292739355e+002°)
6.97910930198326e+004	(9.39921837390521e+001dB,1.76598075008466e+002°)
6.98071648631421e+004	(9.39921778608450e+001dB,1.76598857098261e+002°)
6.98232404075563e+004	(9.39921719853396e+001dB,1.76599639008781e+002°)
6.98393196539276e+004	(9.39921661125346e+001dB,1.76600420740068e+002°)
6.98554026031085e+004	(9.39921602424288e+001dB,1.76601202292163e+002°)
6.98714892559516e+004	(9.39921543750208e+001dB,1.76601983665104e+002°)
6.98875796133100e+004	(9.39921485103095e+001dB,1.76602764858935e+002°)
6.99036736760366e+004	(9.39921426482937e+001dB,1.76603545873694e+002°)
6.99197714449849e+004	(9.39921367889721e+001dB,1.76604326709423e+002°)
6.99358729210081e+004	(9.39921309323435e+001dB,1.76605107366163e+002°)
6.99519781049601e+004	(9.39921250784066e+001dB,1.76605887843954e+002°)
6.99680869976948e+004	(9.39921192271602e+001dB,1.76606668142837e+002°)
6.99841996000661e+004	(9.39921133786030e+001dB,1.76607448262852e+002°)
7.00003159129284e+004	(9.39921075327339e+001dB,1.76608228204041e+002°)
7.00164359371361e+004	(9.39921016895516e+001dB,1.76609007966443e+002°)
7.00325596735440e+004	(9.39920958490549e+001dB,1.76609787550099e+002°)
7.00486871230068e+004	(9.39920900112425e+001dB,1.76610566955051e+002°)
7.00648182863797e+004	(9.39920841761131e+001dB,1.76611346181338e+002°)
7.00809531645178e+004	(9.39920783436657e+001dB,1.76612125229001e+002°)
7.00970917582767e+004	(9.39920725138989e+001dB,1.76612904098082e+002°)
7.01132340685120e+004	(9.39920666868115e+001dB,1.76613682788619e+002°)
7.01293800960796e+004	(9.39920608624023e+001dB,1.76614461300655e+002°)
7.01455298418354e+004	(9.39920550406700e+001dB,1.76615239634229e+002°)
7.01616833066358e+004	(9.39920492216135e+001dB,1.76616017789382e+002°)
7.01778404913372e+004	(9.39920434052314e+001dB,1.76616795766155e+002°)
7.01940013967962e+004	(9.39920375915227e+001dB,1.76617573564588e+002°)
7.02101660238696e+004	(9.39920317804859e+001dB,1.76618351184721e+002°)
7.02263343734145e+004	(9.39920259721200e+001dB,1.76619128626596e+002°)
7.02425064462881e+004	(9.39920201664237e+001dB,1.76619905890252e+002°)
7.02586822433479e+004	(9.39920143633957e+001dB,1.76620682975731e+002°)
7.02748617654514e+004	(9.39920085630349e+001dB,1.76621459883072e+002°)
7.02910450134565e+004	(9.39920027653400e+001dB,1.76622236612316e+002°)
7.03072319882212e+004	(9.39919969703098e+001dB,1.76623013163504e+002°)
7.03234226906038e+004	(9.39919911779431e+001dB,1.76623789536676e+002°)
7.03396171214626e+004	(9.39919853882386e+001dB,1.76624565731873e+002°)
7.03558152816562e+004	(9.39919796011952e+001dB,1.76625341749134e+002°)
7.03720171720434e+004	(9.39919738168116e+001dB,1.76626117588502e+002°)
7.03882227934834e+004	(9.39919680350865e+001dB,1.76626893250014e+002°)
7.04044321468352e+004	(9.39919622560188e+001dB,1.76627668733714e+002°)
7.04206452329583e+004	(9.39919564796073e+001dB,1.76628444039639e+002°)
7.04368620527122e+004	(9.39919507058507e+001dB,1.76629219167832e+002°)
7.04530826069568e+004	(9.39919449347478e+001dB,1.76629994118333e+002°)
7.04693068965522e+004	(9.39919391662974e+001dB,1.76630768891181e+002°)
7.04855349223583e+004	(9.39919334004983e+001dB,1.76631543486417e+002°)
7.05017666852358e+004	(9.39919276373492e+001dB,1.76632317904082e+002°)
7.05180021860450e+004	(9.39919218768490e+001dB,1.76633092144216e+002°)
7.05342414256470e+004	(9.39919161189964e+001dB,1.76633866206859e+002°)
7.05504844049025e+004	(9.39919103637902e+001dB,1.76634640092052e+002°)
7.05667311246729e+004	(9.39919046112293e+001dB,1.76635413799835e+002°)
7.05829815858195e+004	(9.39918988613123e+001dB,1.76636187330248e+002°)
7.05992357892038e+004	(9.39918931140380e+001dB,1.76636960683332e+002°)
7.06154937356878e+004	(9.39918873694054e+001dB,1.76637733859126e+002°)
7.06317554261332e+004	(9.39918816274131e+001dB,1.76638506857672e+002°)
7.06480208614024e+004	(9.39918758880600e+001dB,1.76639279679009e+002°)
7.06642900423577e+004	(9.39918701513447e+001dB,1.76640052323178e+002°)
7.06805629698617e+004	(9.39918644172662e+001dB,1.76640824790219e+002°)
7.06968396447771e+004	(9.39918586858232e+001dB,1.76641597080172e+002°)
7.07131200679669e+004	(9.39918529570145e+001dB,1.76642369193078e+002°)
7.07294042402943e+004	(9.39918472308388e+001dB,1.76643141128976e+002°)
7.07456921626227e+004	(9.39918415072951e+001dB,1.76643912887907e+002°)
7.07619838358157e+004	(9.39918357863820e+001dB,1.76644684469912e+002°)
7.07782792607369e+004	(9.39918300680984e+001dB,1.76645455875030e+002°)
7.07945784382504e+004	(9.39918243524431e+001dB,1.76646227103302e+002°)
7.08108813692203e+004	(9.39918186394148e+001dB,1.76646998154767e+002°)
7.08271880545110e+004	(9.39918129290123e+001dB,1.76647769029466e+002°)
7.08434984949871e+004	(9.39918072212345e+001dB,1.76648539727440e+002°)
7.08598126915133e+004	(9.39918015160802e+001dB,1.76649310248728e+002°)
7.08761306449546e+004	(9.39917958135480e+001dB,1.76650080593370e+002°)
7.08924523561761e+004	(9.39917901136369e+001dB,1.76650850761407e+002°)
7.09087778260433e+004	(9.39917844163457e+001dB,1.76651620752879e+002°)
7.09251070554216e+004	(9.39917787216730e+001dB,1.76652390567826e+002°)
7.09414400451769e+004	(9.39917730296178e+001dB,1.76653160206288e+002°)
7.09577767961750e+004	(9.39917673401788e+001dB,1.76653929668304e+002°)
7.09741173092822e+004	(9.39917616533548e+001dB,1.76654698953917e+002°)
7.09904615853648e+004	(9.39917559691447e+001dB,1.76655468063164e+002°)
7.10068096252893e+004	(9.39917502875472e+001dB,1.76656236996087e+002°)
7.10231614299225e+004	(9.39917446085611e+001dB,1.76657005752726e+002°)
7.10395170001315e+004	(9.39917389321852e+001dB,1.76657774333120e+002°)
7.10558763367832e+004	(9.39917332584184e+001dB,1.76658542737310e+002°)
7.10722394407452e+004	(9.39917275872594e+001dB,1.76659310965335e+002°)
7.10886063128848e+004	(9.39917219187070e+001dB,1.76660079017237e+002°)
7.11049769540700e+004	(9.39917162527601e+001dB,1.76660846893054e+002°)
7.11213513651686e+004	(9.39917105894174e+001dB,1.76661614592826e+002°)
7.11377295470488e+004	(9.39917049286778e+001dB,1.76662382116595e+002°)
7.11541115005789e+004	(9.39916992705400e+001dB,1.76663149464400e+002°)
7.11704972266276e+004	(9.39916936150029e+001dB,1.76663916636280e+002°)
7.11868867260636e+004	(9.39916879620653e+001dB,1.76664683632276e+002°)
7.12032799997557e+004	(9.39916823117259e+001dB,1.76665450452428e+002°)
7.12196770485732e+004	(9.39916766639836e+001dB,1.76666217096776e+002°)
7.12360778733855e+004	(9.39916710188373e+001dB,1.76666983565360e+002°)
7.12524824750620e+004	(9.39916653762856e+001dB,1.76667749858219e+002°)
7.12688908544726e+004	(9.39916597363274e+001dB,1.76668515975394e+002°)
7.12853030124872e+004	(9.39916540989615e+001dB,1.76669281916925e+002°)
7.13017189499759e+004	(9.39916484641868e+001dB,1.76670047682851e+002°)
7.13181386678091e+004	(9.39916428320020e+001dB,1.76670813273212e+002°)
7.13345621668574e+004	(9.39916372024060e+001dB,1.76671578688049e+002°)
7.13509894479915e+004	(9.39916315753975e+001dB,1.76672343927401e+002°)
7.13674205120824e+004	(9.39916259509754e+001dB,1.76673108991308e+002°)
7.13838553600013e+004	(9.39916203291385e+001dB,1.76673873879811e+002°)
7.14002939926194e+004	(9.39916147098856e+001dB,1.76674638592948e+002°)
7.14167364108084e+004	(9.39916090932155e+001dB,1.76675403130760e+002°)
7.14331826154400e+004	(9.39916034791271e+001dB,1.76676167493286e+002°)
7.14496326073861e+004	(9.39915978676191e+001dB,1.76676931680567e+002°)
7.14660863875190e+004	(9.39915922586904e+001dB,1.76677695692643e+002°)
7.14825439567110e+004	(9.39915866523397e+001dB,1.76678459529552e+002°)
7.14990053158347e+004	(9.39915810485660e+001dB,1.76679223191336e+002°)
7.15154704657628e+004	(9.39915754473679e+001dB,1.76679986678033e+002°)
7.15319394073683e+004	(9.39915698487444e+001dB,1.76680749989684e+002°)
7.15484121415244e+004	(9.39915642526943e+001dB,1.76681513126328e+002°)
7.15648886691043e+004	(9.39915586592163e+001dB,1.76682276088006e+002°)
7.15813689909818e+004	(9.39915530683093e+001dB,1.76683038874756e+002°)
7.15978531080306e+004	(9.39915474799722e+001dB,1.76683801486619e+002°)
7.16143410211246e+004	(9.39915418942037e+001dB,1.76684563923635e+002°)
7.16308327311379e+004	(9.39915363110026e+001dB,1.76685326185843e+002°)
7.16473282389451e+004	(9.39915307303678e+001dB,1.76686088273283e+002°)
7.16638275454207e+004	(9.39915251522981e+001dB,1.76686850185994e+002°)
7.16803306514393e+004	(9.39915195767923e+001dB,1.76687611924017e+002°)
7.16968375578761e+004	(9.39915140038492e+001dB,1.76688373487391e+002°)
7.17133482656062e+004	(9.39915084334678e+001dB,1.76689134876156e+002°)
7.17298627755050e+004	(9.39915028656467e+001dB,1.76689896090352e+002°)
7.17463810884480e+004	(9.39914973003848e+001dB,1.76690657130018e+002°)
7.17629032053110e+004	(9.39914917376810e+001dB,1.76691417995194e+002°)
7.17794291269701e+004	(9.39914861775341e+001dB,1.76692178685919e+002°)
7.17959588543014e+004	(9.39914806199428e+001dB,1.76692939202234e+002°)
7.18124923881813e+004	(9.39914750649061e+001dB,1.76693699544177e+002°)
7.18290297294864e+004	(9.39914695124227e+001dB,1.76694459711789e+002°)
7.18455708790934e+004	(9.39914639624915e+001dB,1.76695219705110e+002°)
7.18621158378795e+004	(9.39914584151114e+001dB,1.76695979524178e+002°)
7.18786646067217e+004	(9.39914528702810e+001dB,1.76696739169034e+002°)
7.18952171864975e+004	(9.39914473279994e+001dB,1.76697498639717e+002°)
7.19117735780845e+004	(9.39914417882652e+001dB,1.76698257936266e+002°)
7.19283337823605e+004	(9.39914362510773e+001dB,1.76699017058722e+002°)
7.19448978002034e+004	(9.39914307164347e+001dB,1.76699776007123e+002°)
7.19614656324916e+004	(9.39914251843360e+001dB,1.76700534781510e+002°)
7.19780372801033e+004	(9.39914196547801e+001dB,1.76701293381922e+002°)
7.19946127439173e+004	(9.39914141277659e+001dB,1.76702051808399e+002°)
7.20111920248123e+004	(9.39914086032922e+001dB,1.76702810060980e+002°)
7.20277751236673e+004	(9.39914030813578e+001dB,1.76703568139704e+002°)
7.20443620413616e+004	(9.39913975619616e+001dB,1.76704326044611e+002°)
7.20609527787746e+004	(9.39913920451024e+001dB,1.76705083775742e+002°)
7.20775473367859e+004	(9.39913865307790e+001dB,1.76705841333134e+002°)
7.20941457162754e+004	(9.39913810189903e+001dB,1.76706598716828e+002°)
7.21107479181230e+004	(9.39913755097351e+001dB,1.76707355926864e+002°)
7.21273539432090e+004	(9.39913700030122e+001dB,1.76708112963280e+002°)
7.21439637924138e+004	(9.39913644988205e+001dB,1.76708869826116e+002°)
7.21605774666181e+004	(9.39913589971588e+001dB,1.76709626515412e+002°)
7.21771949667028e+004	(9.39913534980260e+001dB,1.76710383031207e+002°)
7.21938162935487e+004	(9.39913480014209e+001dB,1.76711139373541e+002°)
7.22104414480373e+004	(9.39913425073423e+001dB,1.76711895542453e+002°)
7.22270704310499e+004	(9.39913370157891e+001dB,1.76712651537982e+002°)
7.22437032434682e+004	(9.39913315267601e+001dB,1.76713407360168e+002°)
7.22603398861741e+004	(9.39913260402542e+001dB,1.76714163009051e+002°)
7.22769803600496e+004	(9.39913205562702e+001dB,1.76714918484669e+002°)
7.22936246659769e+004	(9.39913150748070e+001dB,1.76715673787062e+002°)
7.23102728048386e+004	(9.39913095958633e+001dB,1.76716428916270e+002°)
7.23269247775173e+004	(9.39913041194381e+001dB,1.76717183872331e+002°)
7.23435805848959e+004	(9.39912986455301e+001dB,1.76717938655286e+002°)
7.23602402278574e+004	(9.39912931741383e+001dB,1.76718693265174e+002°)
7.23769037072852e+004	(9.39912877052614e+001dB,1.76719447702033e+002°)
7.23935710240626e+004	(9.39912822388983e+001dB,1.76720201965904e+002°)
7.24102421790735e+004	(9.39912767750480e+001dB,1.76720956056826e+002°)
7.24269171732016e+004	(9.39912713137091e+001dB,1.76721709974837e+002°)
7.24435960073311e+004	(9.39912658548805e+001dB,1.76722463719978e+002°)
7.24602786823463e+004	(9.39912603985612e+001dB,1.76723217292288e+002°)
7.24769651991316e+004	(9.39912549447499e+001dB,1.76723970691806e+002°)
7.24936555585718e+004	(9.39912494934456e+001dB,1.76724723918571e+002°)
7.25103497615518e+004	(9.39912440446469e+001dB,1.76725476972622e+002°)
7.25270478089566e+004	(9.39912385983529e+001dB,1.76726229853999e+002°)
7.25437497016717e+004	(9.39912331545623e+001dB,1.76726982562741e+002°)
7.25604554405824e+004	(9.39912277132740e+001dB,1.76727735098888e+002°)
7.25771650265746e+004	(9.39912222744869e+001dB,1.76728487462478e+002°)
7.25938784605341e+004	(9.39912168381998e+001dB,1.76729239653551e+002°)
7.26105957433471e+004	(9.39912114044115e+001dB,1.76729991672147e+002°)
7.26273168759000e+004	(9.39912059731210e+001dB,1.76730743518303e+002°)
7.26440418590792e+004	(9.39912005443270e+001dB,1.76731495192060e+002°)
7.26607706937715e+004	(9.39911951180285e+001dB,1.76732246693457e+002°)
7.26775033808639e+004	(9.39911896942242e+001dB,1.76732998022533e+002°)
7.26942399212434e+004	(9.39911842729130e+001dB,1.76733749179327e+002°)
7.27109803157975e+004	(9.39911788540938e+001dB,1.76734500163878e+002°)
7.27277245654137e+004	(9.39911734377655e+001dB,1.76735250976226e+002°)
7.27444726709798e+004	(9.39911680239269e+001dB,1.76736001616409e+002°)
7.27612246333837e+004	(9.39911626125768e+001dB,1.76736752084467e+002°)
7.27779804535136e+004	(9.39911572037142e+001dB,1.76737502380439e+002°)
7.27947401322579e+004	(9.39911517973378e+001dB,1.76738252504365e+002°)
7.28115036705052e+004	(9.39911463934465e+001dB,1.76739002456282e+002°)
7.28282710691443e+004	(9.39911409920392e+001dB,1.76739752236231e+002°)
7.28450423290640e+004	(9.39911355931148e+001dB,1.76740501844250e+002°)
7.28618174511538e+004	(9.39911301966721e+001dB,1.76741251280379e+002°)
7.28785964363028e+004	(9.39911248027100e+001dB,1.76742000544657e+002°)
7.28953792854008e+004	(9.39911194112273e+001dB,1.76742749637122e+002°)
7.29121659993376e+004	(9.39911140222229e+001dB,1.76743498557815e+002°)
7.29289565790031e+004	(9.39911086356957e+001dB,1.76744247306773e+002°)
7.29457510252876e+004	(9.39911032516445e+001dB,1.76744995884036e+002°)
7.29625493390816e+004	(9.39910978700681e+001dB,1.76745744289643e+002°)
7.29793515212755e+004	(9.39910924909656e+001dB,1.76746492523633e+002°)
7.29961575727604e+004	(9.39910871143356e+001dB,1.76747240586046e+002°)
7.30129674944272e+004	(9.39910817401771e+001dB,1.76747988476919e+002°)
7.30297812871671e+004	(9.39910763684890e+001dB,1.76748736196293e+002°)
7.30465989518716e+004	(9.39910709992701e+001dB,1.76749483744205e+002°)
7.30634204894324e+004	(9.39910656325192e+001dB,1.76750231120696e+002°)
7.30802459007413e+004	(9.39910602682353e+001dB,1.76750978325805e+002°)
7.30970751866905e+004	(9.39910549064172e+001dB,1.76751725359569e+002°)
7.31139083481720e+004	(9.39910495470638e+001dB,1.76752472222028e+002°)
7.31307453860786e+004	(9.39910441901740e+001dB,1.76753218913222e+002°)
7.31475863013027e+004	(9.39910388357465e+001dB,1.76753965433188e+002°)
7.31644310947374e+004	(9.39910334837804e+001dB,1.76754711781967e+002°)
7.31812797672757e+004	(9.39910281342744e+001dB,1.76755457959596e+002°)
7.31981323198109e+004	(9.39910227872275e+001dB,1.76756203966116e+002°)
7.32149887532365e+004	(9.39910174426385e+001dB,1.76756949801564e+002°)
7.32318490684462e+004	(9.39910121005062e+001dB,1.76757695465980e+002°)
7.32487132663339e+004	(9.39910067608295e+001dB,1.76758440959402e+002°)
7.32655813477939e+004	(9.39910014236075e+001dB,1.76759186281870e+002°)
7.32824533137203e+004	(9.39909960888388e+001dB,1.76759931433422e+002°)
7.32993291650077e+004	(9.39909907565223e+001dB,1.76760676414098e+002°)
7.33162089025509e+004	(9.39909854266570e+001dB,1.76761421223936e+002°)
7.33330925272448e+004	(9.39909800992418e+001dB,1.76762165862975e+002°)
7.33499800399846e+004	(9.39909747742754e+001dB,1.76762910331253e+002°)
7.33668714416656e+004	(9.39909694517568e+001dB,1.76763654628811e+002°)
7.33837667331834e+004	(9.39909641316848e+001dB,1.76764398755686e+002°)
7.34006659154337e+004	(9.39909588140584e+001dB,1.76765142711917e+002°)
7.34175689893126e+004	(9.39909534988764e+001dB,1.76765886497544e+002°)
7.34344759557162e+004	(9.39909481861376e+001dB,1.76766630112604e+002°)
7.34513868155409e+004	(9.39909428758410e+001dB,1.76767373557138e+002°)
7.34683015696833e+004	(9.39909375679854e+001dB,1.76768116831183e+002°)
7.34852202190403e+004	(9.39909322625698e+001dB,1.76768859934778e+002°)
7.35021427645087e+004	(9.39909269595930e+001dB,1.76769602867963e+002°)
7.35190692069859e+004	(9.39909216590538e+001dB,1.76770345630775e+002°)
7.35359995473692e+004	(9.39909163609512e+001dB,1.76771088223254e+002°)
7.35529337865564e+004	(9.39909110652840e+001dB,1.76771830645439e+002°)
7.35698719254451e+004	(9.39909057720512e+001dB,1.76772572897368e+002°)
7.35868139649336e+004	(9.39909004812515e+001dB,1.76773314979080e+002°)
7.36037599059199e+004	(9.39908951928840e+001dB,1.76774056890613e+002°)
7.36207097493026e+004	(9.39908899069474e+001dB,1.76774798632007e+002°)
7.36376634959803e+004	(9.39908846234407e+001dB,1.76775540203300e+002°)
7.36546211468520e+004	(9.39908793423627e+001dB,1.76776281604530e+002°)
7.36715827028166e+004	(9.39908740637124e+001dB,1.76777022835738e+002°)
7.36885481647735e+004	(9.39908687874885e+001dB,1.76777763896960e+002°)
7.37055175336222e+004	(9.39908635136901e+001dB,1.76778504788236e+002°)
7.37224908102623e+004	(9.39908582423159e+001dB,1.76779245509605e+002°)
7.37394679955938e+004	(9.39908529733650e+001dB,1.76779986061104e+002°)
7.37564490905168e+004	(9.39908477068360e+001dB,1.76780726442774e+002°)
7.37734340959315e+004	(9.39908424427281e+001dB,1.76781466654652e+002°)
7.37904230127386e+004	(9.39908371810400e+001dB,1.76782206696777e+002°)
7.38074158418388e+004	(9.39908319217706e+001dB,1.76782946569188e+002°)
7.38244125841330e+004	(9.39908266649188e+001dB,1.76783686271923e+002°)
7.38414132405223e+004	(9.39908214104835e+001dB,1.76784425805021e+002°)
7.38584178119081e+004	(9.39908161584636e+001dB,1.76785165168520e+002°)
7.38754262991920e+004	(9.39908109088581e+001dB,1.76785904362460e+002°)
7.38924387032757e+004	(9.39908056616657e+001dB,1.76786643386878e+002°)
7.39094550250613e+004	(9.39908004168853e+001dB,1.76787382241813e+002°)
7.39264752654509e+004	(9.39907951745160e+001dB,1.76788120927305e+002°)
7.39434994253469e+004	(9.39907899345565e+001dB,1.76788859443390e+002°)
7.39605275056519e+004	(9.39907846970058e+001dB,1.76789597790109e+002°)
7.39775595072687e+004	(9.39907794618627e+001dB,1.76790335967499e+002°)
7.39945954311004e+004	(9.39907742291261e+001dB,1.76791073975599e+002°)
7.40116352780502e+004	(9.39907689987950e+001dB,1.76791811814447e+002°)
7.40286790490214e+004	(9.39907637708683e+001dB,1.76792549484083e+002°)
7.40457267449179e+004	(9.39907585453447e+001dB,1.76793286984544e+002°)
7.40627783666433e+004	(9.39907533222233e+001dB,1.76794024315869e+002°)
7.40798339151018e+004	(9.39907481015030e+001dB,1.76794761478096e+002°)
7.40968933911976e+004	(9.39907428831825e+001dB,1.76795498471264e+002°)
7.41139567958353e+004	(9.39907376672609e+001dB,1.76796235295412e+002°)
7.41310241299194e+004	(9.39907324537370e+001dB,1.76796971950578e+002°)
7.41480953943549e+004	(9.39907272426097e+001dB,1.76797708436800e+002°)
7.41651705900469e+004	(9.39907220338779e+001dB,1.76798444754117e+002°)
7.41822497179007e+004	(9.39907168275406e+001dB,1.76799180902567e+002°)
7.41993327788218e+004	(9.39907116235966e+001dB,1.76799916882188e+002°)
7.42164197737160e+004	(9.39907064220448e+001dB,1.76800652693020e+002°)
7.42335107034891e+004	(9.39907012228842e+001dB,1.76801388335100e+002°)
7.42506055690473e+004	(9.39906960261135e+001dB,1.76802123808467e+002°)
7.42677043712970e+004	(9.39906908317318e+001dB,1.76802859113160e+002°)
7.42848071111448e+004	(9.39906856397380e+001dB,1.76803594249216e+002°)
7.43019137894973e+004	(9.39906804501309e+001dB,1.76804329216674e+002°)
7.43190244072617e+004	(9.39906752629094e+001dB,1.76805064015572e+002°)
7.43361389653450e+004	(9.39906700780725e+001dB,1.76805798645949e+002°)
7.43532574646546e+004	(9.39906648956190e+001dB,1.76806533107843e+002°)
7.43703799060982e+004	(9.39906597155479e+001dB,1.76807267401293e+002°)
7.43875062905837e+004	(9.39906545378581e+001dB,1.76808001526336e+002°)
7.44046366190189e+004	(9.39906493625484e+001dB,1.76808735483012e+002°)
7.44217708923121e+004	(9.39906441896178e+001dB,1.76809469271357e+002°)
7.44389091113719e+004	(9.39906390190652e+001dB,1.76810202891412e+002°)
7.44560512771068e+004	(9.39906338508895e+001dB,1.76810936343214e+002°)
7.44731973904256e+004	(9.39906286850897e+001dB,1.76811669626800e+002°)
7.44903474522376e+004	(9.39906235216645e+001dB,1.76812402742211e+002°)
7.45075014634518e+004	(9.39906183606130e+001dB,1.76813135689483e+002°)
7.45246594249779e+004	(9.39906132019340e+001dB,1.76813868468655e+002°)
7.45418213377256e+004	(9.39906080456264e+001dB,1.76814601079766e+002°)
7.45589872026046e+004	(9.39906028916893e+001dB,1.76815333522853e+002°)
7.45761570205253e+004	(9.39905977401213e+001dB,1.76816065797955e+002°)
7.45933307923977e+004	(9.39905925909216e+001dB,1.76816797905111e+002°)
7.46105085191327e+004	(9.39905874440890e+001dB,1.76817529844357e+002°)
7.46276902016407e+004	(9.39905822996224e+001dB,1.76818261615733e+002°)
7.46448758408329e+004	(9.39905771575207e+001dB,1.76818993219277e+002°)
7.46620654376204e+004	(9.39905720177828e+001dB,1.76819724655027e+002°)
7.46792589929145e+004	(9.39905668804077e+001dB,1.76820455923020e+002°)
7.46964565076268e+004	(9.39905617453943e+001dB,1.76821187023296e+002°)
7.47136579826692e+004	(9.39905566127415e+001dB,1.76821917955893e+002°)
7.47308634189536e+004	(9.39905514824482e+001dB,1.76822648720848e+002°)
7.47480728173923e+004	(9.39905463545132e+001dB,1.76823379318200e+002°)
7.47652861788977e+004	(9.39905412289357e+001dB,1.76824109747986e+002°)
7.47825035043823e+004	(9.39905361057144e+001dB,1.76824840010246e+002°)
7.47997247947592e+004	(9.39905309848482e+001dB,1.76825570105017e+002°)
7.48169500509412e+004	(9.39905258663362e+001dB,1.76826300032337e+002°)
7.48341792738417e+004	(9.39905207501772e+001dB,1.76827029792245e+002°)
7.48514124643742e+004	(9.39905156363700e+001dB,1.76827759384778e+002°)
7.48686496234523e+004	(9.39905105249138e+001dB,1.76828488809975e+002°)
7.48858907519900e+004	(9.39905054158073e+001dB,1.76829218067873e+002°)
7.49031358509013e+004	(9.39905003090496e+001dB,1.76829947158512e+002°)
7.49203849211005e+004	(9.39904952046394e+001dB,1.76830676081928e+002°)
7.49376379635023e+004	(9.39904901025758e+001dB,1.76831404838159e+002°)
7.49548949790213e+004	(9.39904850028576e+001dB,1.76832133427245e+002°)
7.49721559685724e+004	(9.39904799054839e+001dB,1.76832861849223e+002°)
7.49894209330709e+004	(9.39904748104534e+001dB,1.76833590104131e+002°)
7.50066898734321e+004	(9.39904697177652e+001dB,1.76834318192007e+002°)
7.50239627905716e+004	(9.39904646274181e+001dB,1.76835046112889e+002°)
