Freq.	V(n004)/I(I1)
3.45461774905109e+004	(3.94742780349793e+000dB,7.70023065184252e+001°)
3.45541329577137e+004	(3.94923937784162e+000dB,7.70048828675575e+001°)
3.45620902569415e+004	(3.95105103297265e+000dB,7.70074587284085e+001°)
3.45700493886161e+004	(3.95286276885842e+000dB,7.70100341009916e+001°)
3.45780103531594e+004	(3.95467458546712e+000dB,7.70126089853121e+001°)
3.45859731509937e+004	(3.95648648276666e+000dB,7.70151833813782e+001°)
3.45939377825410e+004	(3.95829846072486e+000dB,7.70177572892051e+001°)
3.46019042482236e+004	(3.96011051930981e+000dB,7.70203307087970e+001°)
3.46098725484640e+004	(3.96192265848935e+000dB,7.70229036401652e+001°)
3.46178426836846e+004	(3.96373487823127e+000dB,7.70254760833262e+001°)
3.46258146543079e+004	(3.96554717850381e+000dB,7.70280480382783e+001°)
3.46337884607566e+004	(3.96735955927477e+000dB,7.70306195050410e+001°)
3.46417641034536e+004	(3.96917202051222e+000dB,7.70331904836178e+001°)
3.46497415828215e+004	(3.97098456218413e+000dB,7.70357609740225e+001°)
3.46577208992835e+004	(3.97279718425838e+000dB,7.70383309762643e+001°)
3.46657020532625e+004	(3.97460988670314e+000dB,7.70409004903523e+001°)
3.46736850451818e+004	(3.97642266948648e+000dB,7.70434695162962e+001°)
3.46816698754645e+004	(3.97823553257633e+000dB,7.70460380541047e+001°)
3.46896565445340e+004	(3.98004847594051e+000dB,7.70486061037986e+001°)
3.46976450528137e+004	(3.98186149954743e+000dB,7.70511736653782e+001°)
3.47056354007273e+004	(3.98367460336517e+000dB,7.70537407388532e+001°)
3.47136275886983e+004	(3.98548778736148e+000dB,7.70563073242375e+001°)
3.47216216171504e+004	(3.98730105150477e+000dB,7.70588734215416e+001°)
3.47296174865076e+004	(3.98911439576314e+000dB,7.70614390307724e+001°)
3.47376151971937e+004	(3.99092782010438e+000dB,7.70640041519451e+001°)
3.47456147496328e+004	(3.99274132449682e+000dB,7.70665687850700e+001°)
3.47536161442490e+004	(3.99455490890865e+000dB,7.70691329301524e+001°)
3.47616193814665e+004	(3.99636857330796e+000dB,7.70716965872109e+001°)
3.47696244617097e+004	(3.99818231766293e+000dB,7.70742597562455e+001°)
3.47776313854029e+004	(3.99999614194144e+000dB,7.70768224372810e+001°)
3.47856401529707e+004	(4.00181004611216e+000dB,7.70793846303160e+001°)
3.47936507648377e+004	(4.00362403014291e+000dB,7.70819463353648e+001°)
3.48016632214287e+004	(4.00543809400182e+000dB,7.70845075524474e+001°)
3.48096775231684e+004	(4.00725223765760e+000dB,7.70870682815594e+001°)
3.48176936704817e+004	(4.00906646107790e+000dB,7.70896285227234e+001°)
3.48257116637936e+004	(4.01088076423116e+000dB,7.70921882759463e+001°)
3.48337315035294e+004	(4.01269514708569e+000dB,7.70947475412391e+001°)
3.48417531901141e+004	(4.01450960960975e+000dB,7.70973063186095e+001°)
3.48497767239730e+004	(4.01632415177142e+000dB,7.70998646080757e+001°)
3.48578021055316e+004	(4.01813877353908e+000dB,7.71024224096477e+001°)
3.48658293352154e+004	(4.01995347488097e+000dB,7.71049797233357e+001°)
3.48738584134499e+004	(4.02176825576558e+000dB,7.71075365491468e+001°)
3.48818893406609e+004	(4.02358311616081e+000dB,7.71100928871000e+001°)
3.48899221172741e+004	(4.02539805603534e+000dB,7.71126487371987e+001°)
3.48979567437155e+004	(4.02721307535755e+000dB,7.71152040994554e+001°)
3.49059932204110e+004	(4.02902817409546e+000dB,7.71177589738883e+001°)
3.49140315477866e+004	(4.03084335221735e+000dB,7.71203133605088e+001°)
3.49220717262687e+004	(4.03265860969185e+000dB,7.71228672593245e+001°)
3.49301137562834e+004	(4.03447394648735e+000dB,7.71254206703428e+001°)
3.49381576382572e+004	(4.03628936257215e+000dB,7.71279735935806e+001°)
3.49462033726165e+004	(4.03810485791431e+000dB,7.71305260290562e+001°)
3.49542509597879e+004	(4.03992043248272e+000dB,7.71330779767684e+001°)
3.49623004001981e+004	(4.04173608624551e+000dB,7.71356294367361e+001°)
3.49703516942738e+004	(4.04355181917125e+000dB,7.71381804089722e+001°)
3.49784048424420e+004	(4.04536763122813e+000dB,7.71407308934893e+001°)
3.49864598451295e+004	(4.04718352238476e+000dB,7.71432808902954e+001°)
3.49945167027635e+004	(4.04899949260969e+000dB,7.71458303994026e+001°)
3.50025754157712e+004	(4.05081554187110e+000dB,7.71483794208289e+001°)
3.50106359845797e+004	(4.05263167013778e+000dB,7.71509279545795e+001°)
3.50186984096165e+004	(4.05444787737797e+000dB,7.71534760006682e+001°)
3.50267626913090e+004	(4.05626416356013e+000dB,7.71560235591105e+001°)
3.50348288300848e+004	(4.05808052865311e+000dB,7.71585706299168e+001°)
3.50428968263715e+004	(4.05989697262503e+000dB,7.71611172130990e+001°)
3.50509666805970e+004	(4.06171349544460e+000dB,7.71636633086677e+001°)
3.50590383931889e+004	(4.06353009708036e+000dB,7.71662089166415e+001°)
3.50671119645754e+004	(4.06534677750069e+000dB,7.71687540370296e+001°)
3.50751873951844e+004	(4.06716353667424e+000dB,7.71712986698424e+001°)
3.50832646854442e+004	(4.06898037456963e+000dB,7.71738428150949e+001°)
3.50913438357828e+004	(4.07079729115547e+000dB,7.71763864727986e+001°)
3.50994248466288e+004	(4.07261428640032e+000dB,7.71789296429662e+001°)
3.51075077184106e+004	(4.07443136027271e+000dB,7.71814723256114e+001°)
3.51155924515566e+004	(4.07624851274106e+000dB,7.71840145207499e+001°)
3.51236790464956e+004	(4.07806574377440e+000dB,7.71865562283867e+001°)
3.51317675036563e+004	(4.07988305334120e+000dB,7.71890974485378e+001°)
3.51398578234674e+004	(4.08170044140990e+000dB,7.71916381812230e+001°)
3.51479500063581e+004	(4.08351790794942e+000dB,7.71941784264465e+001°)
3.51560440527572e+004	(4.08533545292824e+000dB,7.71967181842262e+001°)
3.51641399630940e+004	(4.08715307631516e+000dB,7.71992574545724e+001°)
3.51722377377977e+004	(4.08897077807883e+000dB,7.72017962374993e+001°)
3.51803373772976e+004	(4.09078855818777e+000dB,7.72043345330198e+001°)
3.51884388820232e+004	(4.09260641661085e+000dB,7.72068723411496e+001°)
3.51965422524039e+004	(4.09442435331683e+000dB,7.72094096618968e+001°)
3.52046474888695e+004	(4.09624236827425e+000dB,7.72119464952821e+001°)
3.52127545918496e+004	(4.09806046145210e+000dB,7.72144828413107e+001°)
3.52208635617740e+004	(4.09987863281881e+000dB,7.72170187000022e+001°)
3.52289743990728e+004	(4.10169688234314e+000dB,7.72195540713710e+001°)
3.52370871041759e+004	(4.10351520999453e+000dB,7.72220889554162e+001°)
3.52452016775135e+004	(4.10533361574073e+000dB,7.72246233521739e+001°)
3.52533181195158e+004	(4.10715209955121e+000dB,7.72271572616433e+001°)
3.52614364306131e+004	(4.10897066139455e+000dB,7.72296906838408e+001°)
3.52695566112358e+004	(4.11078930123964e+000dB,7.72322236187785e+001°)
3.52776786618145e+004	(4.11260801905530e+000dB,7.72347560664734e+001°)
3.52858025827798e+004	(4.11442681481023e+000dB,7.72372880269371e+001°)
3.52939283745624e+004	(4.11624568847334e+000dB,7.72398195001817e+001°)
3.53020560375931e+004	(4.11806464001350e+000dB,7.72423504862285e+001°)
3.53101855723029e+004	(4.11988366939946e+000dB,7.72448809850853e+001°)
3.53183169791227e+004	(4.12170277660029e+000dB,7.72474109967687e+001°)
3.53264502584838e+004	(4.12352196158473e+000dB,7.72499405212874e+001°)
3.53345854108172e+004	(4.12534122432166e+000dB,7.72524695586608e+001°)
3.53427224365544e+004	(4.12716056478004e+000dB,7.72549981089036e+001°)
3.53508613361267e+004	(4.12897998292879e+000dB,7.72575261720247e+001°)
3.53590021099656e+004	(4.13079947873690e+000dB,7.72600537480410e+001°)
3.53671447585029e+004	(4.13261905217296e+000dB,7.72625808369714e+001°)
3.53752892821701e+004	(4.13443870320652e+000dB,7.72651074388201e+001°)
3.53834356813991e+004	(4.13625843180575e+000dB,7.72676335536161e+001°)
3.53915839566218e+004	(4.13807823794033e+000dB,7.72701591813575e+001°)
3.53997341082703e+004	(4.13989812157879e+000dB,7.72726843220697e+001°)
3.54078861367766e+004	(4.14171808269029e+000dB,7.72752089757626e+001°)
3.54160400425730e+004	(4.14353812124400e+000dB,7.72777331424482e+001°)
3.54241958260917e+004	(4.14535823720849e+000dB,7.72802568221510e+001°)
3.54323534877652e+004	(4.14717843055302e+000dB,7.72827800148769e+001°)
3.54405130280260e+004	(4.14899870124678e+000dB,7.72853027206423e+001°)
3.54486744473067e+004	(4.15081904925840e+000dB,7.72878249394658e+001°)
3.54568377460400e+004	(4.15263947455739e+000dB,7.72903466713558e+001°)
3.54650029246588e+004	(4.15445997711240e+000dB,7.72928679163322e+001°)
3.54731699835958e+004	(4.15628055689280e+000dB,7.72953886744042e+001°)
3.54813389232842e+004	(4.15810121386763e+000dB,7.72979089455913e+001°)
3.54895097441570e+004	(4.15992194800576e+000dB,7.73004287299084e+001°)
3.54976824466475e+004	(4.16174275927630e+000dB,7.73029480273750e+001°)
3.55058570311890e+004	(4.16356364764874e+000dB,7.73054668379927e+001°)
3.55140334982148e+004	(4.16538461309179e+000dB,7.73079851617876e+001°)
3.55222118481585e+004	(4.16720565557488e+000dB,7.73105029987716e+001°)
3.55303920814537e+004	(4.16902677506691e+000dB,7.73130203489589e+001°)
3.55385741985341e+004	(4.17084797153724e+000dB,7.73155372123653e+001°)
3.55467581998335e+004	(4.17266924495471e+000dB,7.73180535890124e+001°)
3.55549440857858e+004	(4.17449059528880e+000dB,7.73205694789059e+001°)
3.55631318568250e+004	(4.17631202250866e+000dB,7.73230848820637e+001°)
3.55713215133852e+004	(4.17813352658345e+000dB,7.73255997985025e+001°)
3.55795130559007e+004	(4.17995510748235e+000dB,7.73281142282362e+001°)
3.55877064848057e+004	(4.18177676517443e+000dB,7.73306281712846e+001°)
3.55959018005347e+004	(4.18359849962923e+000dB,7.73331416276580e+001°)
3.56040990035221e+004	(4.18542031081579e+000dB,7.73356545973753e+001°)
3.56122980942026e+004	(4.18724219870337e+000dB,7.73381670804495e+001°)
3.56204990730108e+004	(4.18906416326108e+000dB,7.73406790769016e+001°)
3.56287019403816e+004	(4.19088620445848e+000dB,7.73431905867411e+001°)
3.56369066967499e+004	(4.19270832226472e+000dB,7.73457016099862e+001°)
3.56451133425507e+004	(4.19453051664900e+000dB,7.73482121466529e+001°)
3.56533218782191e+004	(4.19635278758072e+000dB,7.73507221967559e+001°)
3.56615323041903e+004	(4.19817513502926e+000dB,7.73532317603126e+001°)
3.56697446208996e+004	(4.19999755896371e+000dB,7.73557408373392e+001°)
3.56779588287824e+004	(4.20182005935353e+000dB,7.73582494278504e+001°)
3.56861749282743e+004	(4.20364263616817e+000dB,7.73607575318607e+001°)
3.56943929198108e+004	(4.20546528937670e+000dB,7.73632651493916e+001°)
3.57026128038277e+004	(4.20728801894878e+000dB,7.73657722804521e+001°)
3.57108345807607e+004	(4.20911082485377e+000dB,7.73682789250577e+001°)
3.57190582510458e+004	(4.21093370706077e+000dB,7.73707850832361e+001°)
3.57272838151190e+004	(4.21275666553929e+000dB,7.73732907549942e+001°)
3.57355112734163e+004	(4.21457970025884e+000dB,7.73757959403479e+001°)
3.57437406263741e+004	(4.21640281118874e+000dB,7.73783006393192e+001°)
3.57519718744286e+004	(4.21822599829843e+000dB,7.73808048519210e+001°)
3.57602050180162e+004	(4.22004926155737e+000dB,7.73833085781673e+001°)
3.57684400575735e+004	(4.22187260093498e+000dB,7.73858118180772e+001°)
3.57766769935370e+004	(4.22369601640075e+000dB,7.73883145716670e+001°)
3.57849158263435e+004	(4.22551950792414e+000dB,7.73908168389538e+001°)
3.57931565564298e+004	(4.22734307547447e+000dB,7.73933186199556e+001°)
3.58013991842328e+004	(4.22916671902134e+000dB,7.73958199146859e+001°)
3.58096437101895e+004	(4.23099043853458e+000dB,7.73983207231595e+001°)
3.58178901347370e+004	(4.23281423398289e+000dB,7.74008210454039e+001°)
3.58261384583126e+004	(4.23463810533679e+000dB,7.74033208814143e+001°)
3.58343886813535e+004	(4.23646205256485e+000dB,7.74058202312348e+001°)
3.58426408042972e+004	(4.23828607563724e+000dB,7.74083190948621e+001°)
3.58508948275813e+004	(4.24011017452334e+000dB,7.74108174723199e+001°)
3.58591507516432e+004	(4.24193434919253e+000dB,7.74133153636286e+001°)
3.58674085769208e+004	(4.24375859961457e+000dB,7.74158127688002e+001°)
3.58756683038519e+004	(4.24558292575902e+000dB,7.74183096878523e+001°)
3.58839299328743e+004	(4.24740732759543e+000dB,7.74208061208028e+001°)
3.58921934644262e+004	(4.24923180509356e+000dB,7.74233020676647e+001°)
3.59004588989456e+004	(4.25105635822271e+000dB,7.74257975284645e+001°)
3.59087262368708e+004	(4.25288098695253e+000dB,7.74282925032154e+001°)
3.59169954786400e+004	(4.25470569125297e+000dB,7.74307869919297e+001°)
3.59252666246918e+004	(4.25653047109346e+000dB,7.74332809946271e+001°)
3.59335396754646e+004	(4.25835532644369e+000dB,7.74357745113280e+001°)
3.59418146313970e+004	(4.26018025727320e+000dB,7.74382675420494e+001°)
3.59500914929279e+004	(4.26200526355182e+000dB,7.74407600868056e+001°)
3.59583702604960e+004	(4.26383034524919e+000dB,7.74432521456149e+001°)
3.59666509345402e+004	(4.26565550233489e+000dB,7.74457437184985e+001°)
3.59749335154997e+004	(4.26748073477869e+000dB,7.74482348054710e+001°)
3.59832180038135e+004	(4.26930604255049e+000dB,7.74507254065479e+001°)
3.59915043999208e+004	(4.27113142561983e+000dB,7.74532155217475e+001°)
3.59997927042611e+004	(4.27295688395634e+000dB,7.74557051510932e+001°)
3.60080829172737e+004	(4.27478241753003e+000dB,7.74581942945941e+001°)
3.60163750393981e+004	(4.27660802631042e+000dB,7.74606829522733e+001°)
3.60246690710741e+004	(4.27843371026735e+000dB,7.74631711241499e+001°)
3.60329650127413e+004	(4.28025946937075e+000dB,7.74656588102345e+001°)
3.60412628648397e+004	(4.28208530359008e+000dB,7.74681460105577e+001°)
3.60495626278090e+004	(4.28391121289528e+000dB,7.74706327251266e+001°)
3.60578643020895e+004	(4.28573719725647e+000dB,7.74731189539594e+001°)
3.60661678881212e+004	(4.28756325664286e+000dB,7.74756046970823e+001°)
3.60744733863444e+004	(4.28938939102485e+000dB,7.74780899544999e+001°)
3.60827807971994e+004	(4.29121560037183e+000dB,7.74805747262460e+001°)
3.60910901211267e+004	(4.29304188465403e+000dB,7.74830590123290e+001°)
3.60994013585668e+004	(4.29486824384113e+000dB,7.74855428127659e+001°)
3.61077145099605e+004	(4.29669467790288e+000dB,7.74880261275827e+001°)
3.61160295757483e+004	(4.29852118680934e+000dB,7.74905089567910e+001°)
3.61243465563713e+004	(4.30034777053031e+000dB,7.74929913004109e+001°)
3.61326654522703e+004	(4.30217442903572e+000dB,7.74954731584618e+001°)
3.61409862638864e+004	(4.30400116229539e+000dB,7.74979545309632e+001°)
3.61493089916608e+004	(4.30582797027956e+000dB,7.75004354179278e+001°)
3.61576336360347e+004	(4.30765485295762e+000dB,7.75029158193825e+001°)
3.61659601974496e+004	(4.30948181029989e+000dB,7.75053957353403e+001°)
3.61742886763468e+004	(4.31130884227616e+000dB,7.75078751658217e+001°)
3.61826190731680e+004	(4.31313594885679e+000dB,7.75103541108389e+001°)
3.61909513883547e+004	(4.31496313001103e+000dB,7.75128325704246e+001°)
3.61992856223488e+004	(4.31679038570937e+000dB,7.75153105445833e+001°)
3.62076217755922e+004	(4.31861771592178e+000dB,7.75177880333408e+001°)
3.62159598485268e+004	(4.32044512061808e+000dB,7.75202650367157e+001°)
3.62242998415947e+004	(4.32227259976832e+000dB,7.75227415547261e+001°)
3.62326417552381e+004	(4.32410015334275e+000dB,7.75252175873872e+001°)
3.62409855898992e+004	(4.32592778131111e+000dB,7.75276931347247e+001°)
3.62493313460205e+004	(4.32775548364338e+000dB,7.75301681967565e+001°)
3.62576790240444e+004	(4.32958326031010e+000dB,7.75326427734904e+001°)
3.62660286244135e+004	(4.33141111128091e+000dB,7.75351168649582e+001°)
3.62743801475705e+004	(4.33323903652595e+000dB,7.75375904711760e+001°)
3.62827335939582e+004	(4.33506703601530e+000dB,7.75400635921642e+001°)
3.62910889640195e+004	(4.33689510971897e+000dB,7.75425362279390e+001°)
3.62994462581973e+004	(4.33872325760744e+000dB,7.75450083785173e+001°)
3.63078054769348e+004	(4.34055147965034e+000dB,7.75474800439260e+001°)
3.63161666206751e+004	(4.34237977581817e+000dB,7.75499512241779e+001°)
3.63245296898617e+004	(4.34420814608104e+000dB,7.75524219192896e+001°)
3.63328946849377e+004	(4.34603659040888e+000dB,7.75548921292874e+001°)
3.63412616063469e+004	(4.34786510877188e+000dB,7.75573618541890e+001°)
3.63496304545327e+004	(4.34969370114027e+000dB,7.75598310940132e+001°)
3.63580012299389e+004	(4.35152236748416e+000dB,7.75622998487796e+001°)
3.63663739330093e+004	(4.35335110777388e+000dB,7.75647681185092e+001°)
3.63747485641877e+004	(4.35517992197950e+000dB,7.75672359032178e+001°)
3.63831251239183e+004	(4.35700881007140e+000dB,7.75697032029243e+001°)
3.63915036126452e+004	(4.35883777201950e+000dB,7.75721700176575e+001°)
3.63998840308124e+004	(4.36066680779432e+000dB,7.75746363474256e+001°)
3.64082663788645e+004	(4.36249591736583e+000dB,7.75771021922574e+001°)
3.64166506572457e+004	(4.36432510070454e+000dB,7.75795675521652e+001°)
3.64250368664007e+004	(4.36615435778042e+000dB,7.75820324271780e+001°)
3.64334250067740e+004	(4.36798368856413e+000dB,7.75844968173034e+001°)
3.64418150788104e+004	(4.36981309302552e+000dB,7.75869607225710e+001°)
3.64502070829547e+004	(4.37164257113507e+000dB,7.75894241429995e+001°)
3.64586010196519e+004	(4.37347212286311e+000dB,7.75918870786072e+001°)
3.64669968893469e+004	(4.37530174818011e+000dB,7.75943495294097e+001°)
3.64753946924850e+004	(4.37713144705596e+000dB,7.75968114954360e+001°)
3.64837944295114e+004	(4.37896121946131e+000dB,7.75992729766999e+001°)
3.64921961008713e+004	(4.38079106536654e+000dB,7.76017339732231e+001°)
3.65005997070104e+004	(4.38262098474151e+000dB,7.76041944850294e+001°)
3.65090052483740e+004	(4.38445097755734e+000dB,7.76066545121296e+001°)
3.65174127254079e+004	(4.38628104378380e+000dB,7.76091140545547e+001°)
3.65258221385579e+004	(4.38811118339150e+000dB,7.76115731123185e+001°)
3.65342334882697e+004	(4.38994139635078e+000dB,7.76140316854449e+001°)
3.65426467749893e+004	(4.39177168263226e+000dB,7.76164897739490e+001°)
3.65510619991629e+004	(4.39360204220596e+000dB,7.76189473778582e+001°)
3.65594791612365e+004	(4.39543247504241e+000dB,7.76214044971926e+001°)
3.65678982616565e+004	(4.39726298111240e+000dB,7.76238611319617e+001°)
3.65763193008692e+004	(4.39909356038584e+000dB,7.76263172822008e+001°)
3.65847422793211e+004	(4.40092421283358e+000dB,7.76287729479185e+001°)
3.65931671974588e+004	(4.40275493842590e+000dB,7.76312281291448e+001°)
3.66015940557289e+004	(4.40458573713330e+000dB,7.76336828258969e+001°)
3.66100228545782e+004	(4.40641660892634e+000dB,7.76361370381911e+001°)
3.66184535944537e+004	(4.40824755377527e+000dB,7.76385907660555e+001°)
3.66268862758022e+004	(4.41007857165108e+000dB,7.76410440095040e+001°)
3.66353208990710e+004	(4.41190966252366e+000dB,7.76434967685652e+001°)
3.66437574647072e+004	(4.41374082636391e+000dB,7.76459490432521e+001°)
3.66521959731580e+004	(4.41557206314232e+000dB,7.76484008335921e+001°)
3.66606364248710e+004	(4.41740337282934e+000dB,7.76508521396036e+001°)
3.66690788202935e+004	(4.41923475539570e+000dB,7.76533029613055e+001°)
3.66775231598733e+004	(4.42106621081193e+000dB,7.76557532987173e+001°)
3.66859694440579e+004	(4.42289773904834e+000dB,7.76582031518685e+001°)
3.66944176732953e+004	(4.42472934007568e+000dB,7.76606525207760e+001°)
3.67028678480334e+004	(4.42656101386461e+000dB,7.76631014054566e+001°)
3.67113199687201e+004	(4.42839276038576e+000dB,7.76655498059343e+001°)
3.67197740358036e+004	(4.43022457960951e+000dB,7.76679977222357e+001°)
3.67282300497321e+004	(4.43205647150681e+000dB,7.76704451543741e+001°)
3.67366880109539e+004	(4.43388843604795e+000dB,7.76728921023780e+001°)
3.67451479199176e+004	(4.43572047320389e+000dB,7.76753385662600e+001°)
3.67536097770715e+004	(4.43755258294514e+000dB,7.76777845460469e+001°)
3.67620735828644e+004	(4.43938476524233e+000dB,7.76802300417629e+001°)
3.67705393377450e+004	(4.44121702006626e+000dB,7.76826750534212e+001°)
3.67790070421621e+004	(4.44304934738740e+000dB,7.76851195810529e+001°)
3.67874766965648e+004	(4.44488174717663e+000dB,7.76875636246736e+001°)
3.67959483014019e+004	(4.44671421940456e+000dB,7.76900071843073e+001°)
3.68044218571228e+004	(4.44854676404189e+000dB,7.76924502599765e+001°)
3.68128973641766e+004	(4.45037938105950e+000dB,7.76948928516988e+001°)
3.68213748230127e+004	(4.45221207042812e+000dB,7.76973349594948e+001°)
3.68298542340806e+004	(4.45404483211806e+000dB,7.76997765833983e+001°)
3.68383355978299e+004	(4.45587766610084e+000dB,7.77022177234140e+001°)
3.68468189147102e+004	(4.45771057234641e+000dB,7.77046583795784e+001°)
3.68553041851713e+004	(4.45954355082630e+000dB,7.77070985519014e+001°)
3.68637914096630e+004	(4.46137660151071e+000dB,7.77095382404136e+001°)
3.68722805886355e+004	(4.46320972437076e+000dB,7.77119774451354e+001°)
3.68807717225387e+004	(4.46504291937695e+000dB,7.77144161660893e+001°)
3.68892648118228e+004	(4.46687618650046e+000dB,7.77168544032926e+001°)
3.68977598569382e+004	(4.46870952571196e+000dB,7.77192921567690e+001°)
3.69062568583353e+004	(4.47054293698222e+000dB,7.77217294265473e+001°)
3.69147558164645e+004	(4.47237642028234e+000dB,7.77241662126381e+001°)
3.69232567317764e+004	(4.47420997558275e+000dB,7.77266025150738e+001°)
3.69317596047218e+004	(4.47604360285458e+000dB,7.77290383338718e+001°)
3.69402644357515e+004	(4.47787730206869e+000dB,7.77314736690574e+001°)
3.69487712253163e+004	(4.47971107319603e+000dB,7.77339085206478e+001°)
3.69572799738674e+004	(4.48154491620745e+000dB,7.77363428886682e+001°)
3.69657906818558e+004	(4.48337883107379e+000dB,7.77387767731420e+001°)
3.69743033497327e+004	(4.48521281776605e+000dB,7.77412101740895e+001°)
3.69828179779496e+004	(4.48704687625507e+000dB,7.77436430915361e+001°)
3.69913345669578e+004	(4.48888100651183e+000dB,7.77460755255042e+001°)
3.69998531172089e+004	(4.49071520850722e+000dB,7.77485074760144e+001°)
3.70083736291545e+004	(4.49254948221236e+000dB,7.77509389430885e+001°)
3.70168961032464e+004	(4.49438382759805e+000dB,7.77533699267518e+001°)
3.70254205399364e+004	(4.49621824463548e+000dB,7.77558004270223e+001°)
3.70339469396765e+004	(4.49805273329552e+000dB,7.77582304439225e+001°)
3.70424753029187e+004	(4.49988729354905e+000dB,7.77606599774840e+001°)
3.70510056301152e+004	(4.50172192536700e+000dB,7.77630890277265e+001°)
3.70595379217183e+004	(4.50355662872069e+000dB,7.77655175946664e+001°)
3.70680721781804e+004	(4.50539140358108e+000dB,7.77679456783324e+001°)
3.70766083999539e+004	(4.50722624991900e+000dB,7.77703732787462e+001°)
3.70851465874914e+004	(4.50906116770574e+000dB,7.77728003959292e+001°)
3.70936867412456e+004	(4.51089615691228e+000dB,7.77752270299052e+001°)
3.71022288616692e+004	(4.51273121750970e+000dB,7.77776531806955e+001°)
3.71107729492153e+004	(4.51456634946907e+000dB,7.77800788483261e+001°)
3.71193190043367e+004	(4.51640155276123e+000dB,7.77825040328219e+001°)
3.71278670274866e+004	(4.51823682735766e+000dB,7.77849287342027e+001°)
3.71364170191182e+004	(4.52007217322941e+000dB,7.77873529524887e+001°)
3.71449689796848e+004	(4.52190759034736e+000dB,7.77897766877079e+001°)
3.71535229096398e+004	(4.52374307868287e+000dB,7.77921999398830e+001°)
3.71620788094368e+004	(4.52557863820698e+000dB,7.77946227090374e+001°)
3.71706366795293e+004	(4.52741426889081e+000dB,7.77970449951905e+001°)
3.71791965203711e+004	(4.52924997070553e+000dB,7.77994667983688e+001°)
3.71877583324161e+004	(4.53108574362232e+000dB,7.78018881186009e+001°)
3.71963221161181e+004	(4.53292158761264e+000dB,7.78043089558970e+001°)
3.72048878719312e+004	(4.53475750264719e+000dB,7.78067293102929e+001°)
3.72134556003095e+004	(4.53659348869737e+000dB,7.78091491818067e+001°)
3.72220253017074e+004	(4.53842954573452e+000dB,7.78115685704634e+001°)
3.72305969765792e+004	(4.54026567372969e+000dB,7.78139874762855e+001°)
3.72391706253792e+004	(4.54210187265420e+000dB,7.78164058992980e+001°)
3.72477462485622e+004	(4.54393814247932e+000dB,7.78188238395230e+001°)
3.72563238465827e+004	(4.54577448317614e+000dB,7.78212412969851e+001°)
3.72649034198956e+004	(4.54761089471603e+000dB,7.78236582717106e+001°)
3.72734849689557e+004	(4.54944737707026e+000dB,7.78260747637175e+001°)
3.72820684942179e+004	(4.55128393021002e+000dB,7.78284907730347e+001°)
3.72906539961375e+004	(4.55312055410689e+000dB,7.78309062996820e+001°)
3.72992414751696e+004	(4.55495724873186e+000dB,7.78333213436841e+001°)
3.73078309317694e+004	(4.55679401405641e+000dB,7.78357359050675e+001°)
3.73164223663925e+004	(4.55863085005169e+000dB,7.78381499838571e+001°)
3.73250157794942e+004	(4.56046775668911e+000dB,7.78405635800736e+001°)
3.73336111715303e+004	(4.56230473394023e+000dB,7.78429766937366e+001°)
3.73422085429564e+004	(4.56414178177589e+000dB,7.78453893248819e+001°)
3.73508078942284e+004	(4.56597890016782e+000dB,7.78478014735293e+001°)
3.73594092258021e+004	(4.56781608908749e+000dB,7.78502131396988e+001°)
3.73680125381337e+004	(4.56965334850598e+000dB,7.78526243234125e+001°)
3.73766178316792e+004	(4.57149067839480e+000dB,7.78550350247061e+001°)
3.73852251068949e+004	(4.57332807872547e+000dB,7.78574452435925e+001°)
3.73938343642372e+004	(4.57516554946923e+000dB,7.78598549801004e+001°)
3.74024456041625e+004	(4.57700309059762e+000dB,7.78622642342534e+001°)
3.74110588271273e+004	(4.57884070208194e+000dB,7.78646730060795e+001°)
3.74196740335884e+004	(4.58067838389361e+000dB,7.78670812955983e+001°)
3.74282912240025e+004	(4.58251613600426e+000dB,7.78694891028390e+001°)
3.74369103988264e+004	(4.58435395838537e+000dB,7.78718964278168e+001°)
3.74455315585172e+004	(4.58619185100829e+000dB,7.78743032705646e+001°)
3.74541547035320e+004	(4.58802981384419e+000dB,7.78767096311106e+001°)
3.74627798343279e+004	(4.58986784686522e+000dB,7.78791155094673e+001°)
3.74714069513622e+004	(4.59170595004242e+000dB,7.78815209056681e+001°)
3.74800360550923e+004	(4.59354412334735e+000dB,7.78839258197371e+001°)
3.74886671459757e+004	(4.59538236675179e+000dB,7.78863302516913e+001°)
3.74973002244701e+004	(4.59722068022701e+000dB,7.78887342015663e+001°)
3.75059352910332e+004	(4.59905906374442e+000dB,7.78911376693825e+001°)
3.75145723461227e+004	(4.60089751727589e+000dB,7.78935406551616e+001°)
3.75232113901967e+004	(4.60273604079296e+000dB,7.78959431589302e+001°)
3.75318524237131e+004	(4.60457463426695e+000dB,7.78983451807173e+001°)
3.75404954471301e+004	(4.60641329766962e+000dB,7.79007467205417e+001°)
3.75491404609059e+004	(4.60825203097242e+000dB,7.79031477784369e+001°)
3.75577874654989e+004	(4.61009083414712e+000dB,7.79055483544177e+001°)
3.75664364613675e+004	(4.61192970716528e+000dB,7.79079484485148e+001°)
3.75750874489703e+004	(4.61376864999847e+000dB,7.79103480607519e+001°)
3.75837404287660e+004	(4.61560766261834e+000dB,7.79127471911527e+001°)
