Freq.	V(N004)/V(N002)
2.79898131963400e+005	(-3.76795476845764e-003dB,2.44313376556401e+000°)
2.80543363795135e+005	(-3.75064557566165e-003dB,2.43751617792279e+000°)
2.81190083039858e+005	(-3.73341588400168e-003dB,2.43191150029922e+000°)
2.81838293126409e+005	(-3.71626532845254e-003dB,2.42631970306818e+000°)
2.82487997491534e+005	(-3.69919354567276e-003dB,2.42074075667577e+000°)
2.83139199579901e+005	(-3.68220017397748e-003dB,2.41517463163457e+000°)
2.83791902844119e+005	(-3.66528485334421e-003dB,2.40962129852412e+000°)
2.84446110744755e+005	(-3.64844722539448e-003dB,2.40408072798977e+000°)
2.85101826750354e+005	(-3.63168693341688e-003dB,2.39855289074796e+000°)
2.85759054337458e+005	(-3.61500362231403e-003dB,2.39303775757667e+000°)
2.86417796990621e+005	(-3.59839693862852e-003dB,2.38753529932553e+000°)
2.87078058202432e+005	(-3.58186653052359e-003dB,2.38204548690797e+000°)
2.87739841473530e+005	(-3.56541204777249e-003dB,2.37656829130428e+000°)
2.88403150312623e+005	(-3.54903314175936e-003dB,2.37110368356146e+000°)
2.89067988236510e+005	(-3.53272946546571e-003dB,2.36565163479206e+000°)
2.89734358770095e+005	(-3.51650067347904e-003dB,2.36021211617713e+000°)
2.90402265446407e+005	(-3.50034642194457e-003dB,2.35478509895898e+000°)
2.91071711806623e+005	(-3.48426636860669e-003dB,2.34937055444895e+000°)
2.91742701400079e+005	(-3.46826017277799e-003dB,2.34396845402377e+000°)
2.92415237784296e+005	(-3.45232749532675e-003dB,2.33857876912433e+000°)
2.93089324524994e+005	(-3.43646799868168e-003dB,2.33320147125745e+000°)
2.93764965196115e+005	(-3.42068134681546e-003dB,2.32783653199466e+000°)
2.94442163379838e+005	(-3.40496720525729e-003dB,2.32248392297393e+000°)
2.95120922666600e+005	(-3.38932524105131e-003dB,2.31714361589488e+000°)
2.95801246655116e+005	(-3.37375512278845e-003dB,2.31181558252590e+000°)
2.96483138952396e+005	(-3.35825652056388e-003dB,2.30649979469695e+000°)
2.97166603173764e+005	(-3.34282910600404e-003dB,2.30119622430314e+000°)
2.97851642942880e+005	(-3.32747255222507e-003dB,2.29590484330464e+000°)
2.98538261891757e+005	(-3.31218653384439e-003dB,2.29062562372312e+000°)
2.99226463660780e+005	(-3.29697072699412e-003dB,2.28535853764765e+000°)
2.99916251898726e+005	(-3.28182480926223e-003dB,2.28010355722870e+000°)
3.00607630262784e+005	(-3.26674845974844e-003dB,2.27486065468292e+000°)
3.01300602418573e+005	(-3.25174135898604e-003dB,2.26962980228469e+000°)
3.01995172040162e+005	(-3.23680318901516e-003dB,2.26441097238045e+000°)
3.02691342810091e+005	(-3.22193363330463e-003dB,2.25920413737196e+000°)
3.03389118419387e+005	(-3.20713237680011e-003dB,2.25400926973057e+000°)
3.04088502567588e+005	(-3.19239910586915e-003dB,2.24882634198406e+000°)
3.04789498962759e+005	(-3.17773350832711e-003dB,2.24365532672616e+000°)
3.05492111321511e+005	(-3.16313527344202e-003dB,2.23849619661773e+000°)
3.06196343369028e+005	(-3.14860409187470e-003dB,2.23334892437354e+000°)
3.06902198839076e+005	(-3.13413965572117e-003dB,2.22821348277426e+000°)
3.07609681474031e+005	(-3.11974165850972e-003dB,2.22308984466871e+000°)
3.08318795024895e+005	(-3.10540979513241e-003dB,2.21797798295723e+000°)
3.09029543251319e+005	(-3.09114376192313e-003dB,2.21287787061064e+000°)
3.09741929921617e+005	(-3.07694325658331e-003dB,2.20778948065716e+000°)
3.10455958812795e+005	(-3.06280797820022e-003dB,2.20271278618589e+000°)
3.11171633710561e+005	(-3.04873762728166e-003dB,2.19764776035517e+000°)
3.11888958409353e+005	(-3.03473190565655e-003dB,2.19259437637348e+000°)
3.12607936712354e+005	(-3.02079051654244e-003dB,2.18755260751725e+000°)
3.13328572431517e+005	(-3.00691316454064e-003dB,2.18252242712606e+000°)
3.14050869387580e+005	(-2.99309955558606e-003dB,2.17750380859431e+000°)
3.14774831410090e+005	(-2.97934939695966e-003dB,2.17249672538186e+000°)
3.15500462337421e+005	(-2.96566239729426e-003dB,2.16750115100569e+000°)
3.16227766016796e+005	(-2.95203826656483e-003dB,2.16251705904702e+000°)
3.16956746304307e+005	(-2.93847671606241e-003dB,2.15754442314410e+000°)
3.17687407064935e+005	(-2.92497745842498e-003dB,2.15258321699934e+000°)
3.18419752172571e+005	(-2.91154020758821e-003dB,2.14763341437214e+000°)
3.19153785510034e+005	(-2.89816467880857e-003dB,2.14269498908122e+000°)
3.19889510969098e+005	(-2.88485058865849e-003dB,2.13776791501057e+000°)
3.20626932450504e+005	(-2.87159765499547e-003dB,2.13285216609630e+000°)
3.21366053863989e+005	(-2.85840559698325e-003dB,2.12794771634088e+000°)
3.22106879128301e+005	(-2.84527413507058e-003dB,2.12305453980242e+000°)
3.22849412171221e+005	(-2.83220299098442e-003dB,2.11817261059942e+000°)
3.23593656929586e+005	(-2.81919188774344e-003dB,2.11330190291067e+000°)
3.24339617349307e+005	(-2.80624054961839e-003dB,2.10844239096932e+000°)
3.25087297385392e+005	(-2.79334870216206e-003dB,2.10359404907474e+000°)
3.25836701001966e+005	(-2.78051607216769e-003dB,2.09875685157820e+000°)
3.26587832172293e+005	(-2.76774238771336e-003dB,2.09393077289713e+000°)
3.27340694878795e+005	(-2.75502737809537e-003dB,2.08911578749959e+000°)
3.28095293113076e+005	(-2.74237077387747e-003dB,2.08431186991974e+000°)
3.28851630875940e+005	(-2.72977230681647e-003dB,2.07951899473875e+000°)
3.29609712177414e+005	(-2.71723170996358e-003dB,2.07473713661097e+000°)
3.30369541036771e+005	(-2.70474871754568e-003dB,2.06996627023650e+000°)
3.31131121482547e+005	(-2.69232306502996e-003dB,2.06520637037901e+000°)
3.31894457552566e+005	(-2.67995448909684e-003dB,2.06045741185979e+000°)
3.32659553293961e+005	(-2.66764272762648e-003dB,2.05571936955412e+000°)
3.33426412763191e+005	(-2.65538751970454e-003dB,2.05099221839839e+000°)
3.34195040026070e+005	(-2.64318860563659e-003dB,2.04627593338649e+000°)
3.34965439157783e+005	(-2.63104572687964e-003dB,2.04157048956622e+000°)
3.35737614242910e+005	(-2.61895862611248e-003dB,2.03687586204638e+000°)
3.36511569375446e+005	(-2.60692704717978e-003dB,2.03219202598964e+000°)
3.37287308658824e+005	(-2.59495073509969e-003dB,2.02751895661720e+000°)
3.38064836205937e+005	(-2.58302943607355e-003dB,2.02285662920766e+000°)
3.38844156139158e+005	(-2.57116289745881e-003dB,2.01820501909451e+000°)
3.39625272590363e+005	(-2.55935086775936e-003dB,2.01356410166618e+000°)
3.40408189700956e+005	(-2.54759309665735e-003dB,2.00893385237073e+000°)
3.41192911621883e+005	(-2.53588933498229e-003dB,2.00431424671344e+000°)
3.41979442513663e+005	(-2.52423933468887e-003dB,1.99970526025202e+000°)
3.42767786546405e+005	(-2.51264284887907e-003dB,1.99510686860018e+000°)
3.43557947899829e+005	(-2.50109963179640e-003dB,1.99051904742992e+000°)
3.44349930763293e+005	(-2.48960943879690e-003dB,1.98594177246680e+000°)
3.45143739335810e+005	(-2.47817202638677e-003dB,1.98137501949703e+000°)
3.45939377826076e+005	(-2.46678715215288e-003dB,1.97681876435311e+000°)
3.46736850452485e+005	(-2.45545457481675e-003dB,1.97227298292936e+000°)
3.47536161443160e+005	(-2.44417405422396e-003dB,1.96773765117705e+000°)
3.48337315035965e+005	(-2.43294535126500e-003dB,1.96321274509369e+000°)
3.49140315478540e+005	(-2.42176822801220e-003dB,1.95869824074447e+000°)
3.49945167028311e+005	(-2.41064244754711e-003dB,1.95419411423593e+000°)
3.50751873952521e+005	(-2.39956777409354e-003dB,1.94970034173866e+000°)
3.51560440528251e+005	(-2.38854397293363e-003dB,1.94521689947411e+000°)
3.52370871042440e+005	(-2.37757081043583e-003dB,1.94074376371935e+000°)
3.53183169791910e+005	(-2.36664805403554e-003dB,1.93628091080464e+000°)
3.53997341083387e+005	(-2.35577547224477e-003dB,1.93182831711581e+000°)
3.54813389233528e+005	(-2.34495283462512e-003dB,1.92738595909300e+000°)
3.55631318568938e+005	(-2.33417991180411e-003dB,1.92295381322590e+000°)
3.56451133426196e+005	(-2.32345647546751e-003dB,1.91853185606561e+000°)
3.57272838151881e+005	(-2.31278229834094e-003dB,1.91412006421153e+000°)
3.58096437102588e+005	(-2.30215715418697e-003dB,1.90971841431605e+000°)
3.58921934644957e+005	(-2.29158081782151e-003dB,1.90532688308817e+000°)
3.59749335155694e+005	(-2.28105306508098e-003dB,1.90094544728744e+000°)
3.60578643021594e+005	(-2.27057367284548e-003dB,1.89657408373111e+000°)
3.61409862639565e+005	(-2.26014241901748e-003dB,1.89221276928695e+000°)
3.62242998416650e+005	(-2.24975908249680e-003dB,1.88786148087086e+000°)
3.63078054770053e+005	(-2.23942344322972e-003dB,1.88352019546109e+000°)
3.63915036127158e+005	(-2.22913528213955e-003dB,1.87918889007799e+000°)
3.64753946925559e+005	(-2.21889438118930e-003dB,1.87486754180424e+000°)
3.65594791613076e+005	(-2.20870052332380e-003dB,1.87055612777168e+000°)
3.66437574647784e+005	(-2.19855349248411e-003dB,1.86625462516133e+000°)
3.67282300498035e+005	(-2.18845307360950e-003dB,1.86196301120928e+000°)
3.68128973642482e+005	(-2.17839905262384e-003dB,1.85768126320429e+000°)
3.68977598570101e+005	(-2.16839121642797e-003dB,1.85340935848537e+000°)
3.69828179780216e+005	(-2.15842935291308e-003dB,1.84914727444417e+000°)
3.70680721782526e+005	(-2.14851325093667e-003dB,1.84489498852489e+000°)
3.71535229097122e+005	(-2.13864270032632e-003dB,1.84065247822312e+000°)
3.72391706254518e+005	(-2.12881749186913e-003dB,1.83641972108340e+000°)
3.73250157795670e+005	(-2.11903741733094e-003dB,1.83219669470751e+000°)
3.74110588272003e+005	(-2.10930226940907e-003dB,1.82798337674258e+000°)
3.74973002245433e+005	(-2.09961184176704e-003dB,1.82377974488817e+000°)
3.75837404288393e+005	(-2.08996592902198e-003dB,1.81958577689982e+000°)
3.76703798983858e+005	(-2.08036432671767e-003dB,1.81540145057832e+000°)
3.77572190925365e+005	(-2.07080683133891e-003dB,1.81122674377561e+000°)
3.78442584717042e+005	(-2.06129324032122e-003dB,1.80706163439835e+000°)
3.79314984973631e+005	(-2.05182335200835e-003dB,1.80290610039955e+000°)
3.80189396320510e+005	(-2.04239696568796e-003dB,1.79876011978685e+000°)
3.81065823393721e+005	(-2.03301388156266e-003dB,1.79462367061658e+000°)
3.81944270839995e+005	(-2.02367390074520e-003dB,1.79049673099132e+000°)
3.82824743316771e+005	(-2.01437682527483e-003dB,1.78637927907180e+000°)
3.83707245492227e+005	(-2.00512245808253e-003dB,1.78227129306137e+000°)
3.84591782045301e+005	(-1.99591060302677e-003dB,1.77817275121790e+000°)
3.85478357665720e+005	(-1.98674106484229e-003dB,1.77408363184659e+000°)
3.86366977054017e+005	(-1.97761364917486e-003dB,1.77000391330234e+000°)
3.87257644921565e+005	(-1.96852816256289e-003dB,1.76593357399330e+000°)
3.88150365990596e+005	(-1.95948441242206e-003dB,1.76187259237128e+000°)
3.89045144994228e+005	(-1.95048220707900e-003dB,1.75782094694485e+000°)
3.89941986676490e+005	(-1.94152135569701e-003dB,1.75377861626265e+000°)
3.90840895792349e+005	(-1.93260166835903e-003dB,1.74974557893119e+000°)
3.91741877107730e+005	(-1.92372295597792e-003dB,1.74572181359819e+000°)
3.92644935399546e+005	(-1.91488503038033e-003dB,1.74170729896801e+000°)
3.93550075455724e+005	(-1.90608770422569e-003dB,1.73770201378970e+000°)
3.94457302075225e+005	(-1.89733079104092e-003dB,1.73370593685939e+000°)
3.95366620068074e+005	(-1.88861410521172e-003dB,1.72971904702621e+000°)
3.96278034255385e+005	(-1.87993746197197e-003dB,1.72574132318271e+000°)
3.97191549469386e+005	(-1.87130067740177e-003dB,1.72177274427317e+000°)
3.98107170553443e+005	(-1.86270356844094e-003dB,1.71781328929125e+000°)
3.99024902362088e+005	(-1.85414595285910e-003dB,1.71386293727631e+000°)
3.99944749761043e+005	(-1.84562764926049e-003dB,1.70992166731700e+000°)
4.00866717627248e+005	(-1.83714847707430e-003dB,1.70598945854647e+000°)
4.01790810848885e+005	(-1.82870825657686e-003dB,1.70206629015065e+000°)
4.02717034325404e+005	(-1.82030680886460e-003dB,1.69815214136112e+000°)
4.03645392967550e+005	(-1.81194395584826e-003dB,1.69424699145625e+000°)
4.04575891697387e+005	(-1.80361952025288e-003dB,1.69035081976115e+000°)
4.05508535448328e+005	(-1.79533332564770e-003dB,1.68646360565486e+000°)
4.06443329165157e+005	(-1.78708519636026e-003dB,1.68258532855237e+000°)
4.07380277804057e+005	(-1.77887495757098e-003dB,1.67871596792490e+000°)
4.08319386332636e+005	(-1.77070243525232e-003dB,1.67485550329034e+000°)
4.09260659729955e+005	(-1.76256745615436e-003dB,1.67100391420724e+000°)
4.10204102986551e+005	(-1.75446984785103e-003dB,1.66716118028911e+000°)
4.11149721104466e+005	(-1.74640943867068e-003dB,1.66332728118529e+000°)
4.12097519097274e+005	(-1.73838605778385e-003dB,1.65950219660599e+000°)
4.13047501990105e+005	(-1.73039953509521e-003dB,1.65568590629486e+000°)
4.13999674819673e+005	(-1.72244970131879e-003dB,1.65187839005034e+000°)
4.14954042634306e+005	(-1.71453638794134e-003dB,1.64807962771502e+000°)
4.15910610493965e+005	(-1.70665942720299e-003dB,1.64428959917312e+000°)
4.16869383470278e+005	(-1.69881865215513e-003dB,1.64050828436485e+000°)
4.17830366646564e+005	(-1.69101389656878e-003dB,1.63673566326369e+000°)
4.18793565117861e+005	(-1.68324499501655e-003dB,1.63297171590142e+000°)
4.19758983990950e+005	(-1.67551178281284e-003dB,1.62921642234781e+000°)
4.20726628384386e+005	(-1.66781409602827e-003dB,1.62546976272134e+000°)
4.21696503428524e+005	(-1.66015177147621e-003dB,1.62173171718201e+000°)
4.22668614265545e+005	(-1.65252464675036e-003dB,1.61800226594205e+000°)
4.23642966049483e+005	(-1.64493256016879e-003dB,1.61428138925517e+000°)
4.24619563946254e+005	(-1.63737535078263e-003dB,1.61056906741889e+000°)
4.25598413133684e+005	(-1.62985285840307e-003dB,1.60686528077934e+000°)
4.26579518801534e+005	(-1.62236492356563e-003dB,1.60317000972520e+000°)
4.27562886151527e+005	(-1.61491138754466e-003dB,1.59948323469369e+000°)
4.28548520397380e+005	(-1.60749209232919e-003dB,1.59580493615862e+000°)
4.29536426764828e+005	(-1.60010688065766e-003dB,1.59213509465061e+000°)
4.30526610491651e+005	(-1.59275559596003e-003dB,1.58847369073440e+000°)
4.31519076827705e+005	(-1.58543808240889e-003dB,1.58482070502319e+000°)
4.32513831034949e+005	(-1.57815418489244e-003dB,1.58117611817854e+000°)
4.33510878387469e+005	(-1.57090374899134e-003dB,1.57753991089729e+000°)
4.34510224171511e+005	(-1.56368662101730e-003dB,1.57391206393179e+000°)
4.35511873685508e+005	(-1.55650264797831e-003dB,1.57029255806956e+000°)
4.36515832240105e+005	(-1.54935167757480e-003dB,1.56668137414288e+000°)
4.37522105158191e+005	(-1.54223355822662e-003dB,1.56307849303466e+000°)
4.38530697774925e+005	(-1.53514813904123e-003dB,1.55948389566654e+000°)
4.39541615437763e+005	(-1.52809526980789e-003dB,1.55589756300240e+000°)
4.40554863506492e+005	(-1.52107480102270e-003dB,1.55231947605433e+000°)
4.41570447353251e+005	(-1.51408658385102e-003dB,1.54874961587425e+000°)
4.42588372362565e+005	(-1.50713047016314e-003dB,1.54518796355984e+000°)
4.43608643931371e+005	(-1.50020631249566e-003dB,1.54163450025212e+000°)
4.44631267469047e+005	(-1.49331396406406e-003dB,1.53808920713426e+000°)
4.45656248397441e+005	(-1.48645327875110e-003dB,1.53455206543037e+000°)
4.46683592150901e+005	(-1.47962411112704e-003dB,1.53102305641376e+000°)
4.47713304176300e+005	(-1.47282631641402e-003dB,1.52750216139388e+000°)
4.48745389933070e+005	(-1.46605975050815e-003dB,1.52398936172817e+000°)
4.49779854893225e+005	(-1.45932426996702e-003dB,1.52048463881487e+000°)
4.50816704541397e+005	(-1.45261973200388e-003dB,1.51698797409544e+000°)
4.51855944374859e+005	(-1.44594599449053e-003dB,1.51349934905327e+000°)
4.52897579903557e+005	(-1.43930291593900e-003dB,1.51001874521135e+000°)
4.53941616650140e+005	(-1.43269035553143e-003dB,1.50654614414050e+000°)
4.54988060149985e+005	(-1.42610817307956e-003dB,1.50308152745110e+000°)
4.56036915951232e+005	(-1.41955622905652e-003dB,1.49962487679655e+000°)
4.57088189614811e+005	(-1.41303438456025e-003dB,1.49617617387213e+000°)
4.58141886714469e+005	(-1.40654250133267e-003dB,1.49273540041371e+000°)
4.59198012836804e+005	(-1.40008044174050e-003dB,1.48930253819781e+000°)
4.60256573581291e+005	(-1.39364806880603e-003dB,1.48587756904984e+000°)
4.61317574560315e+005	(-1.38724524615314e-003dB,1.48246047482626e+000°)
4.62381021399195e+005	(-1.38087183806130e-003dB,1.47905123743716e+000°)
4.63446919736223e+005	(-1.37452770940671e-003dB,1.47564983882481e+000°)
4.64515275222684e+005	(-1.36821272569610e-003dB,1.47225626097670e+000°)
4.65586093522894e+005	(-1.36192675305509e-003dB,1.46887048591846e+000°)
4.66659380314223e+005	(-1.35566965822242e-003dB,1.46549249572086e+000°)
4.67735141287132e+005	(-1.34944130856058e-003dB,1.46212227249872e+000°)
4.68813382145199e+005	(-1.34324157201621e-003dB,1.45875979839649e+000°)
4.69894108605149e+005	(-1.33707031716353e-003dB,1.45540505561211e+000°)
4.70977326396887e+005	(-1.33092741316864e-003dB,1.45205802637552e+000°)
4.72063041263524e+005	(-1.32481272980108e-003dB,1.44871869296057e+000°)
4.73151258961414e+005	(-1.31872613745120e-003dB,1.44538703768856e+000°)
4.74241985260178e+005	(-1.31266750705393e-003dB,1.44206304290554e+000°)
4.75335225942738e+005	(-1.30663671018429e-003dB,1.43874669101215e+000°)
4.76430986805349e+005	(-1.30063361899082e-003dB,1.43543796444568e+000°)
4.77529273657624e+005	(-1.29465810619943e-003dB,1.43213684568003e+000°)
4.78630092322571e+005	(-1.28871004512787e-003dB,1.42884331723169e+000°)
4.79733448636621e+005	(-1.28278930969343e-003dB,1.42555736166207e+000°)
4.80839348449661e+005	(-1.27689577435795e-003dB,1.42227896156197e+000°)
4.81947797625059e+005	(-1.27102931418380e-003dB,1.41900809957068e+000°)
4.83058802039704e+005	(-1.26518980480583e-003dB,1.41574475836757e+000°)
4.84172367584031e+005	(-1.25937712241408e-003dB,1.41248892066253e+000°)
4.85288500162052e+005	(-1.25359114378554e-003dB,1.40924056921743e+000°)
4.86407205691393e+005	(-1.24783174626297e-003dB,1.40599968682700e+000°)
4.87528490103317e+005	(-1.24209880773269e-003dB,1.40276625632479e+000°)
4.88652359342764e+005	(-1.23639220665833e-003dB,1.39954026058314e+000°)
4.89778819368377e+005	(-1.23071182205864e-003dB,1.39632168252027e+000°)
4.90907876152534e+005	(-1.22505753350558e-003dB,1.39311050508603e+000°)
4.92039535681381e+005	(-1.21942922113200e-003dB,1.38990671127493e+000°)
4.93173803954866e+005	(-1.21382676560754e-003dB,1.38671028411541e+000°)
4.94310686986765e+005	(-1.20825004816081e-003dB,1.38352120667934e+000°)
4.95450190804720e+005	(-1.20269895056489e-003dB,1.38033946207607e+000°)
4.96592321450266e+005	(-1.19717335512675e-003dB,1.37716503345117e+000°)
4.97737084978865e+005	(-1.19167314470748e-003dB,1.37399790399241e+000°)
4.98884487459941e+005	(-1.18619820268855e-003dB,1.37083805692376e+000°)
5.00034534976907e+005	(-1.18074841300937e-003dB,1.36768547550893e+000°)
5.01187233627201e+005	(-1.17532366012395e-003dB,1.36454014305018e+000°)
5.02342589522316e+005	(-1.16992382902977e-003dB,1.36140204288828e+000°)
5.03500608787833e+005	(-1.16454880523888e-003dB,1.35827115840012e+000°)
5.04661297563456e+005	(-1.15919847479621e-003dB,1.35514747300224e+000°)
5.05824662003042e+005	(-1.15387272427665e-003dB,1.35203097014966e+000°)
5.06990708274632e+005	(-1.14857144076965e-003dB,1.34892163333579e+000°)
5.08159442560488e+005	(-1.14329451187244e-003dB,1.34581944608772e+000°)
5.09330871057123e+005	(-1.13804182572281e-003dB,1.34272439197923e+000°)
5.10504999975333e+005	(-1.13281327095382e-003dB,1.33963645461297e+000°)
5.11681835540235e+005	(-1.12760873670723e-003dB,1.33655561762989e+000°)
5.12861383991292e+005	(-1.12242811265574e-003dB,1.33348186471644e+000°)
5.14043651582353e+005	(-1.11727128895183e-003dB,1.33041517958664e+000°)
5.15228644581683e+005	(-1.11213815627600e-003dB,1.32735554599991e+000°)
5.16416369271997e+005	(-1.10702860578660e-003dB,1.32430294774563e+000°)
5.17606831950494e+005	(-1.10194252917673e-003dB,1.32125736865971e+000°)
5.18800038928887e+005	(-1.09687981859325e-003dB,1.31821879260320e+000°)
5.19995996533442e+005	(-1.09184036671580e-003dB,1.31518720348603e+000°)
5.21194711105006e+005	(-1.08682406669128e-003dB,1.31216258524561e+000°)
5.22396188999045e+005	(-1.08183081217044e-003dB,1.30914492186105e+000°)
5.23600436585675e+005	(-1.07686049730310e-003dB,1.30613419735197e+000°)
5.24807460249697e+005	(-1.07191301668603e-003dB,1.30313039576182e+000°)
5.26017266390631e+005	(-1.06698826545264e-003dB,1.30013350118759e+000°)
5.27229861422747e+005	(-1.06208613917273e-003dB,1.29714349774768e+000°)
5.28445251775105e+005	(-1.05720653393051e-003dB,1.29416036960924e+000°)
5.29663443891582e+005	(-1.05234934625716e-003dB,1.29118410096553e+000°)
5.30884444230912e+005	(-1.04751447318000e-003dB,1.28821467605138e+000°)
5.32108259266718e+005	(-1.04270181218582e-003dB,1.28525207913603e+000°)
5.33334895487544e+005	(-1.03791126124884e-003dB,1.28229629452906e+000°)
5.34564359396895e+005	(-1.03314271879601e-003dB,1.27934730657083e+000°)
5.35796657513264e+005	(-1.02839608373302e-003dB,1.27640509963963e+000°)
5.37031796370175e+005	(-1.02367125540865e-003dB,1.27346965814806e+000°)
5.38269782516211e+005	(-1.01896813366487e-003dB,1.27054096654897e+000°)
5.39510622515050e+005	(-1.01428661877707e-003dB,1.26761900932474e+000°)
5.40754322945503e+005	(-1.00962661150421e-003dB,1.26470377100034e+000°)
5.42000890401546e+005	(-1.00498801302901e-003dB,1.26179523612902e+000°)
5.43250331492355e+005	(-1.00037072501386e-003dB,1.25889338930540e+000°)
5.44502652842343e+005	(-9.95774649556521e-004dB,1.25599821515351e+000°)
5.45757861091192e+005	(-9.91199689225730e-004dB,1.25310969834232e+000°)
5.47015962893892e+005	(-9.86645747011088e-004dB,1.25022782356420e+000°)
5.48276964920774e+005	(-9.82112726366450e-004dB,1.24735257555399e+000°)
5.49540873857545e+005	(-9.77600531180981e-004dB,1.24448393907948e+000°)
5.50807696405324e+005	(-9.73109065792659e-004dB,1.24162189894731e+000°)
5.52077439280677e+005	(-9.68638234968019e-004dB,1.23876643998984e+000°)
5.53350109215657e+005	(-9.64187943917577e-004dB,1.23591754708422e+000°)
5.54625712957830e+005	(-9.59758098291974e-004dB,1.23307520513805e+000°)
5.55904257270323e+005	(-9.55348604154964e-004dB,1.23023939908819e+000°)
5.57185748931849e+005	(-9.50959368040316e-004dB,1.22741011392098e+000°)
5.58470194736750e+005	(-9.46590296869829e-004dB,1.22458733464004e+000°)
5.59757601495029e+005	(-9.42241298012166e-004dB,1.22177104629367e+000°)
5.61047976032389e+005	(-9.37912279256804e-004dB,1.21896123395935e+000°)
5.62341325190268e+005	(-9.33603148832360e-004dB,1.21615788275799e+000°)
5.63637655825873e+005	(-9.29313815359328e-004dB,1.21336097783010e+000°)
5.64936974812221e+005	(-9.25044187908908e-004dB,1.21057050436436e+000°)
5.66239289038171e+005	(-9.20794175945135e-004dB,1.20778644757377e+000°)
5.67544605408465e+005	(-9.16563689361527e-004dB,1.20500879270994e+000°)
5.68852930843759e+005	(-9.12352638461791e-004dB,1.20223752505589e+000°)
5.70164272280665e+005	(-9.08160933967537e-004dB,1.19947262993442e+000°)
5.71478636671784e+005	(-9.03988487000912e-004dB,1.19671409269374e+000°)
5.72796030985746e+005	(-8.99835209090389e-004dB,1.19396189871821e+000°)
5.74116462207244e+005	(-8.95701012186192e-004dB,1.19121603342948e+000°)
5.75439937337073e+005	(-8.91585808633287e-004dB,1.18847648228175e+000°)
5.76766463392167e+005	(-8.87489511166560e-004dB,1.18574323075456e+000°)
5.78096047405634e+005	(-8.83412032951321e-004dB,1.18301626437423e+000°)
5.79428696426796e+005	(-8.79353287530254e-004dB,1.18029556869123e+000°)
5.80764417521227e+005	(-8.75313188835954e-004dB,1.17758112928726e+000°)
5.82103217770786e+005	(-8.71291651226609e-004dB,1.17487293178598e+000°)
5.83445104273660e+005	(-8.67288589420413e-004dB,1.17217096183751e+000°)
5.84790084144395e+005	(-8.63303918554396e-004dB,1.16947520512792e+000°)
5.86138164513943e+005	(-8.59337554132342e-004dB,1.16678564737209e+000°)
5.87489352529691e+005	(-8.55389412064326e-004dB,1.16410227432320e+000°)
5.88843655355503e+005	(-8.51459408632961e-004dB,1.16142507176080e+000°)
5.90201080171758e+005	(-8.47547460526178e-004dB,1.15875402550868e+000°)
5.91561634175387e+005	(-8.43653484783224e-004dB,1.15608912140622e+000°)
5.92925324579913e+005	(-8.39777398845768e-004dB,1.15343034533700e+000°)
5.94292158615486e+005	(-8.35919120535720e-004dB,1.15077768321687e+000°)
5.95662143528923e+005	(-8.32078568042689e-004dB,1.14813112098911e+000°)
5.97035286583749e+005	(-8.28255659945199e-004dB,1.14549064463403e+000°)
5.98411595060232e+005	(-8.24450315169216e-004dB,1.14285624015694e+000°)
5.99791076255421e+005	(-8.20662453050832e-004dB,1.14022789360730e+000°)
6.01173737483190e+005	(-8.16891993256217e-004dB,1.13760559104999e+000°)
6.02559586074269e+005	(-8.13138855861665e-004dB,1.13498931860115e+000°)
6.03948629376291e+005	(-8.09402961272576e-004dB,1.13237906239232e+000°)
6.05340874753825e+005	(-8.05684230289036e-004dB,1.12977480859671e+000°)
6.06736329588416e+005	(-8.01982584062419e-004dB,1.12717654341719e+000°)
6.08135001278628e+005	(-7.98297944104059e-004dB,1.12458425308398e+000°)
6.09536897240079e+005	(-7.94630232274642e-004dB,1.12199792385930e+000°)
6.10942024905482e+005	(-7.90979370833392e-004dB,1.11941754204937e+000°)
6.12350391724683e+005	(-7.87345282349335e-004dB,1.11684309397092e+000°)
6.13762005164704e+005	(-7.83727889793888e-004dB,1.11427456599654e+000°)
6.15176872709777e+005	(-7.80127116443446e-004dB,1.11171194450695e+000°)
6.16595001861391e+005	(-7.76542885952677e-004dB,1.10915521592436e+000°)
6.18016400138325e+005	(-7.72975122341984e-004dB,1.10660436670769e+000°)
6.19441075076690e+005	(-7.69423749941565e-004dB,1.10405938333584e+000°)
6.20869034229972e+005	(-7.65888693472419e-004dB,1.10152025232919e+000°)
6.22300285169068e+005	(-7.62369877969197e-004dB,1.09898696023043e+000°)
6.23734835482327e+005	(-7.58867228818772e-004dB,1.09645949361889e+000°)
6.25172692775593e+005	(-7.55380671766025e-004dB,1.09393783910339e+000°)
6.26613864672243e+005	(-7.51910132867549e-004dB,1.09142198331739e+000°)
6.28058358813225e+005	(-7.48455538549516e-004dB,1.08891191293573e+000°)
6.29506182857104e+005	(-7.45016815568129e-004dB,1.08640761466264e+000°)
6.30957344480100e+005	(-7.41593890996122e-004dB,1.08390907521744e+000°)
6.32411851376126e+005	(-7.38186692270012e-004dB,1.08141628137029e+000°)
6.33869711256833e+005	(-7.34795147130304e-004dB,1.07892921990877e+000°)
6.35330931851650e+005	(-7.31419183680320e-004dB,1.07644787765458e+000°)
6.36795520907821e+005	(-7.28058730334117e-004dB,1.07397224146589e+000°)
